batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
47,16779345,16779444,100,14417,1.067027,13511.37,0.508890,28330.32,0.454499,31720.65,0.456259,31598.26,99
48,16779445,16779544,100,13748,1.100343,12494.28,0.542841,25326.02,0.480002,28641.57,0.477990,28762.11,98
49,16779545,16779644,100,14524,1.224482,11861.34,0.642761,22596.26,0.547671,26519.56,0.537542,27019.31,96
50,18581726,18581825,100,14635,2.058745,7108.70,1.579167,9267.54,1.484479,9858.67,1.319214,11093.73,54
51,18581826,18581925,100,14705,1.825302,8056.20,1.352317,10873.93,1.249176,11771.76,1.138746,12913.32,64
52,18581926,18582025,100,13744,2.181303,6300.82,1.744634,7877.87,1.620564,8481.00,1.408993,9754.48,48
53,18582026,18582125,100,13339,2.552245,5226.38,2.114184,6309.29,1.991457,6698.11,1.666676,8003.36,31
54,18582126,18582225,100,13302,1.890170,7037.46,1.447965,9186.69,1.345782,9884.22,1.193326,11146.99,56
55,18582226,18582325,100,15419,1.882434,8190.99,1.428124,10796.68,1.338667,11518.18,1.211469,12727.53,64
56,18582326,18582425,100,15541,1.143422,13591.66,0.677394,22942.32,0.609824,25484.39,0.564445,27533.22,88
57,18582426,18582525,100,14202,1.192940,11905.04,0.704492,20159.21,0.635640,22342.83,0.575897,24660.66,87
58,18582526,18582625,100,13584,1.164830,11661.79,0.638132,21287.13,0.564380,24068.90,0.532928,25489.35,89
59,18582626,18582725,100,14206,1.263841,11240.34,0.714308,19887.79,0.622512,22820.45,0.593839,23922.30,94
60,18582726,18582825,100,14594,1.327172,10996.32,0.773638,18864.13,0.685288,21296.16,0.642891,22700.59,91
61,18582826,18582925,100,14306,1.640055,8722.88,1.113854,12843.70,1.029763,13892.51,0.904706,15812.87,71
62,18582926,18583025,100,14637,1.286392,11378.33,0.733870,19944.95,0.658824,22216.86,0.629161,23264.33,90
63,18583026,18583125,100,19445,1.254759,15497.01,0.711146,27343.20,0.620016,31362.07,0.604561,32163.82,95
64,18583126,18583225,100,22352,1.164765,19190.13,0.671163,33303.38,0.595023,37564.91,0.575446,38842.92,96
65,18583226,18583325,100,15072,1.435549,10499.12,0.897760,16788.46,0.820669,18365.51,0.769653,19582.86,86
66,18583326,18583425,100,15082,1.288438,11705.65,0.728272,20709.30,0.637478,23658.87,0.620494,24306.45,93
67,18583426,18583525,100,15003,1.126622,13316.80,0.600852,24969.52,0.520667,28814.98,0.512584,29269.32,99
68,18583526,18583625,100,15544,1.442737,10773.96,0.960587,16181.76,0.875839,17747.55,0.801606,19391.07,82
69,18583626,18583725,100,15573,1.269599,12266.08,0.787110,19785.03,0.692161,22499.10,0.657466,23686.41,94
70,18583726,18583825,100,14916,1.221038,12215.84,0.698172,21364.37,0.616385,24199.16,0.602770,24745.74,95
71,18583826,18583925,100,14683,1.645448,8923.41,1.080223,13592.57,0.988802,14849.29,0.891925,16462.14,77
72,18583926,18584025,100,15413,1.531890,10061.43,0.911295,16913.30,0.803798,19175.22,0.779144,19781.96,92
73,18584026,18584125,100,14890,1.374108,10836.12,0.814330,18284.96,0.729830,20402.03,0.680388,21884.58,91
74,18584126,18584225,100,15759,1.398298,11270.13,0.795823,19802.15,0.728313,21637.66,0.696013,22641.81,92
75,18584226,18584325,100,15407,1.179583,13061.40,0.613958,25094.54,0.549210,28053.02,0.543972,28323.16,98
76,18584326,18584425,100,14274,1.504510,9487.48,0.963891,14808.73,0.884453,16138.79,0.825406,17293.30,84
77,18584426,18584525,100,15126,1.330702,11366.93,0.803635,18821.97,0.731525,20677.36,0.679950,22245.75,88
78,18584526,18584625,100,15285,1.363904,11206.80,0.836443,18273.80,0.765008,19980.19,0.729001,20967.06,89
79,18584626,18584725,100,15843,1.333247,11883.02,0.817695,19375.18,0.757955,20902.30,0.716901,22099.28,92
80,18584726,18584825,100,15299,1.326713,11531.51,0.838143,18253.45,0.757347,20200.77,0.712542,21471.01,90
81,18584826,18584925,100,15405,1.407877,10942.01,0.862345,17864.07,0.796929,19330.45,0.747452,20610.02,86
82,18584926,18585025,100,16427,1.106630,14844.16,0.583544,28150.41,0.520766,31543.94,0.501092,32782.40,97
83,18585026,18585125,100,16389,1.088601,15055.11,0.581939,28162.73,0.507181,32313.88,0.500877,32720.64,99
84,18585126,18585225,100,16604,1.010668,16428.73,0.531364,31247.87,0.475085,34949.55,0.473344,35078.06,98
85,18585226,18585325,100,16370,1.066420,15350.43,0.539840,30323.81,0.488068,33540.39,0.492762,33220.93,99
86,18585326,18585425,100,17024,1.051508,16190.08,0.539989,31526.56,0.500155,34037.44,0.499096,34109.68,99
87,18585426,18585525,100,15987,1.125393,14205.70,0.569120,28090.76,0.505351,31635.45,0.506056,31591.38,98
88,18585526,18585625,100,16127,1.024888,15735.38,0.559396,28829.29,0.514661,31335.19,0.512268,31481.54,98
89,18585626,18585725,100,16163,2.293541,7047.18,1.829074,8836.71,1.739905,9289.59,1.540176,10494.25,49
90,18585726,18585825,100,17010,1.113862,15271.19,0.598457,28423.12,0.547447,31071.50,0.540134,31492.17,96
91,18585826,18585925,100,16515,1.095863,15070.32,0.638263,25874.91,0.587493,28110.95,0.569184,29015.20,95
92,18585926,18586025,100,16042,1.152776,13915.97,0.677189,23689.11,0.633283,25331.47,0.603682,26573.60,92
93,18586026,18586125,100,15510,1.317953,11768.25,0.834213,18592.37,0.793898,19536.51,0.746641,20773.03,82
94,18586126,18586225,100,15436,1.110407,13901.21,0.657813,23465.63,0.608349,25373.60,0.598947,25771.88,92
95,18586226,18586325,100,15203,1.191327,12761.40,0.748903,20300.37,0.681305,22314.52,0.657191,23133.30,89
96,18586326,18586425,100,15333,1.073396,14284.57,0.578044,26525.68,0.543524,28210.36,0.550634,27846.06,96
97,18586426,18586525,100,15430,1.112676,13867.47,0.598501,25781.09,0.533275,28934.41,0.527043,29276.55,97
98,18586526,18586625,100,15149,1.173864,12905.24,0.612759,24722.60,0.543403,27878.04,0.537284,28195.50,100
99,18586626,18586725,100,15848,1.026624,15437.00,0.540104,29342.52,0.492796,32159.33,0.492789,32159.83,100
