batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,1.047413,13059.79,0.393808,34735.17,0.358173,38191.07,0.318840,42902.41,74
1,16774745,16774844,100,14553,1.137747,12791.07,0.430627,33794.87,0.396086,36742.03,0.365534,39812.98,79
2,16774845,16774944,100,13931,1.088833,12794.43,0.415943,33492.56,0.380086,36652.25,0.337902,41227.96,75
3,16774945,16775044,100,13901,1.125987,12345.61,0.468038,29700.56,0.422459,32904.94,0.377972,36777.84,71
4,16775045,16775144,100,14066,1.029595,13661.68,0.356142,39495.54,0.338307,41577.59,0.308151,45646.51,82
5,16775145,16775244,100,13375,1.087871,12294.65,0.420357,31818.22,0.390875,34218.07,0.355225,37652.17,85
6,16775245,16775344,100,14060,1.256116,11193.23,0.545286,25784.66,0.516780,27206.96,0.435326,32297.65,61
7,16775345,16775444,100,13097,1.271823,10297.82,0.671407,19506.81,0.648523,20195.11,0.554766,23608.16,49
8,16775445,16775544,100,13416,1.031481,13006.54,0.371316,36130.91,0.344434,38950.88,0.322935,41544.01,86
9,16775545,16775644,100,14084,1.074090,13112.50,0.373437,37714.53,0.340370,41378.49,0.316285,44529.39,90
10,16775645,16775744,100,14225,1.207808,11777.53,0.534444,26616.45,0.508672,27964.95,0.461818,30802.19,69
11,16775745,16775844,100,14412,1.140148,12640.47,0.497488,28969.54,0.464352,31036.79,0.416240,34624.23,67
12,16775845,16775944,100,13180,1.057754,12460.36,0.442691,29772.44,0.414384,31806.25,0.357986,36817.03,63
13,16775945,16776044,100,14450,1.109439,13024.60,0.432650,33398.79,0.400845,36048.89,0.375604,38471.38,80
14,16776045,16776144,100,14110,1.103305,12788.85,0.434959,32439.82,0.415335,33972.62,0.383840,36760.13,77
15,16776145,16776244,100,13388,0.982693,13623.78,0.327869,40833.44,0.306621,43663.03,0.285933,46822.23,93
16,16776245,16776344,100,14314,1.115263,12834.64,0.432204,33118.63,0.391439,36567.62,0.368704,38822.49,86
17,16776345,16776444,100,14382,0.939501,15308.13,0.301456,47708.39,0.281984,51002.86,0.266511,53963.98,91
18,16776445,16776544,100,14191,1.025376,13839.80,0.342458,41438.69,0.313272,45299.22,0.292694,48484.07,86
19,16776545,16776644,100,14870,1.113390,13355.61,0.376938,39449.51,0.346920,42862.96,0.330439,45000.74,92
20,16776645,16776744,100,14874,1.056804,14074.51,0.329987,45074.52,0.311703,47718.54,0.309217,48102.13,97
