batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,1.151945,11874.70,0.781386,17506.08,0.722650,18928.95,0.721817,18950.79,100
1,16774745,16774844,100,14553,1.270058,11458.53,0.837622,17374.19,0.770784,18880.78,0.777786,18710.81,100
2,16774845,16774944,100,13931,1.207435,11537.68,0.812104,17154.20,0.750928,18551.72,0.749855,18578.25,100
3,16774945,16775044,100,13901,1.245892,11157.47,0.837375,16600.69,0.768058,18098.90,0.771130,18026.79,100
4,16775045,16775144,100,14066,1.117328,12588.96,0.740959,18983.51,0.698303,20143.11,0.698644,20133.27,100
5,16775145,16775244,100,13375,1.200072,11145.16,0.807110,16571.47,0.737129,18144.71,0.737850,18126.99,100
6,16775245,16775344,100,14060,1.394169,10084.86,1.015704,13842.62,0.887650,15839.57,0.882914,15924.55,100
7,16775345,16775444,100,13097,1.430843,9153.34,1.058327,12375.19,0.942799,13891.62,0.935142,14005.36,99
8,16775445,16775544,100,13416,1.141794,11749.93,0.754205,17788.27,0.708784,18928.19,0.710312,18887.47,100
9,16775545,16775644,100,14084,1.172253,12014.47,0.769904,18293.20,0.714718,19705.66,0.716959,19644.08,100
10,16775645,16775744,100,14225,1.351925,10522.03,0.925558,15369.11,0.846898,16796.60,0.843930,16855.65,100
11,16775745,16775844,100,14412,1.273706,11315.01,0.897148,16064.24,0.817514,17629.05,0.808722,17820.71,98
12,16775845,16775944,100,13180,1.180586,11163.95,0.775447,16996.65,0.723458,18218.05,0.720332,18297.12,100
13,16775945,16776044,100,14450,1.225298,11793.05,0.823721,17542.35,0.772437,18707.02,0.776005,18621.01,100
14,16776045,16776144,100,14110,1.219306,11572.16,0.813930,17335.64,0.756802,18644.23,0.758249,18608.67,100
15,16776145,16776244,100,13388,1.081840,12375.21,0.713131,18773.54,0.661145,20249.72,0.656107,20405.22,100
16,16776245,16776344,100,14314,1.230505,11632.62,0.857917,16684.59,0.758911,18861.23,0.756584,18919.26,100
17,16776345,16776444,100,14382,1.025700,14021.64,0.701820,20492.45,0.649492,22143.45,0.649727,22135.46,100
18,16776445,16776544,100,14191,1.113625,12743.07,0.755461,18784.55,0.679447,20886.10,0.677698,20939.99,99
19,16776545,16776644,100,14870,1.226861,12120.36,0.825862,18005.44,0.747493,19893.16,0.748871,19856.56,100
20,16776645,16776744,100,14874,1.154087,12888.10,0.752073,19777.35,0.709368,20967.96,0.707093,21035.41,100
21,16776745,16776844,100,15018,1.034391,14518.69,0.688119,21824.71,0.642065,23390.17,0.640044,23464.01,100
22,16776845,16776944,100,16167,1.162449,13907.71,0.798329,20251.06,0.722981,22361.60,0.725715,22277.35,100
23,16776945,16777044,100,15610,1.044517,14944.71,0.713070,21891.25,0.653168,23898.90,0.649918,24018.42,100
24,16777045,16777144,100,15393,1.099302,14002.52,0.731759,21035.60,0.679616,22649.54,0.676581,22751.17,100
25,16777145,16777244,100,15575,1.203683,12939.46,0.789915,19717.31,0.735404,21178.84,0.735230,21183.85,99
26,16777245,16777344,100,15004,1.167896,12847.03,0.770925,19462.33,0.709870,21136.26,0.708025,21191.35,100
27,16777345,16777444,100,15907,1.093377,14548.51,0.709574,22417.69,0.665977,23885.19,0.668955,23778.87,100
28,16777445,16777544,100,17133,1.097385,15612.57,0.732554,23388.03,0.682025,25120.78,0.686600,24953.39,100
29,16777545,16777644,100,15750,1.057567,14892.67,0.702246,22428.04,0.651242,24184.58,0.651041,24192.04,100
30,16777645,16777744,100,16020,1.059985,15113.42,0.702617,22800.48,0.661113,24231.87,0.657022,24382.75,100
31,16777745,16777844,100,17300,0.921542,18772.88,0.632141,27367.29,0.609178,28398.92,0.610469,28338.86,100
32,16777845,16777944,100,15673,0.980262,15988.59,0.641510,24431.41,0.612417,25592.05,0.612719,25579.44,100
33,16777945,16778044,100,14808,1.054070,14048.40,0.696888,21248.74,0.652179,22705.42,0.651685,22722.64,100
34,16778045,16778144,100,17223,1.017696,16923.52,0.679541,25345.04,0.634255,27154.68,0.638383,26979.10,100
35,16778145,16778244,100,14729,1.088615,13530.04,0.716251,20564.01,0.662179,22243.23,0.664717,22158.29,100
36,16778245,16778344,100,14230,1.018089,13977.17,0.673587,21125.70,0.628007,22659.00,0.622664,22853.43,100
37,16778345,16778444,100,14563,0.996287,14617.28,0.665480,21883.44,0.621275,23440.51,0.620937,23453.26,100
38,16778445,16778544,100,14766,1.062283,13900.25,0.696176,21210.14,0.653385,22599.25,0.642052,22998.12,100
39,16778545,16778644,100,15804,1.140594,13855.94,0.751334,21034.58,0.704830,22422.44,0.711595,22209.27,100
40,16778645,16778744,100,16064,1.061293,15136.25,0.702229,22875.73,0.653351,24587.11,0.653955,24564.37,100
41,16778745,16778844,100,15896,1.082959,14678.30,0.724066,21953.79,0.668331,23784.61,0.668988,23761.26,100
42,16778845,16778944,100,14379,1.147128,12534.78,0.756644,19003.64,0.693926,20721.22,0.690819,20814.44,100
43,16778945,16779044,100,14535,1.188549,12229.20,0.782901,18565.57,0.718373,20233.22,0.720018,20187.00,100
44,16779045,16779144,100,15203,1.075974,14129.52,0.726449,20927.82,0.657444,23124.41,0.655512,23192.56,100
45,16779145,16779244,100,15017,1.103081,13613.69,0.760659,19742.09,0.684504,21938.53,0.683491,21971.02,100
46,16779245,16779344,100,14849,1.102931,13463.22,0.744692,19939.78,0.684019,21708.46,0.679041,21867.60,100
47,16779345,16779444,100,14417,1.076450,13393.10,0.703467,20494.22,0.654056,22042.45,0.650869,22150.39,100
48,16779445,16779544,100,13748,1.104486,12447.41,0.733626,18739.78,0.673290,20419.15,0.669703,20528.52,100
49,16779545,16779644,100,14524,1.222148,11884.00,0.838887,17313.42,0.761565,19071.24,0.760621,19094.91,100
50,18581726,18581825,100,14635,2.036663,7185.77,1.714865,8534.20,1.553256,9422.14,1.521670,9617.72,94
51,18581826,18581925,100,14705,1.831127,8030.57,1.507919,9751.85,1.362395,10793.49,1.351643,10879.35,100
52,18581926,18582025,100,13744,2.183501,6294.48,1.893440,7258.75,1.692291,8121.53,1.681015,8176.01,97
53,18582026,18582125,100,13339,2.565680,5199.01,2.228545,5985.52,2.046076,6519.31,1.987434,6711.67,91
54,18582126,18582225,100,13302,1.889684,7039.27,1.592751,8351.59,1.424340,9339.06,1.387227,9588.92,95
55,18582226,18582325,100,15419,1.874338,8226.37,1.574219,9794.70,1.437652,10725.13,1.391633,11079.79,93
56,18582326,18582425,100,15541,1.150972,13502.50,0.839510,18512.00,0.751152,20689.54,0.746345,20822.80,98
57,18582426,18582525,100,14202,1.187927,11955.28,0.869292,16337.44,0.775893,18304.08,0.761057,18660.88,97
58,18582526,18582625,100,13584,1.170422,11606.07,0.825574,16454.00,0.711651,19088.00,0.712917,19054.12,100
59,18582626,18582725,100,14206,1.263187,11246.16,0.881821,16109.84,0.775827,18310.79,0.775561,18317.07,100
60,18582726,18582825,100,14594,1.327956,10989.83,0.941251,15504.89,0.804098,18149.54,0.801057,18218.42,100
61,18582826,18582925,100,14306,1.640868,8718.56,1.265358,11305.89,1.158113,12352.85,1.129004,12671.35,94
62,18582926,18583025,100,14637,1.291269,11335.36,0.919970,15910.30,0.817757,17898.95,0.827476,17688.73,100
63,18583026,18583125,100,19445,1.261023,15420.02,0.899988,21605.85,0.807055,24093.77,0.802117,24242.09,99
64,18583126,18583225,100,22352,1.164905,19187.83,0.856725,26090.04,0.768370,29090.14,0.768291,29093.16,99
