batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,0.669254,20439.17,0.478718,28574.21,0.466879,29298.80,0.384352,35589.76,83
1,16774745,16774844,100,14553,0.653113,22282.52,0.431192,33750.59,0.441079,32994.12,0.369544,39380.95,75
2,16774845,16774944,100,13931,0.619890,22473.34,0.384745,36208.37,0.398786,34933.50,0.350536,39742.00,76
3,16774945,16775044,100,13901,0.660055,21060.37,0.462222,30074.32,0.466707,29785.31,0.375637,37006.47,72
4,16775045,16775144,100,14066,0.695345,20228.80,0.478874,29373.08,0.483375,29099.54,0.411123,34213.61,75
5,16775145,16775244,100,13375,0.641475,20850.40,0.417822,32011.27,0.431527,30994.60,0.375322,35636.08,76
6,16775245,16775344,100,14060,0.723194,19441.54,0.466569,30134.88,0.481670,29190.12,0.388478,36192.50,77
7,16775345,16775444,100,13097,0.629133,20817.53,0.443166,29553.28,0.421505,31072.02,0.384146,34093.82,74
8,16775445,16775544,100,13416,0.665329,20164.45,0.397003,33793.18,0.427000,31419.17,0.376963,35589.68,83
9,16775545,16775644,100,14084,0.658015,21403.78,0.423997,33217.22,0.432868,32536.45,0.387863,36311.75,90
10,16775645,16775744,100,14225,0.642533,22138.95,0.426155,33379.91,0.442425,32152.35,0.396499,35876.53,78
11,16775745,16775844,100,14412,0.661003,21803.22,0.453233,31798.18,0.431153,33426.65,0.366730,39298.66,69
12,16775845,16775944,100,13180,0.649532,20291.52,0.433768,30384.91,0.439549,29985.29,0.356487,36971.90,79
13,16775945,16776044,100,14450,0.668382,21619.37,0.420670,34350.00,0.424235,34061.31,0.371034,38945.27,71
14,16776045,16776144,100,14110,0.775212,18201.46,0.628062,22465.95,0.518503,27212.97,0.433648,32537.90,87
15,16776145,16776244,100,13388,0.658598,20328.04,0.453180,29542.35,0.440559,30388.63,0.389125,34405.44,78
16,16776245,16776344,100,14314,0.715505,20005.45,0.531871,26912.52,0.479017,29882.01,0.402379,35573.46,73
