batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,0.677487,20190.79,0.456715,29950.87,0.452286,30244.12,0.344628,39692.06,10
1,16774745,16774844,100,14553,0.647441,22477.73,0.429585,33876.92,0.429711,33866.92,0.320039,45472.58,10
2,16774845,16774944,100,13931,0.616532,22595.73,0.403322,34540.64,0.405815,34328.48,0.302507,46051.80,11
3,16774945,16775044,100,13901,0.660868,21034.47,0.455650,30508.04,0.461809,30101.19,0.387450,35878.19,10
4,16775045,16775144,100,14066,0.678542,20729.74,0.489643,28727.08,0.482586,29147.11,0.347412,40487.99,12
5,16775145,16775244,100,13375,0.627605,21311.16,0.421111,31761.21,0.428051,31246.30,0.324353,41235.89,10
6,16775245,16775344,100,14060,0.734994,19129.40,0.501057,28060.70,0.488495,28782.26,0.337764,41626.73,10
7,16775345,16775444,100,13097,0.628208,20848.19,0.436470,30006.64,0.429337,30505.19,0.305642,42850.74,11
8,16775445,16775544,100,13416,0.653812,20519.66,0.398849,33636.82,0.416997,32172.87,0.343303,39079.18,11
9,16775545,16775644,100,14084,0.658755,21379.72,0.425654,33087.92,0.433778,32468.24,0.322627,43654.17,10
10,16775645,16775744,100,14225,0.646302,22009.82,0.425865,33402.60,0.448359,31726.82,0.317051,44866.57,10
11,16775745,16775844,100,14412,0.634977,22696.89,0.439715,32775.80,0.426185,33816.27,0.326885,44088.88,11
12,16775845,16775944,100,13180,0.636854,20695.48,0.442361,29794.65,0.425068,31006.84,0.308579,42711.97,10
13,16775945,16776044,100,14450,0.672130,21498.83,0.410634,35189.47,0.433022,33370.10,0.352989,40936.08,11
14,16776045,16776144,100,14110,0.776056,18181.69,0.604093,23357.33,0.502483,28080.54,0.378310,37297.44,11
15,16776145,16776244,100,13388,0.680370,19677.54,0.445299,30065.17,0.443659,30176.34,0.360054,37183.31,12
16,16776245,16776344,100,14314,0.718132,19932.27,0.519807,27537.12,0.478737,29899.53,0.412274,34719.66,10
17,16776345,16776444,100,14382,0.683326,21047.06,0.444362,32365.51,0.463036,31060.25,0.398845,36059.10,12
18,16776445,16776544,100,14191,0.726120,19543.60,0.515470,27530.21,0.522875,27140.32,0.390671,36324.67,11
19,16776545,16776644,100,14870,0.793990,18728.20,0.594659,25005.92,0.581851,25556.39,0.450184,33030.97,13
20,16776645,16776744,100,14874,0.748266,19877.96,0.540466,27520.69,0.551124,26988.50,0.471089,31573.64,10
21,16776745,16776844,100,15018,0.681221,22045.70,0.478821,31364.55,0.498978,30097.49,0.364112,41245.51,11
22,16776845,16776944,100,16167,0.708221,22827.61,0.428671,37714.25,0.492861,32802.36,0.391953,41247.28,10
23,16776945,16777044,100,15610,0.699751,22307.94,0.475436,32833.03,0.481540,32416.80,0.369585,42236.51,10
24,16777045,16777144,100,15393,0.748187,20573.74,0.498208,30896.74,0.509417,30216.87,0.413937,37186.79,10
25,16777145,16777244,100,15575,0.826226,18850.77,0.492779,31606.45,0.537933,28953.42,0.447978,34767.35,10
26,16777245,16777344,100,15004,0.768603,19521.13,0.494461,30344.18,0.520024,28852.53,0.425418,35268.81,12
27,16777345,16777444,100,15907,0.787214,20206.70,0.510203,31177.76,0.516361,30805.94,0.400802,39687.96,10
28,16777445,16777544,100,17133,0.688969,24867.59,0.444080,38580.93,0.452894,37830.02,0.337927,50700.27,10
29,16777545,16777644,100,15750,0.702078,22433.42,0.468253,33635.64,0.483534,32572.71,0.445818,35328.34,11
