batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,0.675327,20255.37,0.478837,28567.16,0.465105,29410.57,0.350110,39070.59,19
1,16774745,16774844,100,14553,0.651830,22326.37,0.426912,34088.99,0.424004,34322.80,0.330548,44026.88,17
2,16774845,16774944,100,13931,0.616148,22609.82,0.402342,34624.73,0.411229,33876.48,0.320503,43465.99,16
3,16774945,16775044,100,13901,0.670184,20742.06,0.474430,29300.45,0.466304,29811.04,0.358932,38728.74,14
4,16775045,16775144,100,14066,0.690180,20380.20,0.489405,28741.05,0.482287,29165.20,0.367072,38319.42,21
5,16775145,16775244,100,13375,0.632528,21145.32,0.422011,31693.49,0.426752,31341.37,0.333272,40132.35,18
6,16775245,16775344,100,14060,0.715541,19649.48,0.491959,28579.60,0.492984,28520.22,0.337706,41633.90,26
7,16775345,16775444,100,13097,0.635480,20609.61,0.433692,30198.87,0.436606,29997.29,0.328535,39864.87,22
8,16775445,16775544,100,13416,0.678872,19762.19,0.405180,33111.17,0.414185,32391.30,0.343200,39090.96,19
9,16775545,16775644,100,14084,0.662334,21264.20,0.433405,32496.14,0.436413,32272.16,0.331117,42534.78,19
10,16775645,16775744,100,14225,0.649883,21888.55,0.447295,31802.25,0.446902,31830.23,0.324847,43789.78,12
11,16775745,16775844,100,14412,0.639101,22550.44,0.448654,32122.75,0.433399,33253.44,0.330593,43594.32,14
12,16775845,16775944,100,13180,0.639977,20594.48,0.442667,29774.06,0.438427,30062.01,0.297187,44349.24,14
13,16775945,16776044,100,14450,0.670714,21544.20,0.422581,34194.66,0.434332,33269.49,0.326525,44253.88,19
14,16776045,16776144,100,14110,0.781025,18066.01,0.640895,22016.08,0.505192,27929.98,0.375936,37532.95,19
15,16776145,16776244,100,13388,0.658124,20342.68,0.448800,29830.68,0.444831,30096.83,0.357080,37492.96,14
16,16776245,16776344,100,14314,0.718040,19934.81,0.520283,27511.97,0.477529,29975.15,0.369280,38761.93,21
17,16776345,16776444,100,14382,0.670536,21448.50,0.453402,31720.18,0.461741,31147.33,0.357582,40220.10,11
18,16776445,16776544,100,14191,0.724982,19574.27,0.500215,28369.78,0.525700,26994.49,0.419858,33799.49,31
19,16776545,16776644,100,14870,0.794132,18724.86,0.592621,25091.91,0.587639,25304.67,0.462576,32146.09,29
20,16776645,16776744,100,14874,0.757422,19637.66,0.544556,27314.01,0.561613,26484.41,0.421656,35275.17,23
21,16776745,16776844,100,15018,0.688815,21802.67,0.504679,29757.51,0.499702,30053.93,0.368056,40803.59,18
22,16776845,16776944,100,16167,0.711281,22729.41,0.454123,35600.46,0.493178,32781.27,0.396714,40752.29,28
23,16776945,16777044,100,15610,0.712880,21897.10,0.485927,32124.19,0.484324,32230.50,0.372784,41874.15,13
24,16777045,16777144,100,15393,0.745530,20647.05,0.500417,30760.34,0.500763,30739.12,0.421538,36516.27,31
25,16777145,16777244,100,15575,0.820683,18978.10,0.488391,31890.40,0.546759,28486.06,0.480662,32403.25,36
26,16777245,16777344,100,15004,0.768365,19527.17,0.489003,30682.82,0.522083,28738.70,0.444268,33772.37,35
27,16777345,16777444,100,15907,0.773941,20553.25,0.506125,31428.97,0.507961,31315.39,0.419813,37890.71,30
28,16777445,16777544,100,17133,0.676054,25342.66,0.442868,38686.47,0.444373,38555.48,0.342359,50043.96,30
29,16777545,16777644,100,15750,0.708046,22244.32,0.466725,33745.76,0.485652,32430.65,0.405013,38887.63,32
30,16777645,16777744,100,16020,0.679066,23591.22,0.430532,37209.80,0.445480,35961.24,0.355282,45090.88,27
31,16777745,16777844,100,17300,0.605729,28560.63,0.457369,37825.06,0.486785,35539.33,0.409261,42271.26,42
32,16777845,16777944,100,15673,0.620832,25245.15,0.359420,43606.35,0.373291,41985.99,0.309246,50681.40,20
33,16777945,16778044,100,14808,0.583181,25391.77,0.353621,41875.37,0.360376,41090.40,0.302311,48982.62,19
34,16778045,16778144,100,17223,0.639189,26945.09,0.399783,43080.82,0.438332,39292.12,0.387216,44479.07,28
35,16778145,16778244,100,14729,0.623575,23620.24,0.402703,36575.37,0.420428,35033.38,0.337649,43622.16,17
36,16778245,16778344,100,14230,0.640837,22205.33,0.422401,33688.33,0.418055,34038.61,0.321530,44257.19,26
37,16778345,16778444,100,14563,0.631757,23051.58,0.434131,33545.16,0.434035,33552.59,0.311529,46746.80,15
38,16778445,16778544,100,14766,0.637210,23172.88,0.437186,33775.11,0.443026,33329.86,0.357283,41328.55,27
39,16778545,16778644,100,15804,0.656160,24085.57,0.423416,37325.00,0.432092,36575.53,0.336499,46966.00,25
