batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,0.667193,20502.32,0.000000,0.00,0.000000,0.00,0.273035,50099.72,17
1,16774745,16774844,100,14553,0.656479,22168.27,0.000000,0.00,0.000000,0.00,0.260285,55911.78,18
2,16774845,16774944,100,13931,0.613759,22697.83,0.000000,0.00,0.000000,0.00,0.239379,58196.32,22
3,16774945,16775044,100,13901,0.672134,20681.89,0.000000,0.00,0.000000,0.00,0.261816,53094.60,18
4,16775045,16775144,100,14066,0.678022,20745.65,0.000000,0.00,0.000000,0.00,0.273582,51414.18,20
5,16775145,16775244,100,13375,0.627239,21323.60,0.000000,0.00,0.000000,0.00,0.265547,50367.72,17
6,16775245,16775344,100,14060,0.707846,19863.09,0.000000,0.00,0.000000,0.00,0.268560,52353.32,23
7,16775345,16775444,100,13097,0.627723,20864.28,0.000000,0.00,0.000000,0.00,0.240352,54490.89,18
8,16775445,16775544,100,13416,0.651459,20593.77,0.000000,0.00,0.000000,0.00,0.257250,52151.69,17
9,16775545,16775644,100,14084,0.654061,21533.17,0.000000,0.00,0.000000,0.00,0.251525,55994.38,16
10,16775645,16775744,100,14225,0.644030,22087.48,0.000000,0.00,0.000000,0.00,0.270312,52624.47,15
11,16775745,16775844,100,14412,0.638414,22574.68,0.000000,0.00,0.000000,0.00,0.259408,55557.19,19
12,16775845,16775944,100,13180,0.634516,20771.74,0.000000,0.00,0.000000,0.00,0.247711,53207.15,17
13,16775945,16776044,100,14450,0.671565,21516.91,0.000000,0.00,0.000000,0.00,0.248363,58180.87,20
14,16776045,16776144,100,14110,0.777090,18157.50,0.000000,0.00,0.000000,0.00,0.279757,50436.62,17
15,16776145,16776244,100,13388,0.660184,20279.19,0.000000,0.00,0.000000,0.00,0.266422,50251.17,16
16,16776245,16776344,100,14314,0.715791,19997.47,0.000000,0.00,0.000000,0.00,0.322119,44436.97,19
17,16776345,16776444,100,14382,0.668611,21510.27,0.000000,0.00,0.000000,0.00,0.281782,51039.51,23
18,16776445,16776544,100,14191,0.722481,19642.03,0.000000,0.00,0.000000,0.00,0.311909,45497.28,23
19,16776545,16776644,100,14870,0.795018,18703.99,0.000000,0.00,0.000000,0.00,0.346627,42899.08,23
20,16776645,16776744,100,14874,0.743812,19996.99,0.000000,0.00,0.000000,0.00,0.313448,47452.85,16
21,16776745,16776844,100,15018,0.684183,21950.28,0.000000,0.00,0.000000,0.00,0.277435,54131.61,21
22,16776845,16776944,100,16167,0.686345,23555.21,0.000000,0.00,0.000000,0.00,0.297894,54271.05,19
23,16776945,16777044,100,15610,0.700339,22289.20,0.000000,0.00,0.000000,0.00,0.283028,55153.59,18
24,16777045,16777144,100,15393,0.722777,21297.03,0.000000,0.00,0.000000,0.00,0.352399,43680.64,21
25,16777145,16777244,100,15575,0.817475,19052.57,0.000000,0.00,0.000000,0.00,0.334828,46516.49,19
26,16777245,16777344,100,15004,0.768640,19520.19,0.000000,0.00,0.000000,0.00,0.323238,46417.80,24
27,16777345,16777444,100,15907,0.775470,20512.73,0.000000,0.00,0.000000,0.00,0.301396,52777.78,21
28,16777445,16777544,100,17133,0.671897,25499.43,0.000000,0.00,0.000000,0.00,0.254420,67341.34,18
29,16777545,16777644,100,15750,0.704494,22356.49,0.000000,0.00,0.000000,0.00,0.303345,51921.01,20
30,16777645,16777744,100,16020,0.682980,23456.05,0.000000,0.00,0.000000,0.00,0.304140,52673.04,22
31,16777745,16777844,100,17300,0.600255,28821.06,0.000000,0.00,0.000000,0.00,0.287581,60156.97,27
32,16777845,16777944,100,15673,0.619758,25288.89,0.000000,0.00,0.000000,0.00,0.238664,65669.79,15
33,16777945,16778044,100,14808,0.577885,25624.47,0.000000,0.00,0.000000,0.00,0.234631,63111.87,20
34,16778045,16778144,100,17223,0.641620,26842.99,0.000000,0.00,0.000000,0.00,0.263802,65287.64,23
35,16778145,16778244,100,14729,0.626004,23528.59,0.000000,0.00,0.000000,0.00,0.259452,56769.56,18
36,16778245,16778344,100,14230,0.632158,22510.18,0.000000,0.00,0.000000,0.00,0.249736,56980.16,19
37,16778345,16778444,100,14563,0.622663,23388.24,0.000000,0.00,0.000000,0.00,0.237085,61425.24,18
38,16778445,16778544,100,14766,0.634791,23261.21,0.000000,0.00,0.000000,0.00,0.276889,53328.21,18
39,16778545,16778644,100,15804,0.638593,24748.14,0.000000,0.00,0.000000,0.00,0.259770,60838.51,17
40,16778645,16778744,100,16064,0.660841,24308.42,0.000000,0.00,0.000000,0.00,0.275991,58204.85,17
41,16778745,16778844,100,15896,0.654888,24272.87,0.000000,0.00,0.000000,0.00,0.278005,57178.74,17
42,16778845,16778944,100,14379,0.689718,20847.65,0.000000,0.00,0.000000,0.00,0.289674,49638.64,17
43,16778945,16779044,100,14535,0.716039,20299.16,0.000000,0.00,0.000000,0.00,0.295260,49227.78,17
44,16779045,16779144,100,15203,0.722058,21055.11,0.000000,0.00,0.000000,0.00,0.311680,48777.64,19
45,16779145,16779244,100,15017,0.753716,19923.94,0.000000,0.00,0.000000,0.00,0.334684,44869.15,16
46,16779245,16779344,100,14849,0.761492,19499.89,0.000000,0.00,0.000000,0.00,0.315227,47105.79,18
47,16779345,16779444,100,14417,0.700746,20573.78,0.000000,0.00,0.000000,0.00,0.298629,48277.25,18
48,16779445,16779544,100,13748,0.645794,21288.51,0.000000,0.00,0.000000,0.00,0.266934,51503.31,17
49,16779545,16779644,100,14524,0.672303,21603.36,0.000000,0.00,0.000000,0.00,0.279609,51943.92,19
50,18581726,18581825,100,14635,0.889270,16457.32,0.000000,0.00,0.000000,0.00,0.406946,35963.02,17
51,18581826,18581925,100,14705,0.751840,19558.67,0.000000,0.00,0.000000,0.00,0.322716,45566.43,16
52,18581926,18582025,100,13744,0.776675,17695.95,0.000000,0.00,0.000000,0.00,0.312418,43992.40,19
53,18582026,18582125,100,13339,0.911272,14637.78,0.000000,0.00,0.000000,0.00,0.315624,42262.28,23
54,18582126,18582225,100,13302,0.820251,16216.98,0.000000,0.00,0.000000,0.00,0.304021,43753.50,23
55,18582226,18582325,100,15419,0.841401,18325.38,0.000000,0.00,0.000000,0.00,0.347188,44411.07,17
56,18582326,18582425,100,15541,0.825010,18837.36,0.000000,0.00,0.000000,0.00,0.421926,36833.51,22
57,18582426,18582525,100,14202,0.691331,20542.97,0.000000,0.00,0.000000,0.00,0.310495,45739.93,19
58,18582526,18582625,100,13584,0.749802,18116.77,0.000000,0.00,0.000000,0.00,0.287091,47315.94,23
