batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,0.663990,20601.22,0.000000,0.00,0.000000,0.00,0.270631,50544.88,14
1,16774745,16774844,100,14553,0.653128,22282.00,0.000000,0.00,0.000000,0.00,0.246778,58972.07,15
2,16774845,16774944,100,13931,0.618444,22525.88,0.000000,0.00,0.000000,0.00,0.235329,59197.86,17
3,16774945,16775044,100,13901,0.675876,20567.37,0.000000,0.00,0.000000,0.00,0.294116,47263.70,14
4,16775045,16775144,100,14066,0.679292,20706.85,0.000000,0.00,0.000000,0.00,0.272113,51691.76,18
5,16775145,16775244,100,13375,0.624693,21410.52,0.000000,0.00,0.000000,0.00,0.264254,50614.19,13
6,16775245,16775344,100,14060,0.709197,19825.24,0.000000,0.00,0.000000,0.00,0.265174,53021.87,19
7,16775345,16775444,100,13097,0.627711,20864.68,0.000000,0.00,0.000000,0.00,0.244847,53490.51,15
8,16775445,16775544,100,13416,0.680703,19709.04,0.000000,0.00,0.000000,0.00,0.258957,51807.92,14
9,16775545,16775644,100,14084,0.658862,21376.26,0.000000,0.00,0.000000,0.00,0.246085,57232.15,13
10,16775645,16775744,100,14225,0.668241,21287.22,0.000000,0.00,0.000000,0.00,0.294078,48371.56,12
11,16775745,16775844,100,14412,0.638619,22567.45,0.000000,0.00,0.000000,0.00,0.251168,57379.86,14
12,16775845,16775944,100,13180,0.636502,20706.92,0.000000,0.00,0.000000,0.00,0.235212,56034.51,15
13,16775945,16776044,100,14450,0.668620,21611.69,0.000000,0.00,0.000000,0.00,0.255959,56454.34,18
14,16776045,16776144,100,14110,0.773941,18231.35,0.000000,0.00,0.000000,0.00,0.263944,53458.40,11
15,16776145,16776244,100,13388,0.656220,20401.68,0.000000,0.00,0.000000,0.00,0.273616,48929.85,14
16,16776245,16776344,100,14314,0.714746,20026.70,0.000000,0.00,0.000000,0.00,0.326051,43901.17,14
17,16776345,16776444,100,14382,0.671925,21404.17,0.000000,0.00,0.000000,0.00,0.282745,50865.67,16
18,16776445,16776544,100,14191,0.752342,18862.44,0.000000,0.00,0.000000,0.00,0.308017,46072.20,18
19,16776545,16776644,100,14870,0.825789,18007.02,0.000000,0.00,0.000000,0.00,0.345900,42989.29,20
20,16776645,16776744,100,14874,0.752695,19760.99,0.000000,0.00,0.000000,0.00,0.357372,41620.46,12
21,16776745,16776844,100,15018,0.686035,21891.00,0.000000,0.00,0.000000,0.00,0.278596,53906.09,17
22,16776845,16776944,100,16167,0.686692,23543.31,0.000000,0.00,0.000000,0.00,0.298512,54158.58,14
23,16776945,16777044,100,15610,0.699963,22301.18,0.000000,0.00,0.000000,0.00,0.286193,54543.60,14
24,16777045,16777144,100,15393,0.723341,21280.43,0.000000,0.00,0.000000,0.00,0.357337,43076.96,16
25,16777145,16777244,100,15575,0.823343,18916.78,0.000000,0.00,0.000000,0.00,0.345238,45113.87,14
26,16777245,16777344,100,15004,0.770600,19470.55,0.000000,0.00,0.000000,0.00,0.321917,46608.26,19
27,16777345,16777444,100,15907,0.809629,19647.26,0.000000,0.00,0.000000,0.00,0.303537,52405.41,16
28,16777445,16777544,100,17133,0.701028,24439.82,0.000000,0.00,0.000000,0.00,0.259298,66074.62,13
29,16777545,16777644,100,15750,0.707289,22268.13,0.000000,0.00,0.000000,0.00,0.304781,51676.49,13
30,16777645,16777744,100,16020,0.681865,23494.38,0.000000,0.00,0.000000,0.00,0.310542,51587.27,14
