batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,100,13679,8,10,0.683342,20017.78,0.334542,40888.71,0.273350,50042.11,0.309580,44185.63,0.358881,38115.68,0.279717,48903.02,0.492329,27784.27,0.716382,0.075215,0.196533,0.279717,1.267846,0.127112,17,1338424,1448784,8602654,6759,0,0,0,11531,0,0,0,9100,0,0,0,3909,0,0,0,5570,0,0,0,105,0,0,0,16290181522686356851,12660389987259375045,12660389987259375045,8413649451118563891,11357495751644599504,4071082038174601821
1,100,14553,8,10,0.655851,22189.50,0.302722,48073.86,0.231771,62790.55,0.282435,51526.96,0.343883,42319.63,0.262871,55361.76,0.506423,28736.83,0.669098,0.085207,0.187092,0.262871,1.204269,0.134048,18,1299198,1641343,9646121,5711,0,0,0,9703,0,0,0,8673,0,0,0,3558,0,0,0,4936,0,0,0,68,0,0,0,10661044271286872451,14843584958465260910,14843584958465260910,1424694399152275178,17393203424048206410,7025103721255732847
2,100,13931,8,10,0.623505,22343.06,0.280551,49655.77,0.214630,64906.92,0.269263,51737.59,0.314871,44243.45,0.245884,56656.71,0.456059,30546.52,0.641892,0.077872,0.156085,0.245884,1.121733,0.128247,22,1272456,1326266,9350358,5290,0,0,0,9039,0,0,0,7667,0,0,0,3472,0,0,0,4574,0,0,0,86,0,0,0,1490727333569002472,4402424285216853895,4402424285216853895,1049501024281994910,4164465633868413917,2539034738150290684
3,100,13901,8,10,0.692095,20085.38,0.328248,42349.09,0.240016,57917.01,0.274523,50636.93,0.355362,39117.81,0.264382,52579.24,0.480070,28956.22,0.692714,0.082402,0.170732,0.264382,1.210230,0.126732,18,1258236,1401151,9060965,5568,0,0,0,9331,0,0,0,7820,0,0,0,3639,0,0,0,5166,0,0,0,84,0,0,0,14500193851064682657,5002308453480877089,5002308453480877089,15915446536853492252,839565483351919175,859205285200062744
4,100,14066,8,10,0.688177,20439.50,0.335368,41941.98,0.264349,53209.90,0.317755,44266.76,0.373310,37679.10,0.273802,51372.82,0.522134,26939.43,0.708132,0.096289,0.175472,0.273802,1.253694,0.137264,20,1332671,1489381,8801525,7201,0,0,0,11245,0,0,0,7897,0,0,0,4165,0,0,0,4539,0,0,0,164,0,0,0,4350232754016254307,16059151523650557020,16864411614876087059,14740570392512317464,7892003393297774863,13396446810120057935
5,100,13375,8,10,0.649146,20603.99,0.292547,45719.18,0.254548,52544.06,0.298079,44870.65,0.333830,40065.36,0.262883,50878.07,0.437410,30577.74,0.651801,0.089583,0.167030,0.262883,1.171297,0.122755,17,1238682,1292737,9867979,5275,0,0,0,10243,0,0,0,8507,0,0,0,3621,0,0,0,5164,0,0,0,97,0,0,0,4028395905601630330,18130115087217178391,18130115087217178391,13137333110564342947,635262676269237920,13733571769277934869
6,100,14060,8,10,0.730289,19252.66,0.336043,41839.86,0.271243,51835.35,0.753488,18659.89,0.373647,37629.10,0.271302,51824.11,0.531236,26466.59,0.735389,0.096791,0.172400,0.271302,1.275882,0.136806,23,1381802,1529337,9969365,6959,0,0,0,11436,0,0,0,0,0,0,0,4038,0,0,0,4346,0,0,0,110,0,0,0,11317186355931760512,15031582686461311345,15031582686461311345,15493272146988416672,11513689783533774103,2847093830339689770
7,100,13097,8,10,0.651772,20094.45,0.299055,43794.62,0.218131,60041.91,0.280601,46674.84,0.332256,39418.37,0.240649,54423.67,0.488030,26836.46,0.664368,0.090523,0.163517,0.240649,1.159057,0.120804,18,1187936,1327476,10708072,5946,0,0,0,9063,0,0,0,7130,0,0,0,3030,0,0,0,4144,0,0,0,89,0,0,0,13285527963487704739,4382038379163290352,4382038379163290352,4689998498545166420,6773696704357076435,13969450206830234843
8,100,13416,8,10,0.684325,19604.71,0.285781,46945.05,0.243779,55033.51,0.301383,44514.84,0.324277,41372.01,0.260331,51534.41,0.445095,30141.90,0.684406,0.085015,0.173502,0.260331,1.203254,0.138269,17,1359998,1390348,8974075,5128,0,0,0,9689,0,0,0,9094,0,0,0,3928,0,0,0,5145,0,0,0,84,0,0,0,9282029056521524698,3812576794807007700,3812576794807007700,16858406457088217404,16622690770694867663,2690850827300496450
9,100,14084,8,10,0.658151,21399.36,0.299749,46986.01,0.241348,58355.47,0.291067,48387.50,0.338249,41638.02,0.250307,56266.92,0.457522,30783.21,0.692695,0.070237,0.169896,0.250307,1.183135,0.139450,16,1298055,1414345,9257711,5244,0,0,0,9252,0,0,0,7693,0,0,0,3435,0,0,0,4769,0,0,0,94,0,0,0,6442074769590520297,16936450751885753835,16936450751885753835,2889596036050776807,6264011433700869907,11527199335877782775
10,100,14225,8,10,0.652867,21788.51,0.301991,47104.04,0.228578,62232.60,0.272542,52193.70,0.337922,42095.48,0.271051,52480.92,0.490908,28976.92,0.662216,0.082786,0.159775,0.271051,1.175828,0.135296,15,1221728,1359768,10192203,6117,0,0,0,9632,0,0,0,7773,0,0,0,3057,0,0,0,4147,0,0,0,81,0,0,0,15307593580181666499,14425788877480096252,14425788877480096252,10380199479191706710,5884522337856101998,18171840228389493997
11,100,14412,8,10,0.639979,22519.48,0.312497,46118.91,0.236342,60979.35,0.284319,50689.50,0.340250,42357.11,0.262684,54864.33,0.519386,27748.15,0.659449,0.085534,0.156312,0.262684,1.163979,0.140592,19,1336769,1510694,8908297,7473,0,0,0,11211,0,0,0,7565,0,0,0,3405,0,0,0,4848,0,0,0,123,0,0,0,15765767866173500617,15863504748350047107,15863504748350047107,8253787167374055303,3559078737400361850,6064502717675651629
12,100,13180,8,10,0.647019,20370.36,0.304858,43233.27,0.219891,59938.67,0.269731,48863.51,0.332690,39616.47,0.246981,53364.49,0.470744,27998.23,0.657069,0.092953,0.178139,0.246981,1.175141,0.116035,17,1352907,1427502,8842488,5001,0,0,0,8383,0,0,0,8002,0,0,0,2872,0,0,0,3743,0,0,0,62,0,0,0,10465434070103503433,18260015632367671100,18260015632367671100,1370316325450726977,9477586088476213647,5493090138522339953
13,100,14450,8,10,0.671612,21515.41,0.298459,48415.28,0.246110,58713.60,0.293275,49271.19,0.336720,42914.06,0.248094,58243.94,0.499973,28901.56,0.687490,0.085759,0.165812,0.248094,1.187155,0.152298,20,1359272,1478892,9592941,6690,0,0,0,10300,0,0,0,10522,0,0,0,4255,0,0,0,5247,0,0,0,104,0,0,0,17232320025699932700,5912932714344454193,5912932714344454193,8509657285768987762,14589209957838234321,8094901247508679487
14,100,14110,8,10,0.786257,17945.78,0.390659,36118.41,0.928604,15194.85,0.849020,16619.16,0.403566,34963.34,0.289824,48684.64,0.559055,25239.01,0.801959,0.094053,0.179671,0.289824,1.365508,0.138805,17,1490558,1621148,9045153,7299,0,0,0,0,0,0,0,0,0,0,0,4619,0,0,0,5975,0,0,0,140,0,0,0,5693410859241076737,3369918934485571140,5693410859241076737,13817315250285446360,13262185776757020539,3888712400230782705
15,100,13388,8,10,0.663334,20182.89,0.312313,42867.31,0.263151,50875.76,0.306427,43690.64,0.342900,39043.48,0.268863,49794.82,0.469747,28500.46,0.680421,0.082483,0.170664,0.268863,1.202431,0.123263,16,1317669,1397509,8443671,5603,0,0,0,10599,0,0,0,8919,0,0,0,3947,0,0,0,5540,0,0,0,75,0,0,0,12623392605028902801,16382584326935043948,16382584326935043948,9767861672858594256,2615670959243790738,12368462825435942526
16,100,14314,8,10,0.727905,19664.65,0.371254,38555.82,0.312968,45736.26,0.322336,44407.13,0.370709,38612.54,0.317911,45025.11,0.531918,26910.16,0.739080,0.092599,0.162524,0.317911,1.312114,0.141533,19,1359747,1469697,11725657,7053,0,0,0,12043,0,0,0,10514,0,0,0,5260,0,0,0,6551,0,0,0,223,0,0,0,2441452051690704883,4743912956221617228,4743912956221617228,1903491953041522788,12343182096346408156,8991292275383372880
17,100,14382,8,10,0.680843,21123.81,0.317718,45266.61,0.839864,17124.19,0.809826,17759.37,0.370171,38852.26,0.292170,49224.74,0.485677,29612.28,0.692548,0.098053,0.168858,0.292170,1.251629,0.141417,23,1460887,1570802,8682847,7453,0,0,0,0,0,0,0,0,0,0,0,5023,0,0,0,5899,0,0,0,119,0,0,0,14841087524433724176,11066600469467807426,14841087524433724176,3010830788711583772,945251453715199075,6321913424016368176
18,100,14191,8,10,0.729586,19450.77,0.364619,38920.09,0.294370,48208.06,0.340883,41630.08,0.398494,35611.61,0.315663,44956.20,0.547920,25899.75,0.750756,0.088211,0.169812,0.315663,1.324442,0.134789,23,1424750,1730090,8115586,7635,0,0,0,13539,0,0,0,9002,0,0,0,4656,0,0,0,5733,0,0,0,132,0,0,0,14032979804786766536,7926734587855905079,7926734587855905079,11481927878235779113,16001755847561497690,13254295609231704992
19,100,14870,8,10,0.801956,18542.17,0.404186,36789.97,0.325886,45629.40,0.394304,37712.04,0.453906,32760.12,0.351327,42325.22,0.621135,23940.05,0.819918,0.108464,0.180130,0.351327,1.459840,0.150897,23,1533248,1637083,9397807,8448,0,0,0,14785,0,0,0,9407,0,0,0,5832,0,0,0,6301,0,0,0,184,0,0,0,1549004920965126961,13223983116289662379,13223983116289662379,15271184425258728223,3966621217060485108,11766544672401193981
