batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,100,18072,8,10,1.020194,17714.28,0.436471,41404.83,0.389428,46406.50,0.461745,39138.53,0.503996,35857.44,0.420979,42928.48,0.766861,23566.20,0.924420,0.113123,0.217072,0.420979,1.675594,0.210633,20,1623720,2705410,9699106,11410,0,0,0,18381,0,0,0,11661,0,0,0,5709,0,0,0,7009,0,0,0,242,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,9507841367315337645,14819708939222048278
1,100,17248,8,10,0.914572,18859.09,0.427510,40345.22,0.362907,47527.33,0.441305,39084.09,0.477799,36098.83,0.382192,45129.19,0.664457,25958.05,0.919393,0.104728,0.192831,0.382192,1.599144,0.200889,22,1569055,1690185,9045600,10587,0,0,0,16713,0,0,0,11713,0,0,0,5636,0,0,0,6438,0,0,0,207,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,4151821341689671611,10618034756388649362
2,100,17320,8,10,1.135507,15253.09,0.645359,26837.78,0.520328,33286.71,0.516563,33529.29,0.678387,25531.16,0.513277,33743.95,0.885234,19565.44,1.153319,0.134249,0.208850,0.513277,2.009695,0.198904,17,1645453,1784243,8755758,12298,0,0,0,18267,0,0,0,12677,0,0,0,6632,0,0,0,7969,0,0,0,178,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,5094375558008665146,14048009188646292182
3,100,17430,8,10,0.913081,19089.22,0.455348,38278.40,0.392001,44464.13,0.459418,37939.29,0.500945,34794.22,0.388807,44829.41,0.699230,24927.42,0.919774,0.112393,0.199791,0.388807,1.620767,0.200252,18,1620257,1765077,7997905,12001,0,0,0,18800,0,0,0,12321,0,0,0,6521,0,0,0,7549,0,0,0,266,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,10576942809682011697,2693169927934114308
4,100,17481,8,10,1.028467,16997.15,0.545744,32031.49,1.097550,15927.30,1.060763,16479.65,0.590428,29607.35,0.458851,38097.33,0.778899,22443.22,1.038634,0.101891,0.189451,0.458851,1.788827,0.200910,20,1585891,1713676,8501489,11455,0,0,0,0,0,0,0,0,0,0,0,6495,0,0,0,7980,0,0,0,257,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,9505877569484508775,3228345204642697068
5,100,16498,8,10,0.929586,17747.69,0.473504,34842.38,0.393039,41975.47,0.461034,35784.79,0.515938,31976.71,0.388968,42414.81,0.676580,24384.40,0.936165,0.114198,0.198278,0.388968,1.637609,0.173954,18,1512415,1598660,8771725,10745,0,0,0,17611,0,0,0,12266,0,0,0,6598,0,0,0,7852,0,0,0,215,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,16515589616974050249,3288729658500030241
6,100,16403,8,10,0.946546,17329.32,0.479802,34186.99,0.379860,43181.66,0.445434,36824.79,0.527696,31084.21,0.393439,41691.38,0.717369,22865.49,0.970843,0.089957,0.179488,0.393439,1.633727,0.179515,20,1518607,1636897,7947003,10418,0,0,0,16356,0,0,0,11219,0,0,0,5861,0,0,0,7002,0,0,0,189,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,7635391910831837668,995006849725366061
7,100,17219,8,10,0.929525,18524.51,0.465006,37029.66,0.387343,44454.15,0.460386,37401.24,0.506929,33967.29,0.405128,42502.58,0.701934,24530.78,0.941180,0.098495,0.195654,0.405128,1.640457,0.191100,21,1558545,1710125,8618595,11623,0,0,0,18192,0,0,0,11552,0,0,0,6306,0,0,0,7535,0,0,0,192,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,4020179955589655655,13851720993492955383
8,100,16400,8,10,0.963248,17025.73,0.487030,33673.50,0.368095,44553.75,0.420885,38965.54,0.546097,30031.29,0.393961,41628.50,0.723417,22670.19,0.979383,0.088454,0.170947,0.393961,1.632744,0.177988,25,1496154,1599639,8632083,10192,0,0,0,16362,0,0,0,10921,0,0,0,5972,0,0,0,6417,0,0,0,167,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,11679376382692854419,5324986273561466848
9,100,16675,8,10,0.994087,16774.18,0.500708,33302.85,0.401360,41546.24,0.456677,36513.75,0.550606,30284.82,0.432132,38587.79,0.772291,21591.59,1.015408,0.087277,0.175434,0.432132,1.710250,0.185524,19,1555888,1684063,8482509,10749,0,0,0,17639,0,0,0,11021,0,0,0,6351,0,0,0,6926,0,0,0,254,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,8244220736083130527,14482907684010082884
10,100,17175,8,10,0.989297,17360.81,0.454267,37808.13,0.391494,43870.41,0.464946,36939.74,0.508465,33778.15,0.405575,42347.30,0.722505,23771.47,1.000863,0.093046,0.187885,0.405575,1.687369,0.188509,20,1527943,2049743,8513351,10724,0,0,0,17038,0,0,0,11259,0,0,0,5948,0,0,0,6774,0,0,0,179,0,0,0,7492563281631761603,5033384789185522564,5033384789185522564,16763330670668123676,14361255041839425377,11114132453653753598
11,100,17921,8,10,0.948267,18898.68,0.453080,39553.71,0.369934,48443.83,0.437758,40938.15,0.481090,37250.80,0.375484,47727.68,0.748082,23955.93,0.970666,0.083238,0.185747,0.375484,1.615135,0.199831,19,1590450,2044835,8314334,11580,0,0,0,18036,0,0,0,12564,0,0,0,5656,0,0,0,6999,0,0,0,225,0,0,0,2491875668951503182,14699982648759344177,14699982648759344177,778999604140187300,17300249812676621151,12425524082236572291
