batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,100,13679,8,10,0.673807,20301.06,0.335738,40743.13,0.267259,51182.49,0.308329,44365.00,0.355235,38506.90,0.276962,49389.44,0.503515,27167.02,0.681939,0.089629,0.194561,0.276962,1.243091,0.126630,17,1338424,1448784,8602654,6686,0,0,0,11435,0,0,0,10070,0,0,0,4087,0,0,0,5427,0,0,0,105,0,0,0,16290181522686356851,12660389987259375045,12660389987259375045,8413649451118563891,11357495751644599504,4071082038174601821
1,100,14553,8,10,0.666720,21827.75,0.297249,48958.90,0.235511,61793.36,0.278067,52336.27,0.331785,43862.73,0.260633,55837.06,0.511617,28445.09,0.680835,0.081645,0.175013,0.260633,1.198126,0.133532,18,1299198,1641343,9646121,5642,0,0,0,9615,0,0,0,8890,0,0,0,3624,0,0,0,4770,0,0,0,68,0,0,0,10661044271286872451,14843584958465260910,14843584958465260910,1424694399152275178,17393203424048206410,2800294051974372679
2,100,13931,8,10,0.632371,22029.79,0.282148,49374.80,0.220173,63272.86,0.280461,49671.87,0.319113,43655.44,0.244924,56878.96,0.450637,30914.01,0.640651,0.086060,0.163121,0.244924,1.134756,0.127619,22,1272456,1326266,9350358,5148,0,0,0,9158,0,0,0,8156,0,0,0,3542,0,0,0,4642,0,0,0,86,0,0,0,1490727333569002472,4402424285216853895,4402424285216853895,1049501024281994910,4164465633868413917,2539034738150290684
3,100,13901,8,10,0.665626,20884.09,0.326457,42581.44,0.235475,59033.94,0.271592,51183.32,0.357372,38897.80,0.259626,53542.39,0.482193,28828.68,0.683367,0.077228,0.160068,0.259626,1.180289,0.127127,18,1258236,1401151,9060965,5397,0,0,0,9309,0,0,0,8031,0,0,0,3689,0,0,0,5251,0,0,0,84,0,0,0,14500193851064682657,5002308453480877089,5002308453480877089,15915446536853492252,839565483351919175,859205285200062744
4,100,14066,8,10,0.686158,20499.64,0.335047,41982.18,0.264636,53152.21,0.318854,44114.22,0.369733,38043.67,0.277006,50778.66,0.527403,26670.31,0.721269,0.072534,0.175292,0.277006,1.246101,0.136319,20,1332671,1489381,8801525,7078,0,0,0,11770,0,0,0,9190,0,0,0,4196,0,0,0,4767,0,0,0,164,0,0,0,4350232754016254307,16059151523650557020,16864411614876087059,14740570392512317464,7892003393297774863,13396446810120057935
5,100,13375,8,10,0.633379,21116.89,0.294013,45491.21,0.249960,53508.62,0.294341,45440.42,0.327946,40784.18,0.259259,51589.35,0.432691,30911.24,0.643472,0.095623,0.172177,0.259259,1.170530,0.123785,17,1238682,1292737,9867979,5317,0,0,0,10230,0,0,0,8886,0,0,0,3626,0,0,0,5280,0,0,0,97,0,0,0,4028395905601630330,18130115087217178391,18130115087217178391,13137333110564342947,635262676269237920,13733571769277934869
6,100,14060,8,10,0.714998,19664.40,0.335443,41914.76,0.270601,51958.37,0.309871,45373.68,0.375921,37401.44,0.266981,52662.85,0.534647,26297.74,0.730716,0.085188,0.162785,0.266981,1.245670,0.136675,23,1381802,1529337,9969365,6892,0,0,0,11487,0,0,0,8856,0,0,0,4208,0,0,0,4300,0,0,0,110,0,0,0,11317186355931760512,15031582686461311345,15031582686461311345,15493272146988416672,11513689783533774103,2847093830339689770
7,100,13097,8,10,0.629299,20812.06,0.302385,43312.29,0.210416,62243.35,0.265364,49354.91,0.330106,39675.18,0.244253,53620.55,0.483714,27075.94,0.643006,0.077827,0.148514,0.244253,1.113600,0.118702,18,1187936,1327476,10708072,5745,0,0,0,9003,0,0,0,7701,0,0,0,3101,0,0,0,4244,0,0,0,89,0,0,0,13285527963487704739,4382038379163290352,4382038379163290352,4689998498545166420,6773696704357076435,13969450206830234843
8,100,13416,8,10,0.660259,20319.30,0.282258,47530.93,0.242937,55224.22,0.303453,44211.16,0.326545,41084.64,0.257660,52068.64,0.435457,30808.99,0.675381,0.080845,0.164079,0.257660,1.177965,0.128688,17,1359998,1390348,8974075,5186,0,0,0,9818,0,0,0,9400,0,0,0,3993,0,0,0,5277,0,0,0,84,0,0,0,9282029056521524698,3812576794807007700,3812576794807007700,16858406457088217404,16622690770694867663,2690850827300496450
9,100,14084,8,10,0.655501,21485.84,0.300418,46881.28,0.238319,59097.37,0.291760,48272.59,0.338987,41547.34,0.249170,56523.67,0.457626,30776.20,0.672510,0.080090,0.160227,0.249170,1.161998,0.139515,16,1298055,1414345,9257711,5226,0,0,0,9313,0,0,0,8277,0,0,0,3541,0,0,0,4877,0,0,0,94,0,0,0,6442074769590520297,16936450751885753835,16936450751885753835,2889596036050776807,6264011433700869907,11527199335877782775
