integrated,integrated_v0.log,1733,8068,39991.4,0.815,4.66
integrated,integrated_v1.log,1729,8071,40005.7,0.818,4.67
integrated,integrated_v2.log,1726,8068,39997.1,0.822,4.67
integrated,integrated_v3.log,1731,8068,39991.4,0.826,4.66
