batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,50,5000,8,10,0.531056,9415.20,0.147160,33976.68,0.108545,46063.83,0.087814,56938.76,0.145481,34368.66,0.143700,34794.82,0.142435,35103.67,0.541435,0.023728,0.024424,0.143700,0.733286,0.011535,50,301685,301685,1812000,2280,843,94,714,3531,886,35,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7260279984928704504,7260279984928704504,7260279984928704504,14888881156299151548,14888881156299151548,14888881156299151548
1,50,5000,8,10,0.533331,9375.05,0.145880,34274.64,0.107604,46466.56,0.088825,56290.29,0.146511,34127.08,0.146627,34100.22,0.139958,35725.08,0.540165,0.021543,0.017007,0.146627,0.725342,0.010393,50,301749,301749,1812000,2240,836,91,687,3526,880,35,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5793434160408118570,5793434160408118570,5793434160408118570,10674144295785754855,10674144295785754855,10674144295785754855
2,50,5000,8,10,0.529196,9448.29,0.145986,34249.80,0.109071,45841.70,0.088029,56799.77,0.146421,34147.99,0.145634,34332.60,0.141417,35356.36,0.543572,0.019523,0.016771,0.145634,0.725501,0.010468,50,301928,301928,1812000,2221,827,91,695,3456,905,36,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18033411770786160385,18033411770786160385,18033411770786160385,11779012897948525866,11779012897948525866,11779012897948525866
3,50,5000,8,10,0.529858,9436.49,0.145465,34372.59,0.108607,46037.74,0.087991,56824.10,0.143448,34855.80,0.144442,34616.03,0.141457,35346.36,0.546282,0.019053,0.019912,0.144442,0.729690,0.010635,50,301949,301949,1812000,2274,828,111,703,3586,908,43,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15027830454388226254,15027830454388226254,15027830454388226254,2476758016421251303,2476758016421251303,2476758016421251303
4,50,5000,8,10,0.530378,9427.24,0.143902,34745.97,0.107664,46440.84,0.090312,55363.67,0.145222,34429.93,0.143869,34753.85,0.141037,35451.80,0.536614,0.026773,0.016052,0.143869,0.723308,0.010849,50,301860,301860,1812000,2238,837,93,692,3623,942,31,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15945583860629715930,15945583860629715930,15945583860629715930,17932156001212300863,17932156001212300863,17932156001212300863
5,50,5000,8,10,0.531220,9412.29,0.148007,33782.17,0.107548,46490.98,0.088871,56261.03,0.145702,34316.52,0.145744,34306.72,0.144581,34582.60,0.543246,0.019238,0.016168,0.145744,0.724396,0.009966,50,301717,301717,1812000,2231,831,94,719,3579,899,42,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3262186289305712197,3262186289305712197,3262186289305712197,12769280342927270908,12769280342927270908,12769280342927270908
6,50,5000,8,10,0.531114,9414.17,0.146809,34057.78,0.106473,46960.13,0.091217,54814.58,0.141685,35289.66,0.141734,35277.46,0.140101,35688.44,0.542314,0.021045,0.017108,0.141734,0.722201,0.010568,50,301855,301855,1812000,2202,829,85,689,3614,926,35,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465737170519332677,465737170519332677,465737170519332677,18149826748153107956,18149826748153107956,18149826748153107956
7,50,5000,8,10,0.531430,9408.58,0.142881,34994.14,0.107049,46707.55,0.088993,56184.01,0.142141,35176.22,0.146116,34219.47,0.145219,34430.82,0.541878,0.021432,0.016364,0.146116,0.725790,0.010430,50,301792,301792,1812000,2214,818,77,691,3487,895,39,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6448932008152937518,6448932008152937518,6448932008152937518,6139333686629227663,6139333686629227663,6139333686629227663
8,50,5000,8,10,0.531596,9405.64,0.143569,34826.50,0.105233,47513.39,0.088700,56369.56,0.144924,34500.81,0.142386,35115.84,0.139041,35960.70,0.541396,0.018915,0.016747,0.142386,0.719444,0.009939,50,301920,301920,1812000,2234,837,96,689,3529,933,46,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027153376591562466,1027153376591562466,1027153376591562466,10811393820891797939,10811393820891797939,10811393820891797939
9,50,5000,8,10,0.534025,9362.87,0.141173,35417.50,0.107414,46549.03,0.087016,57460.82,0.144154,34685.03,0.143492,34845.15,0.138345,36141.54,0.544546,0.023103,0.016323,0.143492,0.727464,0.010618,50,301869,301869,1812000,2225,819,84,694,3627,927,43,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7603290150560290568,7603290150560290568,7603290150560290568,8281038076280591430,8281038076280591430,8281038076280591430
10,50,5000,8,10,0.530098,9432.22,0.146632,34099.02,0.106590,46908.75,0.087175,57355.87,0.144613,34575.16,0.143403,34866.71,0.139215,35915.55,0.538715,0.022459,0.016011,0.143403,0.720589,0.010053,50,301813,301813,1812000,2282,861,88,686,3579,903,34,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10094663089836013091,10094663089836013091,10094663089836013091,14214245005504178665,14214245005504178665,14214245005504178665
11,50,5000,8,10,0.531027,9415.72,0.145084,34462.91,0.110278,45339.80,0.088484,56507.58,0.144387,34629.04,0.145137,34450.10,0.141757,35271.74,0.542411,0.021210,0.016244,0.145137,0.725002,0.010503,50,301988,301988,1812000,2286,851,98,709,3648,928,34,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8063632126695346924,8063632126695346924,8063632126695346924,15205609377182920039,15205609377182920039,15205609377182920039
12,50,5000,8,10,0.530998,9416.24,0.143529,34836.10,0.105272,47496.18,0.089221,56040.66,0.144770,34537.44,0.143734,34786.54,0.141367,35368.92,0.541440,0.022366,0.016114,0.143734,0.723654,0.010438,50,301825,301825,1812000,2237,832,84,689,3511,917,38,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18139656452023084725,18139656452023084725,18139656452023084725,3722140322915265093,3722140322915265093,3722140322915265093
13,50,5000,8,10,0.532141,9396.01,0.147521,33893.53,0.107426,46543.69,0.088818,56294.87,0.143310,34889.45,0.144055,34709.05,0.141063,35445.08,0.542351,0.019920,0.016113,0.144055,0.722439,0.010415,50,301810,301810,1812000,2253,830,95,679,3624,922,28,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6043181381581716318,6043181381581716318,6043181381581716318,6272659990128317595,6272659990128317595,6272659990128317595
14,50,5000,8,10,0.529004,9451.73,0.146479,34134.49,0.107643,46449.64,0.089441,55902.61,0.144865,34514.84,0.147348,33933.21,0.143631,34811.48,0.544211,0.019331,0.016070,0.147348,0.726960,0.010384,50,301852,301852,1812000,2260,833,88,699,3657,897,35,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14675113647745007826,14675113647745007826,14675113647745007826,10785069252280070151,10785069252280070151,10785069252280070151
15,50,5000,8,10,0.531711,9403.61,0.145751,34305.06,0.105043,47599.42,0.089135,56094.67,0.147134,33982.58,0.143649,34807.09,0.140832,35503.22,0.534584,0.027149,0.016107,0.143649,0.721489,0.010347,50,301718,301718,1812000,2280,840,97,706,3659,916,33,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12029800375413694528,12029800375413694528,12029800375413694528,677887554115912068,677887554115912068,677887554115912068
16,50,5000,8,10,0.528762,9456.05,0.144607,34576.43,0.107192,46645.48,0.090740,55102.46,0.146532,34122.21,0.142388,35115.35,0.140633,35553.63,0.532638,0.028802,0.015600,0.142388,0.719428,0.009782,50,301908,301908,1812000,2281,825,98,713,3584,911,32,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15749710170690078101,15749710170690078101,15749710170690078101,18430414124502898705,18430414124502898705,18430414124502898705
