batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,50,5000,8,10,0.527117,9485.55,0.197434,25324.88,0.140219,35658.41,0.120235,41585.20,0.196547,25439.18,0.143566,34827.08,0.195104,25627.41,0.530821,0.028697,0.030286,0.143566,0.733370,0.010961,31,312185,312185,1828000,4670,1369,138,1228,7652,1663,80,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538814758904595107,538814758904595107,538814758904595107,7479461007931206601,7479461007931206601,7479461007931206601
1,50,5000,8,10,0.530382,9427.18,0.199884,25014.46,0.135115,37005.63,0.118140,42322.79,0.199283,25089.95,0.135170,36990.51,0.196518,25443.00,0.536717,0.018024,0.022231,0.135170,0.712142,0.010470,30,312249,312249,1828000,4681,1393,128,1223,7347,1557,72,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13265667758327390710,13265667758327390710,13265667758327390710,16637732394840597581,16637732394840597581,16637732394840597581
2,50,5000,8,10,0.527556,9477.67,0.196503,25444.88,0.134155,37270.34,0.123812,40383.84,0.197860,25270.38,0.139466,35850.92,0.196679,25422.17,0.526838,0.026564,0.022257,0.139466,0.715125,0.010434,31,312423,312423,1828000,4772,1399,149,1234,7772,1705,93,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11639073081379738846,11639073081379738846,11639073081379738846,3693561958013909588,3693561958013909588,3693561958013909588
3,50,5000,8,10,0.529132,9449.44,0.200711,24911.45,0.132717,37674.24,0.120149,41614.88,0.199205,25099.78,0.142819,35009.42,0.193568,25830.74,0.528367,0.024886,0.021893,0.142819,0.717965,0.010699,32,312449,312449,1828000,4692,1395,143,1205,7756,1705,85,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14992542534354823310,14992542534354823310,14992542534354823310,9721433465301247383,9721433465301247383,9721433465301247383
4,50,5000,8,10,0.528326,9463.86,0.199669,25041.48,0.132420,37758.53,0.123002,40649.68,0.195931,25519.17,0.136932,36514.56,0.197489,25317.91,0.536065,0.019554,0.021971,0.136932,0.714523,0.010529,31,312360,312360,1828000,4730,1388,135,1250,7554,1707,80,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3287922162819305792,3287922162819305792,3287922162819305792,3403918376988946050,3403918376988946050,3403918376988946050
5,50,5000,8,10,0.527568,9477.45,0.199513,25061.06,0.133897,37342.14,0.119114,41976.57,0.197455,25322.17,0.134163,37268.11,0.194657,25686.20,0.535564,0.019360,0.022362,0.134163,0.711449,0.010508,30,312212,312212,1828000,4702,1395,121,1237,7448,1619,84,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109493625644298498,4109493625644298498,4109493625644298498,1395045557476730493,1395045557476730493,1395045557476730493
6,50,5000,8,10,0.531552,9406.43,0.196008,25509.21,0.132452,37749.50,0.122147,40934.12,0.196070,25501.06,0.134990,37039.82,0.193385,25855.10,0.532616,0.024989,0.021527,0.134990,0.714122,0.010361,30,312355,312355,1828000,4675,1394,131,1239,7622,1734,86,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11045011805322689635,11045011805322689635,11045011805322689635,14453556190756020373,14453556190756020373,14453556190756020373
7,50,5000,8,10,0.531897,9400.32,0.198097,25240.21,0.136318,36678.96,0.118645,42142.59,0.195516,25573.42,0.138055,36217.34,0.194722,25677.65,0.539784,0.019875,0.021605,0.138055,0.719319,0.010137,31,312287,312287,1828000,4668,1384,125,1238,7948,1764,92,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113281093092126972,3113281093092126972,3113281093092126972,15334732003976532260,15334732003976532260,15334732003976532260
8,50,5000,8,10,0.525274,9518.85,0.201152,24856.81,0.134797,37092.83,0.121268,41230.96,0.199705,25036.91,0.134194,37259.49,0.195964,25514.86,0.535330,0.024215,0.025087,0.134194,0.718826,0.010375,31,312420,312420,1828000,4705,1396,133,1221,7861,1715,91,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12847696962410699582,12847696962410699582,12847696962410699582,13225044884127036489,13225044884127036489,13225044884127036489
9,50,5000,8,10,0.527119,9485.52,0.201780,24779.44,0.134956,37049.22,0.123529,40476.19,0.198402,25201.31,0.142313,35133.94,0.194621,25690.96,0.535476,0.018395,0.022552,0.142313,0.718735,0.011025,30,312364,312364,1828000,4731,1409,131,1253,8097,1709,94,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8485214217677032583,8485214217677032583,8485214217677032583,17656139902991689565,17656139902991689565,17656139902991689565
