batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,2,20,50,5000,0.530848,9418.90,0.143178,34921.65,0.143264,34900.57,0.143251,34903.85,50
1,2,20,50,5000,0.524425,9534.25,0.145250,34423.31,0.143946,34735.23,0.142535,35079.22,50
2,2,20,50,5000,0.528575,9459.39,0.142216,35157.75,0.143794,34771.88,0.141287,35388.95,50
3,2,20,50,5000,0.546573,9147.91,0.143590,34821.33,0.143060,34950.47,0.143180,34921.00,50
4,2,20,50,5000,0.527746,9474.26,0.142317,35132.74,0.144823,34524.89,0.143237,34907.06,50
5,2,20,50,5000,0.526986,9487.92,0.143922,34741.02,0.141852,35248.08,0.143342,34881.64,50
6,2,20,50,5000,0.526897,9489.53,0.145791,34295.58,0.142787,35017.27,0.141004,35460.05,50
7,2,20,50,5000,0.528132,9467.34,0.141265,35394.36,0.141641,35300.63,0.142129,35179.42,50
8,2,20,50,5000,0.530265,9429.24,0.144397,34626.79,0.142503,35086.91,0.141173,35417.51,50
9,2,20,50,5000,0.531159,9413.37,0.143018,34960.55,0.145271,34418.41,0.144495,34603.23,50
10,2,20,50,5000,0.528640,9458.24,0.142706,35037.03,0.141870,35243.44,0.144768,34537.93,50
11,2,20,50,5000,0.531491,9407.50,0.142222,35156.42,0.140226,35656.65,0.141274,35392.24,50
12,2,20,50,5000,0.529552,9441.94,0.147853,33817.30,0.144625,34572.17,0.142917,34985.34,50
13,2,20,50,5000,0.526713,9492.84,0.143525,34837.07,0.145586,34344.00,0.143104,34939.63,50
14,2,20,50,5000,0.527074,9486.33,0.144056,34708.67,0.142479,35092.88,0.143010,34962.64,50
15,2,20,50,5000,0.527513,9478.44,0.146961,34022.71,0.141806,35259.51,0.141096,35436.92,50
16,2,20,50,5000,0.530525,9424.63,0.144215,34670.54,0.142907,34987.90,0.140509,35585.02,50
17,2,20,50,5000,0.532307,9393.08,0.143945,34735.38,0.142044,35200.40,0.142818,35009.65,50
18,2,20,50,5000,0.529432,9444.09,0.145551,34352.13,0.144155,34684.77,0.142637,35053.91,50
19,2,20,50,5000,0.535569,9335.86,0.144004,34721.27,0.145007,34481.02,0.144266,34658.10,50
20,2,20,50,5000,0.527276,9482.71,0.145078,34464.15,0.146830,34052.91,0.143145,34929.72,50
21,2,20,50,5000,0.529682,9439.63,0.143629,34811.97,0.143538,34833.95,0.144192,34676.10,50
22,2,20,50,5000,0.549258,9103.19,0.143845,34759.59,0.141568,35318.79,0.142333,35128.81,50
23,2,20,50,5000,0.530491,9425.24,0.144404,34625.10,0.143599,34819.20,0.142158,35172.13,50
24,2,20,50,5000,0.533992,9363.44,0.145542,34354.25,0.143869,34753.89,0.142065,35195.22,50
25,2,20,50,5000,0.531122,9414.03,0.144203,34673.31,0.143415,34863.91,0.142729,35031.39,50
26,2,20,50,5000,0.525839,9508.61,0.142988,34967.88,0.142636,35054.17,0.141778,35266.39,50
27,2,20,50,5000,0.528642,9458.19,0.144584,34581.91,0.142523,35082.13,0.142348,35125.25,50
28,2,20,50,5000,0.530326,9428.16,0.144379,34631.10,0.142504,35086.80,0.142883,34993.59,50
29,2,20,50,5000,0.526871,9489.99,0.146548,34118.43,0.142205,35160.57,0.141982,35215.77,50
