batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
23,3,40,50,5000,0.524617,9530.77,0.251767,19859.65,0.254090,19678.08,0.146958,34023.40,22
24,3,40,50,5000,0.551267,9070.01,0.251684,19866.22,0.252151,19829.36,0.147493,33899.82,22
25,3,40,50,5000,0.526244,9501.30,0.254814,19622.16,0.253511,19722.97,0.153138,32650.30,20
26,3,40,50,5000,0.525720,9510.76,0.251163,19907.39,0.251744,19861.46,0.150944,33124.78,20
27,3,40,50,5000,0.547454,9133.18,0.248890,20089.21,0.252957,19766.24,0.148271,33722.04,22
28,3,40,50,5000,0.525548,9513.87,0.248645,20109.01,0.250310,19975.26,0.145272,34418.11,23
29,3,40,50,5000,0.525621,9512.56,0.252429,19807.52,0.248973,20082.46,0.149382,33471.15,21
30,3,40,50,5000,0.525810,9509.14,0.250614,19950.96,0.252036,19838.40,0.149961,33342.02,21
31,3,40,50,5000,0.525577,9513.35,0.252767,19781.05,0.248937,20085.44,0.155794,32093.66,19
32,3,40,50,5000,0.525282,9518.70,0.248930,20085.94,0.249199,20064.28,0.144719,34549.69,22
33,3,40,50,5000,0.527733,9474.50,0.251951,19845.14,0.251652,19868.72,0.149820,33373.37,24
34,3,40,50,5000,0.547904,9125.69,0.249897,20008.25,0.251434,19885.94,0.145183,34439.37,19
35,3,40,50,5000,0.527947,9470.65,0.249434,20045.40,0.250259,19979.33,0.143367,34875.65,21
36,3,40,50,5000,0.527943,9470.72,0.252253,19821.35,0.250033,19997.38,0.150942,33125.33,22
37,3,40,50,5000,0.525410,9516.37,0.248343,20133.47,0.249802,20015.85,0.150580,33204.88,22
38,3,40,50,5000,0.524546,9532.05,0.254164,19672.36,0.249994,20000.48,0.158087,31628.23,24
39,3,40,50,5000,0.524554,9531.91,0.249551,20035.96,0.253018,19761.42,0.143752,34782.11,21
40,3,40,50,5000,0.528011,9469.50,0.250197,19984.26,0.251134,19909.72,0.151535,32995.66,21
41,3,40,50,5000,0.525066,9522.62,0.249947,20004.22,0.249556,20035.58,0.145868,34277.52,20
42,3,40,50,5000,0.526068,9504.47,0.252732,19783.78,0.253053,19758.72,0.149981,33337.49,24
43,3,40,50,5000,0.523446,9552.08,0.250608,19951.50,0.250209,19983.28,0.145610,34338.38,22
44,3,40,50,5000,0.523934,9543.19,0.253861,19695.84,0.252403,19809.57,0.144007,34720.52,23
45,3,40,50,5000,0.526782,9491.59,0.251732,19862.41,0.251679,19866.61,0.145537,34355.42,21
46,3,40,50,5000,0.524561,9531.78,0.252600,19794.11,0.250244,19980.47,0.150656,33188.29,21
47,3,40,50,5000,0.526701,9493.06,0.251412,19887.70,0.253458,19727.12,0.152118,32869.32,23
48,3,40,50,5000,0.524751,9528.33,0.250394,19968.56,0.251327,19894.42,0.144342,34639.98,20
49,3,40,50,5000,0.527526,9478.21,0.250366,19970.79,0.251654,19868.52,0.146272,34182.95,22
50,3,40,50,5000,0.525706,9511.02,0.252061,19836.47,0.252168,19828.05,0.142297,35137.80,22
51,3,40,50,5000,0.526837,9490.61,0.254376,19655.95,0.252679,19787.97,0.140396,35613.45,21
52,3,40,50,5000,0.526191,9502.25,0.249280,20057.75,0.251527,19878.60,0.147732,33845.08,21
53,3,40,50,5000,0.525020,9523.44,0.252704,19785.96,0.253702,19708.18,0.151743,32950.46,21
54,3,40,50,5000,0.528805,9455.29,0.248629,20110.30,0.250355,19971.66,0.151237,33060.61,22
55,3,40,50,5000,0.528220,9465.75,0.249703,20023.76,0.250788,19937.18,0.145148,34447.66,23
56,3,40,50,5000,0.526002,9505.67,0.252846,19774.86,0.249562,20035.12,0.148359,33702.09,22
57,3,40,50,5000,0.529866,9436.36,0.252195,19825.94,0.249371,20050.43,0.147603,33874.63,19
58,3,40,50,5000,0.526874,9489.94,0.249102,20072.07,0.250092,19992.64,0.153941,32479.93,19
59,3,40,50,5000,0.526511,9496.48,0.251225,19902.51,0.252162,19828.54,0.145586,34343.92,22
60,3,40,50,5000,0.526387,9498.71,0.248959,20083.63,0.250431,19965.61,0.141830,35253.57,24
61,3,40,50,5000,0.531726,9403.35,0.249820,20014.39,0.253048,19759.06,0.151543,32993.92,21
62,3,40,50,5000,0.529852,9436.60,0.253220,19745.70,0.251759,19860.26,0.148386,33695.91,22
63,3,40,50,5000,0.527685,9475.36,0.250899,19928.31,0.252785,19779.68,0.148065,33768.89,22
64,3,40,50,5000,0.529142,9449.26,0.254903,19615.30,0.251081,19913.90,0.146710,34080.85,23
65,3,40,50,5000,0.525971,9506.22,0.252963,19765.72,0.251179,19906.10,0.139621,35811.22,21
66,3,40,50,5000,0.528394,9462.63,0.250852,19932.10,0.249497,20040.29,0.148204,33737.38,22
67,3,40,50,5000,0.528267,9464.90,0.251688,19865.85,0.251278,19898.30,0.150308,33264.93,22
68,3,40,50,5000,0.526258,9501.04,0.250951,19924.19,0.250863,19931.19,0.147145,33980.10,21
69,3,40,50,5000,0.524888,9525.85,0.250065,19994.83,0.253908,19692.18,0.144582,34582.45,22
70,3,40,50,5000,0.546547,9148.34,0.250197,19984.22,0.253720,19706.77,0.149395,33468.31,18
71,3,40,50,5000,0.526409,9498.32,0.250470,19962.47,0.250405,19967.67,0.147694,33853.89,23
72,3,40,50,5000,0.523955,9542.80,0.250049,19996.07,0.251796,19857.33,0.144030,34715.01,19
73,3,40,50,5000,0.523504,9551.02,0.251293,19897.07,0.251958,19844.56,0.150760,33165.30,23
74,3,40,50,5000,0.528930,9453.05,0.252342,19814.38,0.255249,19588.70,0.148267,33722.90,25
75,3,40,50,5000,0.528826,9454.91,0.251899,19849.21,0.252562,19797.15,0.148907,33578.02,22
76,3,40,50,5000,0.527266,9482.88,0.250310,19975.19,0.250953,19924.05,0.153043,32670.53,22
77,3,40,50,5000,0.531010,9416.02,0.252296,19817.96,0.253953,19688.72,0.153885,32491.85,24
78,3,40,50,5000,0.526697,9493.12,0.252084,19834.68,0.251025,19918.31,0.152834,32715.32,20
79,3,40,50,5000,0.527445,9479.67,0.251834,19854.31,0.252702,19786.11,0.148900,33579.64,24
80,3,40,50,5000,0.540417,9252.11,0.249277,20057.98,0.252169,19827.97,0.144305,34648.83,19
81,3,40,50,5000,0.525278,9518.77,0.251187,19905.46,0.250973,19922.47,0.147562,33884.13,22
82,3,40,50,5000,0.525921,9507.13,0.250291,19976.73,0.250108,19991.38,0.147890,33809.03,22
83,3,40,50,5000,0.527948,9470.63,0.250545,19956.48,0.250280,19977.61,0.151203,33068.21,23
84,3,40,50,5000,0.525210,9519.99,0.251477,19882.55,0.250846,19932.52,0.148556,33657.32,22
85,3,40,50,5000,0.528582,9459.27,0.246601,20275.70,0.253065,19757.79,0.145016,34478.99,19
86,3,40,50,5000,0.524352,9535.58,0.251677,19866.76,0.251710,19864.15,0.147592,33877.29,24
87,3,40,50,5000,0.524794,9527.54,0.248962,20083.36,0.249212,20063.26,0.144274,34656.28,23
88,3,40,50,5000,0.529020,9451.43,0.252966,19765.51,0.254744,19627.57,0.145880,34274.85,24
89,3,40,50,5000,0.529575,9441.54,0.249616,20030.80,0.249331,20053.66,0.139182,35924.24,21
90,3,40,50,5000,0.527918,9471.17,0.247454,20205.79,0.251140,19909.23,0.148232,33730.87,23
91,3,40,50,5000,0.529148,9449.15,0.250126,19989.92,0.250393,19968.60,0.146185,34203.33,22
92,3,40,50,5000,0.525719,9510.79,0.253513,19722.88,0.251212,19903.54,0.145639,34331.53,22
93,3,40,50,5000,0.524656,9530.05,0.253007,19762.31,0.249733,20021.36,0.147246,33956.82,21
94,3,40,50,5000,0.548283,9119.38,0.253248,19743.46,0.250839,19933.12,0.149098,33534.92,22
95,3,40,50,5000,0.525769,9509.87,0.251372,19890.82,0.250822,19934.47,0.151635,32973.95,21
96,3,40,50,5000,0.526334,9499.67,0.249801,20015.94,0.248029,20158.94,0.148495,33671.20,19
97,3,40,50,5000,0.526591,9495.03,0.251580,19874.40,0.251939,19846.06,0.146371,34159.73,22
98,3,40,50,5000,0.530255,9429.42,0.249913,20006.95,0.250543,19956.62,0.142276,35142.84,20
99,3,40,50,5000,0.548331,9118.59,0.247696,20186.00,0.249812,20015.08,0.148277,33720.68,23
