batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
61,1,10,50,5000,0.537981,9294.01,0.103601,48262.31,0.101190,49412.06,0.099263,50371.12,50
62,1,10,50,5000,0.536928,9312.23,0.102862,48608.73,0.100675,49664.99,0.100301,49849.90,50
63,1,10,50,5000,0.539445,9268.78,0.104750,47732.61,0.101526,49248.57,0.098847,50582.98,50
64,1,10,50,5000,0.536123,9326.22,0.104675,47767.10,0.101300,49358.29,0.099650,50175.48,50
65,1,10,50,5000,0.559805,8931.68,0.102451,48803.82,0.099805,50097.47,0.099530,50236.23,50
66,1,10,50,5000,0.561167,8910.00,0.104688,47760.83,0.101407,49306.11,0.102303,48874.32,50
67,1,10,50,5000,0.535943,9329.35,0.102932,48575.74,0.099990,50004.97,0.100557,49722.99,50
68,1,10,50,5000,0.540399,9252.43,0.102849,48615.12,0.099873,50063.46,0.100290,49855.45,50
69,1,10,50,5000,0.535841,9331.13,0.104511,47841.78,0.100062,49969.03,0.101574,49225.19,50
70,1,10,50,5000,0.534381,9356.62,0.104509,47842.93,0.100010,49994.98,0.100300,49850.56,50
71,1,10,50,5000,0.534000,9363.30,0.102699,48685.83,0.100396,49802.62,0.099702,50149.50,50
72,1,10,50,5000,0.536408,9321.26,0.103607,48259.26,0.100754,49625.70,0.100786,49610.25,50
73,1,10,50,5000,0.535906,9330.00,0.102807,48635.02,0.100162,49919.12,0.099908,50045.88,50
74,1,10,50,5000,0.537396,9304.13,0.102689,48690.93,0.100076,49961.86,0.099663,50169.14,50
75,1,10,50,5000,0.534696,9351.11,0.102806,48635.14,0.101950,49043.81,0.101148,49432.69,50
76,1,10,50,5000,0.532425,9390.99,0.102415,48820.84,0.099431,50285.88,0.099669,50166.10,50
77,1,10,50,5000,0.533027,9380.39,0.104060,48049.18,0.099156,50425.77,0.099953,50023.49,50
78,1,10,50,5000,0.533660,9369.25,0.104325,47927.33,0.101616,49205.05,0.100920,49544.01,50
79,1,10,50,5000,0.533835,9366.19,0.103457,48329.39,0.099374,50315.22,0.099582,50209.72,50
80,1,10,50,5000,0.535063,9344.69,0.103700,48216.07,0.102162,48942.05,0.101193,49410.47,50
81,1,10,50,5000,0.533991,9363.45,0.106825,46805.64,0.103993,48080.32,0.101602,49211.48,50
82,1,10,50,5000,0.535240,9341.61,0.101682,49172.68,0.100757,49624.51,0.100052,49973.81,50
83,1,10,50,5000,0.559204,8941.29,0.102509,48776.27,0.099639,50181.15,0.100125,49937.60,50
84,1,10,50,5000,0.535921,9329.73,0.103461,48327.16,0.099818,50091.02,0.101134,49439.57,50
85,1,10,50,5000,0.538849,9279.04,0.102170,48937.98,0.101303,49357.06,0.099705,50147.72,50
86,1,10,50,5000,0.538097,9292.00,0.103698,48217.17,0.099194,50406.11,0.098253,50889.24,50
87,1,10,50,5000,0.532470,9390.20,0.101409,49305.11,0.098987,50511.74,0.099220,50393.21,50
88,1,10,50,5000,0.532105,9396.64,0.106478,46957.97,0.101603,49211.20,0.100113,49943.33,50
89,1,10,50,5000,0.534804,9349.22,0.104222,47974.49,0.100439,49781.47,0.100545,49728.88,50
90,1,10,50,5000,0.534340,9357.34,0.104584,47808.55,0.100790,49607.88,0.101072,49469.46,50
91,1,10,50,5000,0.531576,9406.00,0.103264,48419.59,0.100136,49931.97,0.100090,49955.03,50
92,1,10,50,5000,0.535466,9337.67,0.105685,47310.27,0.101172,49420.90,0.100277,49861.99,50
93,1,10,50,5000,0.537065,9309.86,0.104628,47788.46,0.102084,48979.38,0.100919,49544.87,50
94,1,10,50,5000,0.537021,9310.63,0.103214,48443.13,0.100374,49813.89,0.100116,49942.03,50
95,1,10,50,5000,0.533830,9366.28,0.102931,48576.15,0.102548,48757.83,0.101351,49333.74,50
96,1,10,50,5000,0.532486,9389.92,0.103462,48326.74,0.100287,49857.00,0.101367,49325.85,50
97,1,10,50,5000,0.531871,9400.78,0.102176,48935.04,0.101829,49102.07,0.102804,48636.46,50
98,1,10,50,5000,0.534028,9362.81,0.105251,47505.67,0.101506,49258.19,0.100894,49557.09,50
99,1,10,50,5000,0.535718,9333.27,0.102126,48959.06,0.099473,50264.74,0.100541,49731.20,50
