batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,4,10,50,5000,0.528125,9467.45,0.104297,47940.08,0.100208,49896.31,0.101557,49233.39,50
1,4,10,50,5000,0.527902,9471.46,0.105235,47512.87,0.100197,49901.72,0.099906,50046.99,50
2,4,10,50,5000,0.527157,9484.84,0.104056,48050.92,0.103167,48465.23,0.099955,50022.71,50
3,4,10,50,5000,0.524337,9535.85,0.102820,48628.78,0.099121,50443.44,0.097471,51297.07,50
4,4,10,50,5000,0.529542,9442.12,0.103193,48453.01,0.102028,49006.03,0.100202,49899.14,50
5,4,10,50,5000,0.525324,9517.93,0.104679,47765.03,0.100440,49781.01,0.097703,51175.49,50
6,4,10,50,5000,0.528566,9459.56,0.103309,48398.64,0.098110,50963.38,0.099002,50503.81,50
7,4,10,50,5000,0.524611,9530.87,0.105507,47390.02,0.099845,50077.56,0.100778,49614.23,50
8,4,10,50,5000,0.523884,9544.09,0.103401,48355.30,0.099800,50100.14,0.099975,50012.51,50
9,4,10,50,5000,0.532412,9391.22,0.103572,48275.79,0.100019,49990.50,0.099173,50417.03,50
10,4,10,50,5000,0.525406,9516.46,0.102970,48557.99,0.100741,49631.99,0.100325,49837.84,50
11,4,10,50,5000,0.523089,9558.61,0.103743,48195.91,0.101432,49294.30,0.099946,50026.83,50
12,4,10,50,5000,0.523833,9545.03,0.102734,48669.37,0.099334,50335.33,0.099567,50217.55,50
13,4,10,50,5000,0.549342,9101.80,0.103555,48283.44,0.100174,49913.06,0.099962,50019.12,50
14,4,10,50,5000,0.527757,9474.06,0.100830,49588.20,0.099983,50008.46,0.100174,49913.12,50
15,4,10,50,5000,0.526421,9498.09,0.103798,48170.45,0.100196,49902.19,0.098685,50666.51,50
16,4,10,50,5000,0.527547,9477.83,0.102177,48934.67,0.099823,50088.55,0.099461,50271.18,50
17,4,10,50,5000,0.528861,9454.29,0.103368,48370.83,0.098949,50531.20,0.097075,51506.51,50
18,4,10,50,5000,0.528138,9467.22,0.104446,47871.84,0.099051,50478.98,0.099005,50502.26,50
19,4,10,50,5000,0.529093,9450.14,0.105375,47449.37,0.100151,49924.73,0.098783,50615.76,50
20,4,10,50,5000,0.526766,9491.88,0.102271,48889.73,0.099752,50124.44,0.098566,50727.43,50
21,4,10,50,5000,0.532343,9392.44,0.104142,48011.37,0.100450,49775.97,0.098552,50734.53,50
22,4,10,50,5000,0.528186,9466.36,0.103642,48242.86,0.099071,50468.64,0.099156,50425.61,50
23,4,10,50,5000,0.528754,9456.19,0.104809,47706.02,0.099722,50139.14,0.099709,50146.06,50
24,4,10,50,5000,0.524170,9538.89,0.104541,47828.12,0.100367,49816.98,0.097890,51077.75,50
25,4,10,50,5000,0.523938,9543.12,0.104134,48014.93,0.101090,49461.02,0.100403,49799.41,50
26,4,10,50,5000,0.525078,9522.39,0.105107,47570.55,0.099948,50026.19,0.098945,50533.24,50
27,4,10,50,5000,0.526877,9489.87,0.103139,48478.42,0.099731,50134.86,0.099373,50315.64,50
28,4,10,50,5000,0.523591,9549.44,0.103044,48523.14,0.100908,49549.95,0.099537,50232.73,50
29,4,10,50,5000,0.528241,9465.38,0.103617,48254.46,0.098895,50558.42,0.098340,50843.96,50
30,4,10,50,5000,0.543225,9204.28,0.103693,48219.15,0.099642,50179.78,0.099683,50158.94,50
31,4,10,50,5000,0.527111,9485.66,0.103996,48078.69,0.100546,49728.50,0.098654,50682.33,50
32,4,10,50,5000,0.533253,9376.42,0.105970,47183.32,0.098584,50717.96,0.099185,50410.63,50
33,4,10,50,5000,0.531855,9401.06,0.105149,47551.69,0.101264,49375.75,0.099530,50236.33,50
34,4,10,50,5000,0.526987,9487.90,0.104421,47882.88,0.098504,50759.11,0.097973,51034.44,50
35,4,10,50,5000,0.524047,9541.13,0.103772,48182.38,0.101407,49306.33,0.097546,51257.97,50
36,4,10,50,5000,0.532139,9396.04,0.102916,48583.51,0.099612,50194.56,0.098580,50720.13,50
37,4,10,50,5000,0.528319,9463.98,0.103964,48093.41,0.099330,50337.23,0.099583,50209.46,50
38,4,10,50,5000,0.524929,9525.11,0.102978,48554.20,0.099104,50452.11,0.098828,50593.06,50
39,4,10,50,5000,0.528947,9452.74,0.102148,48948.56,0.097995,51023.05,0.098774,50620.55,50
40,4,10,50,5000,0.525929,9506.98,0.103156,48470.11,0.097982,51029.76,0.099744,50128.53,50
41,4,10,50,5000,0.526991,9487.83,0.103979,48086.40,0.101526,49248.34,0.100198,49901.25,50
42,4,10,50,5000,0.528623,9458.53,0.104542,47827.46,0.100612,49695.80,0.098130,50952.73,50
43,4,10,50,5000,0.524688,9529.48,0.104230,47970.83,0.101281,49367.50,0.101562,49230.90,50
44,4,10,50,5000,0.525329,9517.84,0.104248,47962.62,0.099981,50009.75,0.100672,49666.15,50
45,4,10,50,5000,0.547420,9133.76,0.103946,48101.90,0.098582,50719.26,0.098384,50821.28,50
46,4,10,50,5000,0.526495,9496.76,0.102685,48692.43,0.099192,50407.25,0.099635,50183.36,50
47,4,10,50,5000,0.525259,9519.11,0.101471,49275.11,0.099862,50069.04,0.099708,50146.25,50
48,4,10,50,5000,0.526145,9503.08,0.103822,48159.44,0.099766,50117.36,0.098867,50573.18,50
49,4,10,50,5000,0.529415,9444.39,0.103377,48366.81,0.098361,50833.14,0.098724,50646.14,50
50,4,10,50,5000,0.525530,9514.21,0.102537,48762.85,0.098206,50913.38,0.098085,50976.39,50
51,4,10,50,5000,0.548892,9109.26,0.103220,48440.24,0.099462,50270.52,0.101347,49335.51,50
52,4,10,50,5000,0.549886,9092.79,0.102695,48687.83,0.097661,51197.71,0.097998,51021.20,50
53,4,10,50,5000,0.544467,9183.29,0.103156,48470.49,0.098293,50868.32,0.100131,49934.50,50
54,4,10,50,5000,0.533914,9364.80,0.102744,48664.53,0.099490,50256.31,0.098032,51003.83,50
55,4,10,50,5000,0.524311,9536.33,0.103394,48358.86,0.101598,49213.40,0.099306,50349.51,50
56,4,10,50,5000,0.525444,9515.76,0.103468,48324.14,0.098017,51011.32,0.099732,50134.25,50
57,4,10,50,5000,0.523649,9548.39,0.103914,48116.94,0.098526,50747.92,0.099171,50418.14,50
58,4,10,50,5000,0.525254,9519.21,0.102571,48746.68,0.097209,51435.74,0.096773,51667.05,50
59,4,10,50,5000,0.529630,9440.56,0.102360,48847.09,0.098301,50864.11,0.099944,50028.08,50
60,4,10,50,5000,0.526906,9489.36,0.104627,47788.68,0.100207,49896.68,0.098917,50547.28,50
61,4,10,50,5000,0.530411,9426.65,0.105119,47565.03,0.099722,50139.54,0.100968,49520.81,50
62,4,10,50,5000,0.527724,9474.66,0.102816,48630.61,0.099494,50254.11,0.100263,49868.85,50
63,4,10,50,5000,0.528056,9468.69,0.104753,47731.29,0.099054,50477.34,0.099353,50325.55,50
64,4,10,50,5000,0.527033,9487.08,0.104739,47737.53,0.100713,49646.23,0.100922,49543.17,50
65,4,10,50,5000,0.526645,9494.05,0.105444,47418.59,0.098528,50746.76,0.099116,50445.90,50
66,4,10,50,5000,0.526553,9495.73,0.103962,48094.36,0.100205,49897.90,0.100429,49786.33,50
67,4,10,50,5000,0.545540,9165.24,0.103719,48207.29,0.098189,50922.01,0.098451,50786.94,50
68,4,10,50,5000,0.548021,9123.74,0.103428,48342.86,0.099239,50383.48,0.100022,49989.02,50
69,4,10,50,5000,0.524643,9530.29,0.103096,48498.54,0.098916,50547.77,0.098833,50590.26,50
70,4,10,50,5000,0.526900,9489.47,0.103671,48229.51,0.099667,50167.16,0.100012,49994.12,50
