batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
20,1,40,50,5000,0.527432,9479.89,0.250641,19948.82,0.248652,20108.44,0.147103,33989.89,20
21,1,40,50,5000,0.524451,9533.79,0.252244,19822.12,0.249286,20057.31,0.148602,33646.97,24
22,1,40,50,5000,0.524685,9529.53,0.251361,19891.73,0.250931,19925.76,0.146488,34132.45,23
23,1,40,50,5000,0.546852,9143.24,0.251572,19875.00,0.249590,20032.89,0.149047,33546.36,22
24,1,40,50,5000,0.547680,9129.42,0.251238,19901.47,0.249569,20034.52,0.154113,32443.76,21
25,1,40,50,5000,0.530980,9416.56,0.251924,19847.29,0.252341,19814.43,0.147035,34005.59,20
26,1,40,50,5000,0.528394,9462.63,0.249855,20011.62,0.254383,19655.42,0.148355,33702.93,21
27,1,40,50,5000,0.527969,9470.25,0.252157,19828.93,0.250147,19988.28,0.149068,33541.76,22
28,1,40,50,5000,0.526091,9504.05,0.252074,19835.42,0.249371,20050.45,0.148477,33675.31,22
29,1,40,50,5000,0.529516,9442.59,0.250818,19934.79,0.249535,20037.28,0.144472,34608.66,19
30,1,40,50,5000,0.527451,9479.55,0.254491,19647.08,0.250816,19934.92,0.150482,33226.66,20
31,1,40,50,5000,0.525360,9517.28,0.254146,19673.71,0.251638,19869.85,0.142108,35184.45,22
32,1,40,50,5000,0.527688,9475.29,0.252467,19804.57,0.249624,20030.16,0.145516,34360.55,22
33,1,40,50,5000,0.549075,9106.23,0.252756,19781.95,0.248840,20093.26,0.143240,34906.56,22
34,1,40,50,5000,0.526185,9502.35,0.250949,19924.33,0.250064,19994.90,0.150185,33292.23,19
35,1,40,50,5000,0.526725,9492.61,0.252220,19823.99,0.251204,19904.17,0.141856,35247.01,21
36,1,40,50,5000,0.525862,9508.19,0.249993,20000.54,0.251601,19872.76,0.147699,33852.55,22
37,1,40,50,5000,0.529283,9446.75,0.253539,19720.86,0.251200,19904.49,0.143668,34802.47,21
38,1,40,50,5000,0.527446,9479.64,0.250997,19920.55,0.252272,19819.86,0.145544,34353.84,23
39,1,40,50,5000,0.524573,9531.57,0.252100,19833.44,0.250503,19959.87,0.149943,33346.01,22
40,1,40,50,5000,0.527258,9483.02,0.251779,19858.69,0.249207,20063.66,0.146152,34210.96,24
41,1,40,50,5000,0.525136,9521.35,0.252018,19839.84,0.249553,20035.81,0.145032,34475.24,20
42,1,40,50,5000,0.527777,9473.70,0.253714,19707.26,0.252245,19822.00,0.145265,34419.81,22
43,1,40,50,5000,0.527598,9476.91,0.251443,19885.23,0.253944,19689.35,0.149346,33479.27,22
44,1,40,50,5000,0.527292,9482.41,0.252911,19769.81,0.250218,19982.56,0.148356,33702.77,24
45,1,40,50,5000,0.524963,9524.48,0.253073,19757.15,0.249778,20017.79,0.146472,34136.19,21
46,1,40,50,5000,0.533923,9364.65,0.249922,20006.20,0.250556,19955.63,0.151805,32937.09,23
47,1,40,50,5000,0.524592,9531.22,0.254674,19632.93,0.251711,19864.07,0.157650,31715.77,19
48,1,40,50,5000,0.525269,9518.94,0.253877,19694.60,0.251361,19891.70,0.148354,33703.20,24
49,1,40,50,5000,0.524553,9531.93,0.252322,19815.94,0.251754,19860.62,0.150675,33184.03,23
50,1,40,50,5000,0.524965,9524.45,0.251437,19885.72,0.252257,19821.04,0.148116,33757.37,23
51,1,40,50,5000,0.526971,9488.18,0.249764,20018.89,0.250649,19948.21,0.150038,33324.96,19
52,1,40,50,5000,0.524715,9528.98,0.250119,19990.52,0.249900,20008.03,0.154443,32374.47,22
53,1,40,50,5000,0.525127,9521.51,0.250651,19948.08,0.251721,19863.27,0.146896,34037.79,19
54,1,40,50,5000,0.523857,9544.60,0.251322,19894.78,0.251534,19878.06,0.144985,34486.33,23
55,1,40,50,5000,0.524656,9530.06,0.254359,19657.24,0.251244,19900.94,0.145901,34269.83,22
56,1,40,50,5000,0.532143,9395.97,0.251807,19856.52,0.249927,20005.82,0.143246,34905.10,23
57,1,40,50,5000,0.524977,9524.22,0.249771,20018.30,0.249868,20010.56,0.145010,34480.40,19
58,1,40,50,5000,0.524548,9532.02,0.251331,19894.05,0.248912,20087.40,0.145774,34299.71,20
59,1,40,50,5000,0.524803,9527.38,0.252935,19767.94,0.250406,19967.58,0.142976,34971.01,24
60,1,40,50,5000,0.527308,9482.12,0.253643,19712.77,0.251556,19876.31,0.143371,34874.47,23
61,1,40,50,5000,0.528181,9466.46,0.248254,20140.63,0.249474,20042.14,0.142967,34973.03,23
62,1,40,50,5000,0.527462,9479.36,0.251667,19867.52,0.251114,19911.30,0.148404,33691.79,22
63,1,40,50,5000,0.525563,9513.61,0.249656,20027.58,0.249087,20073.34,0.146327,34170.15,20
64,1,40,50,5000,0.527340,9481.55,0.254891,19616.23,0.247959,20164.59,0.145683,34321.11,21
65,1,40,50,5000,0.527159,9484.80,0.251652,19868.69,0.251914,19848.07,0.148890,33581.87,22
66,1,40,50,5000,0.531466,9407.94,0.250271,19978.34,0.249587,20033.11,0.150547,33212.17,22
67,1,40,50,5000,0.527690,9475.26,0.252453,19805.66,0.248711,20103.63,0.147795,33830.54,22
68,1,40,50,5000,0.551220,9070.78,0.251220,19902.89,0.248818,20095.01,0.149497,33445.39,20
69,1,40,50,5000,0.549064,9106.40,0.254027,19682.94,0.252947,19767.02,0.145360,34397.38,22
70,1,40,50,5000,0.526444,9497.68,0.251232,19901.93,0.253482,19725.25,0.144808,34528.60,22
71,1,40,50,5000,0.524743,9528.47,0.252616,19792.91,0.251019,19918.84,0.143575,34825.10,20
72,1,40,50,5000,0.524613,9530.84,0.254798,19623.39,0.251296,19896.83,0.149045,33546.96,19
73,1,40,50,5000,0.525676,9511.56,0.251722,19863.18,0.251722,19863.20,0.143799,34770.87,23
74,1,40,50,5000,0.527888,9471.70,0.255823,19544.74,0.252337,19814.76,0.141689,35288.59,22
75,1,40,50,5000,0.526115,9503.63,0.251940,19845.97,0.248897,20088.60,0.144612,34575.26,23
76,1,40,50,5000,0.524002,9541.94,0.252468,19804.50,0.250531,19957.59,0.143079,34945.64,21
77,1,40,50,5000,0.529722,9438.91,0.254890,19616.28,0.252708,19785.64,0.152101,32872.99,22
78,1,40,50,5000,0.524757,9528.22,0.251861,19852.24,0.253145,19751.50,0.146114,34219.96,21
79,1,40,50,5000,0.527603,9476.82,0.254043,19681.74,0.251599,19872.90,0.144901,34506.27,23
80,1,40,50,5000,0.525832,9508.74,0.253282,19740.85,0.251455,19884.29,0.145011,34480.15,23
81,1,40,50,5000,0.524309,9536.37,0.251504,19880.39,0.251468,19883.21,0.150741,33169.40,22
82,1,40,50,5000,0.526607,9494.74,0.251790,19857.83,0.250413,19967.02,0.144375,34632.13,21
83,1,40,50,5000,0.524793,9527.57,0.253574,19718.14,0.253531,19721.43,0.145267,34419.42,23
84,1,40,50,5000,0.525070,9522.54,0.253926,19690.80,0.249476,20042.04,0.147927,33800.50,21
85,1,40,50,5000,0.526583,9495.18,0.248771,20098.79,0.251233,19901.86,0.147920,33802.17,22
86,1,40,50,5000,0.526422,9498.09,0.252853,19774.32,0.250616,19950.86,0.144883,34510.60,23
87,1,40,50,5000,0.529064,9450.65,0.250395,19968.46,0.249823,20014.20,0.141350,35373.23,23
88,1,40,50,5000,0.526105,9503.81,0.251225,19902.51,0.253707,19707.77,0.144512,34599.29,21
89,1,40,50,5000,0.528160,9466.84,0.250465,19962.83,0.249408,20047.48,0.145201,34435.07,22
90,1,40,50,5000,0.525962,9506.38,0.250911,19927.35,0.250204,19983.72,0.146836,34051.71,22
91,1,40,50,5000,0.524519,9532.53,0.250352,19971.91,0.252389,19810.70,0.145071,34465.77,22
92,1,40,50,5000,0.524375,9535.15,0.253379,19733.30,0.252296,19818.03,0.151199,33069.03,24
93,1,40,50,5000,0.545335,9168.67,0.249243,20060.74,0.250764,19939.04,0.146329,34169.54,21
94,1,40,50,5000,0.525858,9508.27,0.249097,20072.49,0.249014,20079.22,0.145318,34407.34,22
95,1,40,50,5000,0.526406,9498.37,0.252420,19808.28,0.250865,19931.03,0.149155,33522.19,21
96,1,40,50,5000,0.525693,9511.26,0.253501,19723.75,0.250569,19954.56,0.143598,34819.39,20
97,1,40,50,5000,0.523791,9545.79,0.249584,20033.37,0.249577,20033.87,0.147658,33862.01,23
98,1,40,50,5000,0.525469,9515.30,0.254576,19640.47,0.253438,19728.67,0.153713,32528.16,19
99,1,40,50,5000,0.524847,9526.58,0.254426,19652.09,0.252746,19782.74,0.140319,35633.09,24
