batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,1,20,50,5000,0.526690,9493.24,0.142337,35127.79,0.144688,34557.02,0.142129,35179.27,50
1,1,20,50,5000,0.524880,9525.99,0.140498,35587.80,0.140458,35597.85,0.142591,35065.34,50
2,1,20,50,5000,0.525745,9510.31,0.144922,34501.28,0.144692,34556.05,0.143712,34791.74,50
3,1,20,50,5000,0.525458,9515.51,0.142742,35028.19,0.143028,34958.29,0.141531,35327.87,50
4,1,20,50,5000,0.530242,9429.65,0.143541,34833.14,0.146365,34161.23,0.144438,34616.94,50
5,1,20,50,5000,0.523795,9545.72,0.141876,35242.02,0.142462,35097.14,0.141276,35391.59,50
6,1,20,50,5000,0.523655,9548.26,0.145489,34366.82,0.141465,35344.39,0.140580,35566.92,50
7,1,20,50,5000,0.527337,9481.60,0.141596,35311.65,0.141318,35381.29,0.143490,34845.54,50
8,1,20,50,5000,0.525006,9523.69,0.143120,34935.77,0.140810,35508.91,0.141493,35337.47,50
9,1,20,50,5000,0.527456,9479.46,0.144865,34514.95,0.141990,35213.68,0.143174,34922.64,50
10,1,20,50,5000,0.523282,9555.08,0.141916,35231.99,0.142193,35163.37,0.143937,34737.45,50
11,1,20,50,5000,0.525279,9518.75,0.141681,35290.56,0.140063,35698.13,0.140942,35475.46,50
12,1,20,50,5000,0.530367,9427.44,0.142288,35140.00,0.143092,34942.62,0.142502,35087.31,50
13,1,20,50,5000,0.527932,9470.91,0.142257,35147.60,0.141605,35309.41,0.141236,35401.62,50
14,1,20,50,5000,0.526816,9490.99,0.142666,35046.82,0.143744,34784.15,0.145706,34315.68,50
15,1,20,50,5000,0.525352,9517.44,0.143969,34729.79,0.143960,34731.77,0.143348,34880.22,50
16,1,20,50,5000,0.543666,9196.83,0.141448,35348.80,0.139646,35804.94,0.141517,35331.49,50
17,1,20,50,5000,0.527263,9482.94,0.146102,34222.69,0.143040,34955.18,0.142136,35177.66,50
18,1,20,50,5000,0.525904,9507.44,0.146116,34219.43,0.143751,34782.34,0.147730,33845.56,50
19,1,20,50,5000,0.526363,9499.15,0.142058,35196.94,0.141476,35341.75,0.141828,35254.06,50
20,1,20,50,5000,0.525990,9505.88,0.142651,35050.52,0.143860,34756.00,0.144362,34635.21,50
21,1,20,50,5000,0.527860,9472.21,0.143287,34895.03,0.142321,35131.74,0.140369,35620.35,50
22,1,20,50,5000,0.549917,9092.29,0.142558,35073.32,0.144114,34694.84,0.143381,34872.00,50
23,1,20,50,5000,0.545606,9164.12,0.140939,35476.40,0.141068,35443.85,0.140513,35583.92,50
24,1,20,50,5000,0.526247,9501.25,0.142970,34972.42,0.143092,34942.47,0.141438,35351.12,50
25,1,20,50,5000,0.524434,9534.09,0.139281,35898.59,0.142422,35107.04,0.141428,35353.61,50
26,1,20,50,5000,0.524502,9532.85,0.142798,35014.50,0.141679,35291.16,0.141328,35378.60,50
27,1,20,50,5000,0.544469,9183.26,0.142220,35156.83,0.141594,35312.32,0.142873,34996.02,50
28,1,20,50,5000,0.528152,9466.97,0.142920,34984.72,0.144045,34711.39,0.143775,34776.49,50
29,1,20,50,5000,0.527693,9475.20,0.142385,35116.06,0.143011,34962.26,0.143836,34761.74,50
30,1,20,50,5000,0.525087,9522.24,0.142112,35183.53,0.141514,35332.18,0.140287,35641.22,50
31,1,20,50,5000,0.524799,9527.46,0.141229,35403.58,0.141003,35460.21,0.141410,35358.10,50
32,1,20,50,5000,0.525154,9521.01,0.141771,35268.24,0.143062,34949.83,0.142833,35005.95,50
33,1,20,50,5000,0.527115,9485.60,0.143715,34791.12,0.143685,34798.37,0.144857,34516.84,50
34,1,20,50,5000,0.524337,9535.86,0.144029,34715.29,0.143120,34935.71,0.144737,34545.33,50
35,1,20,50,5000,0.524133,9539.57,0.143167,34924.36,0.141288,35388.61,0.141204,35409.71,50
36,1,20,50,5000,0.524428,9534.20,0.142550,35075.34,0.140865,35495.09,0.140381,35617.43,50
37,1,20,50,5000,0.525350,9517.47,0.144057,34708.47,0.143391,34869.63,0.142290,35139.60,50
38,1,20,50,5000,0.523202,9556.55,0.143278,34897.09,0.141897,35236.87,0.142356,35123.17,50
39,1,20,50,5000,0.523815,9545.35,0.144617,34574.10,0.144489,34604.60,0.142934,34981.12,50
40,1,20,50,5000,0.530378,9427.24,0.143207,34914.58,0.141527,35329.01,0.143793,34772.31,50
41,1,20,50,5000,0.527583,9477.18,0.142680,35043.38,0.141034,35452.56,0.141306,35384.31,50
42,1,20,50,5000,0.525868,9508.09,0.142798,35014.55,0.141627,35303.91,0.141894,35237.55,50
43,1,20,50,5000,0.526614,9494.63,0.144677,34559.72,0.143300,34891.93,0.143948,34734.82,50
44,1,20,50,5000,0.527111,9485.67,0.145191,34437.28,0.143230,34908.87,0.143856,34757.02,50
45,1,20,50,5000,0.525654,9511.96,0.144313,34646.91,0.144439,34616.75,0.143044,34954.35,50
46,1,20,50,5000,0.530467,9425.65,0.145086,34462.26,0.145845,34282.96,0.142068,35194.38,50
47,1,20,50,5000,0.525097,9522.04,0.144959,34492.47,0.144269,34657.52,0.143514,34839.81,50
48,1,20,50,5000,0.544223,9187.41,0.140902,35485.77,0.142158,35172.25,0.140840,35501.17,50
49,1,20,50,5000,0.524007,9541.86,0.141287,35388.96,0.141485,35339.41,0.139736,35781.82,50
50,1,20,50,5000,0.524524,9532.46,0.143303,34891.08,0.141168,35418.72,0.140835,35502.50,50
51,1,20,50,5000,0.527717,9474.77,0.139517,35837.88,0.141070,35443.47,0.140857,35496.99,50
52,1,20,50,5000,0.529972,9434.45,0.143816,34766.63,0.141242,35400.26,0.143346,34880.56,50
53,1,20,50,5000,0.528725,9456.72,0.142484,35091.60,0.143844,34759.93,0.139585,35820.41,50
54,1,20,50,5000,0.544272,9186.58,0.142940,34979.80,0.142182,35166.10,0.141307,35384.03,50
55,1,20,50,5000,0.543117,9206.12,0.142492,35089.60,0.141625,35304.47,0.143554,34830.13,50
