batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,4,30,50,5000,0.528400,9462.53,0.198276,25217.35,0.196115,25495.19,0.116046,43086.44,25
1,4,30,50,5000,0.524678,9529.65,0.197677,25293.75,0.196598,25432.61,0.126216,39614.72,26
2,4,30,50,5000,0.531788,9402.24,0.194579,25696.44,0.196841,25401.26,0.121731,41074.08,26
3,4,30,50,5000,0.524912,9525.40,0.197786,25279.90,0.199209,25099.31,0.116487,42923.11,25
4,4,30,50,5000,0.550054,9090.01,0.197248,25348.85,0.199338,25083.06,0.123170,40594.37,25
5,4,30,50,5000,0.525828,9508.80,0.197520,25313.95,0.196692,25420.46,0.125282,39909.99,26
6,4,30,50,5000,0.525294,9518.47,0.197091,25369.05,0.201338,24833.83,0.117892,42411.68,25
7,4,30,50,5000,0.531899,9400.28,0.194999,25641.21,0.196950,25387.13,0.120128,41622.19,25
8,4,30,50,5000,0.523651,9548.35,0.195335,25597.08,0.196390,25459.49,0.120142,41617.59,25
9,4,30,50,5000,0.524921,9525.24,0.195319,25599.16,0.195725,25546.10,0.122148,40933.90,25
10,4,30,50,5000,0.524060,9540.88,0.194820,25664.78,0.193345,25860.49,0.124887,40036.24,25
11,4,30,50,5000,0.523107,9558.27,0.197301,25342.00,0.196202,25483.90,0.123633,40442.24,28
12,4,30,50,5000,0.529373,9445.14,0.194612,25692.12,0.196092,25498.25,0.120201,41596.97,27
13,4,30,50,5000,0.528481,9461.08,0.196189,25485.64,0.193524,25836.55,0.119450,41858.68,25
14,4,30,50,5000,0.529875,9436.18,0.193038,25901.63,0.195049,25634.53,0.115407,43325.00,25
15,4,30,50,5000,0.525529,9514.22,0.195630,25558.44,0.197560,25308.71,0.123577,40460.50,25
16,4,30,50,5000,0.525769,9509.88,0.198119,25237.38,0.200333,24958.47,0.121336,41208.02,25
17,4,30,50,5000,0.527188,9484.28,0.195749,25542.93,0.197172,25358.56,0.117777,42453.18,25
18,4,30,50,5000,0.527959,9470.43,0.195835,25531.70,0.197841,25272.83,0.122724,40741.71,26
19,4,30,50,5000,0.525867,9508.11,0.197271,25345.90,0.198121,25237.14,0.121548,41136.07,26
20,4,30,50,5000,0.529906,9435.63,0.197049,25374.45,0.199800,25024.98,0.121439,41172.83,25
21,4,30,50,5000,0.529876,9436.17,0.195808,25535.26,0.198185,25228.94,0.121239,41240.73,25
22,4,30,50,5000,0.529013,9451.56,0.193964,25778.04,0.194924,25651.04,0.122770,40726.43,25
23,4,30,50,5000,0.523471,9551.62,0.199676,25040.57,0.195650,25555.80,0.121612,41114.22,26
24,4,30,50,5000,0.527835,9472.66,0.199005,25125.00,0.197427,25325.77,0.119471,41851.33,26
25,4,30,50,5000,0.527362,9481.16,0.197011,25379.31,0.193139,25888.08,0.119961,41680.17,26
26,4,30,50,5000,0.530109,9432.03,0.197949,25259.09,0.195036,25636.33,0.130301,38372.66,26
27,4,30,50,5000,0.526270,9500.83,0.194849,25660.88,0.196748,25413.25,0.111416,44876.83,25
28,4,30,50,5000,0.529532,9442.30,0.196187,25485.88,0.195819,25533.73,0.121877,41024.84,25
29,4,30,50,5000,0.526246,9501.26,0.198310,25213.00,0.196310,25469.94,0.121716,41079.26,26
30,4,30,50,5000,0.526741,9492.33,0.193622,25823.58,0.195837,25531.41,0.116958,42750.31,26
31,4,30,50,5000,0.526989,9487.86,0.196962,25385.56,0.197643,25298.14,0.114465,43681.64,25
32,4,30,50,5000,0.524334,9535.91,0.196516,25443.22,0.195206,25613.97,0.112487,44449.50,25
33,4,30,50,5000,0.524656,9530.05,0.197572,25307.19,0.197227,25351.53,0.120499,41494.17,25
34,4,30,50,5000,0.524634,9530.45,0.193632,25822.19,0.196663,25424.16,0.120449,41511.52,26
35,4,30,50,5000,0.527665,9475.71,0.196535,25440.77,0.196199,25484.36,0.117120,42691.11,25
36,4,30,50,5000,0.528424,9462.10,0.195113,25626.21,0.195274,25605.02,0.123340,40538.51,25
37,4,30,50,5000,0.532427,9390.96,0.194209,25745.50,0.197133,25363.60,0.122783,40722.35,25
38,4,30,50,5000,0.525742,9510.37,0.196199,25484.34,0.195238,25609.79,0.122201,40916.17,25
39,4,30,50,5000,0.526471,9497.20,0.196691,25420.58,0.197377,25332.20,0.124137,40278.10,25
40,4,30,50,5000,0.526450,9497.57,0.193419,25850.60,0.195199,25614.93,0.123949,40339.19,25
41,4,30,50,5000,0.546285,9152.72,0.195744,25543.51,0.197250,25348.53,0.114963,43492.29,25
42,4,30,50,5000,0.526887,9489.70,0.195797,25536.60,0.198659,25168.73,0.120383,41534.14,25
43,4,30,50,5000,0.525634,9512.32,0.195504,25574.92,0.194675,25683.83,0.115351,43346.14,25
44,4,30,50,5000,0.526809,9491.11,0.196070,25501.04,0.196591,25433.48,0.115294,43367.37,25
45,4,30,50,5000,0.527516,9478.38,0.194183,25748.92,0.196318,25468.88,0.122927,40674.53,25
46,4,30,50,5000,0.523672,9547.97,0.197437,25324.48,0.197249,25348.67,0.122624,40774.99,25
47,4,30,50,5000,0.525336,9517.71,0.194493,25707.88,0.197214,25353.19,0.120311,41558.98,25
48,4,30,50,5000,0.527537,9478.00,0.195401,25588.36,0.196171,25488.00,0.118173,42310.73,25
49,4,30,50,5000,0.522592,9567.69,0.195299,25601.78,0.196206,25483.48,0.114789,43558.34,25
50,4,30,50,5000,0.527969,9470.25,0.196947,25387.56,0.195344,25595.91,0.111614,44797.20,25
51,4,30,50,5000,0.526628,9494.37,0.196015,25508.29,0.197581,25306.05,0.120376,41536.61,25
52,4,30,50,5000,0.525218,9519.85,0.197604,25303.16,0.195213,25613.05,0.122850,40700.09,25
53,4,30,50,5000,0.525679,9511.50,0.197265,25346.55,0.197740,25285.76,0.114785,43559.74,26
54,4,30,50,5000,0.527576,9477.31,0.194587,25695.45,0.196436,25453.63,0.117102,42697.66,25
55,4,30,50,5000,0.525709,9510.97,0.194733,25676.16,0.194907,25653.27,0.120827,41381.46,25
56,4,30,50,5000,0.524495,9532.98,0.193668,25817.35,0.194194,25747.45,0.118739,42109.22,25
57,4,30,50,5000,0.525893,9507.64,0.196125,25493.90,0.194846,25661.23,0.121043,41307.76,25
58,4,30,50,5000,0.529160,9448.95,0.199119,25110.60,0.197961,25257.48,0.122283,40888.77,25
59,4,30,50,5000,0.524722,9528.85,0.199630,25046.28,0.196018,25507.91,0.115895,43142.38,25
60,4,30,50,5000,0.529855,9436.55,0.196751,25412.87,0.193921,25783.73,0.120210,41593.81,25
61,4,30,50,5000,0.523990,9542.16,0.196046,25504.18,0.195133,25623.51,0.119435,41863.80,26
62,4,30,50,5000,0.528255,9465.13,0.197002,25380.49,0.197222,25352.08,0.119699,41771.42,25
63,4,30,50,5000,0.541453,9234.41,0.196162,25489.11,0.195719,25546.77,0.126690,39466.53,26
64,4,30,50,5000,0.524981,9524.15,0.195825,25532.95,0.196544,25439.55,0.119044,42001.21,25
65,4,30,50,5000,0.524320,9536.17,0.196428,25454.66,0.198170,25230.85,0.119838,41722.84,25
66,4,30,50,5000,0.526316,9499.99,0.197085,25369.74,0.197211,25353.51,0.118444,42214.02,25
67,4,30,50,5000,0.552754,9045.61,0.193592,25827.47,0.194388,25721.69,0.122239,40903.47,25
68,4,30,50,5000,0.547690,9129.26,0.197316,25340.13,0.194769,25671.44,0.116177,43037.71,25
69,4,30,50,5000,0.526963,9488.33,0.196438,25453.27,0.194491,25708.11,0.116951,42753.09,25
70,4,30,50,5000,0.524616,9530.77,0.196484,25447.36,0.196405,25457.64,0.121467,41163.33,24
71,4,30,50,5000,0.524224,9537.91,0.197201,25354.84,0.195010,25639.66,0.119957,41681.65,25
72,4,30,50,5000,0.524193,9538.47,0.196844,25400.88,0.193946,25780.40,0.118233,42289.32,25
73,4,30,50,5000,0.527828,9472.77,0.194792,25668.43,0.196354,25464.24,0.116701,42844.46,25
74,4,30,50,5000,0.525006,9523.70,0.198547,25183.00,0.196838,25401.54,0.119033,42005.24,25
75,4,30,50,5000,0.527856,9472.29,0.196148,25490.99,0.196751,25412.89,0.120043,41651.90,25
76,4,30,50,5000,0.528872,9454.09,0.194564,25698.45,0.193523,25836.67,0.118203,42300.12,25
77,4,30,50,5000,0.529240,9447.50,0.194973,25644.60,0.193225,25876.57,0.122252,40899.00,25
78,4,30,50,5000,0.527987,9469.92,0.193923,25783.37,0.197166,25359.31,0.121767,41061.91,25
79,4,30,50,5000,0.526379,9498.85,0.195993,25511.07,0.195425,25585.21,0.116721,42837.32,25
80,4,30,50,5000,0.527492,9478.82,0.195615,25560.40,0.194749,25674.13,0.119859,41715.58,25
81,4,30,50,5000,0.523849,9544.74,0.196484,25447.32,0.198221,25224.39,0.119725,41762.22,26
82,4,30,50,5000,0.548033,9123.54,0.194340,25728.10,0.196164,25488.87,0.114156,43799.84,25
83,4,30,50,5000,0.528126,9467.44,0.198305,25213.73,0.194062,25764.97,0.123857,40369.09,25
84,4,30,50,5000,0.524930,9525.07,0.196050,25503.64,0.194531,25702.88,0.123510,40482.58,26
85,4,30,50,5000,0.529291,9446.60,0.194191,25747.81,0.195414,25586.77,0.120202,41596.76,25
86,4,30,50,5000,0.524611,9530.88,0.197065,25372.29,0.195616,25560.28,0.129860,38502.98,27
87,4,30,50,5000,0.527038,9486.98,0.192204,26013.98,0.194511,25705.50,0.117544,42537.42,25
88,4,30,50,5000,0.525800,9509.32,0.196976,25383.82,0.196879,25396.25,0.123904,40353.86,27
89,4,30,50,5000,0.528899,9453.61,0.196417,25456.04,0.197974,25255.83,0.115171,43413.73,25
90,4,30,50,5000,0.526417,9498.17,0.196495,25445.93,0.196920,25390.99,0.121937,41004.90,25
91,4,30,50,5000,0.526987,9487.90,0.196988,25382.27,0.197139,25362.79,0.119006,42014.86,25
92,4,30,50,5000,0.528196,9466.19,0.198892,25139.28,0.195178,25617.63,0.122808,40714.10,25
93,4,30,50,5000,0.525710,9510.95,0.197875,25268.43,0.198782,25153.17,0.125406,39870.65,27
94,4,30,50,5000,0.526087,9504.13,0.194829,25663.52,0.193993,25774.08,0.122469,40826.65,25
95,4,30,50,5000,0.525597,9512.99,0.196709,25418.22,0.196117,25495.02,0.112948,44268.08,25
96,4,30,50,5000,0.524210,9538.15,0.198937,25133.58,0.197955,25258.24,0.115726,43205.62,25
97,4,30,50,5000,0.525043,9523.02,0.196950,25387.10,0.196780,25409.14,0.124885,40036.98,25
98,4,30,50,5000,0.526310,9500.11,0.198286,25216.13,0.197773,25281.53,0.116658,42860.17,25
99,4,30,50,5000,0.526556,9495.66,0.197107,25366.93,0.195608,25561.27,0.121258,41234.39,25
