batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,3,30,50,5000,0.526592,9495.02,0.197917,25263.10,0.197257,25347.62,0.118294,42267.73,25
1,3,30,50,5000,0.526055,9504.72,0.198951,25131.85,0.195183,25617.02,0.118665,42135.27,26
2,3,30,50,5000,0.528151,9467.00,0.198974,25128.86,0.197312,25340.57,0.118129,42326.66,25
3,3,30,50,5000,0.527110,9485.69,0.196799,25406.63,0.197183,25357.21,0.115474,43299.91,25
4,3,30,50,5000,0.527937,9470.82,0.198657,25169.00,0.196757,25411.99,0.123538,40473.51,25
5,3,30,50,5000,0.530036,9433.32,0.197264,25346.80,0.196887,25395.24,0.117720,42473.51,25
6,3,30,50,5000,0.528683,9457.46,0.196217,25481.93,0.198644,25170.69,0.115835,43164.83,25
7,3,30,50,5000,0.530373,9427.33,0.202230,24724.30,0.195482,25577.85,0.116765,42821.23,25
8,3,30,50,5000,0.530037,9433.30,0.197688,25292.32,0.194786,25669.21,0.116968,42746.72,25
9,3,30,50,5000,0.527829,9472.77,0.198845,25145.22,0.193639,25821.25,0.124886,40036.59,25
10,3,30,50,5000,0.525334,9517.75,0.197422,25326.40,0.196582,25434.72,0.123928,40345.92,25
11,3,30,50,5000,0.527839,9472.58,0.195751,25542.66,0.195138,25622.85,0.117552,42534.40,25
12,3,30,50,5000,0.526540,9495.96,0.197466,25320.83,0.199637,25045.45,0.119096,41982.79,26
13,3,30,50,5000,0.529771,9438.05,0.199319,25085.45,0.197494,25317.24,0.112496,44446.01,25
14,3,30,50,5000,0.527749,9474.20,0.194912,25652.56,0.196887,25395.34,0.124422,40185.69,25
15,3,30,50,5000,0.525407,9516.43,0.198627,25172.84,0.194941,25648.76,0.113493,44055.55,25
16,3,30,50,5000,0.527686,9475.33,0.199253,25093.76,0.196110,25495.94,0.117075,42707.84,25
17,3,30,50,5000,0.526509,9496.51,0.196182,25486.54,0.195913,25521.51,0.113939,43883.00,25
18,3,30,50,5000,0.528925,9453.14,0.196663,25424.25,0.194921,25651.40,0.123675,40428.52,26
19,3,30,50,5000,0.527610,9476.70,0.195480,25578.03,0.199572,25053.66,0.124955,40014.27,26
20,3,30,50,5000,0.527680,9475.45,0.197346,25336.21,0.197311,25340.65,0.123848,40372.02,25
21,3,30,50,5000,0.529209,9448.06,0.196919,25391.20,0.195735,25544.73,0.121264,41232.39,25
22,3,30,50,5000,0.524105,9540.06,0.194548,25700.60,0.195450,25581.94,0.126266,39598.93,25
23,3,30,50,5000,0.526262,9500.97,0.197009,25379.53,0.196713,25417.68,0.120082,41638.16,26
24,3,30,50,5000,0.529696,9439.38,0.197426,25325.89,0.197148,25361.61,0.119746,41755.11,25
25,3,30,50,5000,0.546515,9148.88,0.192996,25907.33,0.196630,25428.50,0.116814,42803.21,25
26,3,30,50,5000,0.527746,9474.25,0.199149,25106.83,0.194851,25660.61,0.124606,40126.34,26
27,3,30,50,5000,0.527232,9483.50,0.198042,25247.22,0.194749,25674.10,0.112268,44536.42,25
28,3,30,50,5000,0.525524,9514.31,0.198771,25154.59,0.197877,25268.24,0.120225,41588.66,25
29,3,30,50,5000,0.525653,9511.98,0.198630,25172.44,0.197504,25315.88,0.116212,43024.89,25
30,3,30,50,5000,0.525677,9511.54,0.195119,25625.39,0.196129,25493.38,0.128760,38831.98,27
31,3,30,50,5000,0.525293,9518.50,0.195615,25560.42,0.197363,25334.09,0.121237,41241.46,25
32,3,30,50,5000,0.528531,9460.19,0.198883,25140.38,0.195741,25543.94,0.117644,42500.96,25
33,3,30,50,5000,0.529198,9448.25,0.196892,25394.62,0.195716,25547.25,0.123461,40498.74,26
34,3,30,50,5000,0.527924,9471.07,0.198580,25178.78,0.198092,25240.86,0.121345,41204.79,25
35,3,30,50,5000,0.529808,9437.39,0.198079,25242.43,0.195375,25591.85,0.115387,43332.38,25
36,3,30,50,5000,0.528634,9458.34,0.195543,25569.86,0.198820,25148.41,0.125211,39932.74,25
37,3,30,50,5000,0.526859,9490.20,0.197722,25287.99,0.196207,25483.35,0.116921,42764.08,25
38,3,30,50,5000,0.530282,9428.94,0.199669,25041.45,0.196828,25402.88,0.129910,38488.13,26
39,3,30,50,5000,0.524241,9537.60,0.197787,25279.73,0.196108,25496.19,0.123635,40441.46,25
40,3,30,50,5000,0.525977,9506.11,0.194396,25720.71,0.196954,25386.67,0.126600,39494.36,25
41,3,30,50,5000,0.527186,9484.33,0.198939,25133.39,0.197284,25344.19,0.119050,41999.03,25
42,3,30,50,5000,0.528248,9465.25,0.197780,25280.56,0.195538,25570.47,0.114653,43609.74,25
43,3,30,50,5000,0.526921,9489.09,0.196033,25505.90,0.196835,25401.97,0.126681,39469.20,25
44,3,30,50,5000,0.541252,9237.85,0.198053,25245.81,0.196031,25506.13,0.116116,43060.32,25
45,3,30,50,5000,0.528809,9455.20,0.195854,25529.23,0.194522,25704.02,0.123712,40416.34,25
46,3,30,50,5000,0.526117,9503.58,0.195770,25540.16,0.194631,25689.66,0.124208,40255.21,25
47,3,30,50,5000,0.524775,9527.89,0.195409,25587.40,0.198608,25175.18,0.118980,42024.03,25
48,3,30,50,5000,0.526052,9504.76,0.196326,25467.89,0.194905,25653.52,0.120699,41425.25,25
49,3,30,50,5000,0.528051,9468.78,0.197479,25319.17,0.195614,25560.55,0.119235,41933.92,25
50,3,30,50,5000,0.526429,9497.96,0.200436,24945.57,0.194763,25672.23,0.110772,45137.85,25
51,3,30,50,5000,0.526018,9505.37,0.201070,24866.91,0.196427,25454.74,0.117877,42417.07,25
52,3,30,50,5000,0.526199,9502.10,0.199492,25063.60,0.194077,25763.02,0.115513,43285.34,25
53,3,30,50,5000,0.526095,9503.99,0.197150,25361.44,0.193374,25856.58,0.121551,41135.01,26
54,3,30,50,5000,0.525668,9511.71,0.199073,25116.40,0.197297,25342.48,0.118073,42346.81,25
55,3,30,50,5000,0.527283,9482.58,0.195458,25580.94,0.193985,25775.23,0.121529,41142.45,25
56,3,30,50,5000,0.527040,9486.95,0.196984,25382.76,0.197173,25358.45,0.116108,43063.37,25
57,3,30,50,5000,0.527399,9480.49,0.197397,25329.72,0.195500,25575.39,0.121966,40994.97,25
58,3,30,50,5000,0.531885,9400.53,0.199185,25102.30,0.196573,25435.87,0.127689,39157.51,25
59,3,30,50,5000,0.527067,9486.46,0.199705,25036.97,0.196753,25412.60,0.117403,42588.48,26
60,3,30,50,5000,0.530808,9419.60,0.199256,25093.33,0.196195,25484.80,0.121655,41100.00,25
61,3,30,50,5000,0.525615,9512.67,0.195462,25580.42,0.197559,25308.89,0.118805,42085.83,25
62,3,30,50,5000,0.525644,9512.14,0.200829,24896.78,0.198911,25136.87,0.123082,40623.26,25
63,3,30,50,5000,0.525893,9507.65,0.197766,25282.38,0.196427,25454.75,0.121398,41186.77,25
64,3,30,50,5000,0.527501,9478.66,0.197446,25323.35,0.198534,25184.56,0.117176,42670.91,25
65,3,30,50,5000,0.525898,9507.54,0.198232,25222.92,0.196242,25478.69,0.122459,40829.91,25
66,3,30,50,5000,0.524968,9524.40,0.196564,25437.01,0.196142,25491.70,0.119663,41783.86,25
67,3,30,50,5000,0.525528,9514.24,0.198635,25171.77,0.192913,25918.40,0.122381,40856.14,25
68,3,30,50,5000,0.525693,9511.25,0.195793,25537.23,0.197132,25363.71,0.118305,42263.64,25
69,3,30,50,5000,0.526697,9493.12,0.198076,25242.86,0.198653,25169.57,0.118939,42038.46,25
70,3,30,50,5000,0.527602,9476.83,0.199674,25040.81,0.197545,25310.65,0.123167,40595.21,25
71,3,30,50,5000,0.524696,9529.33,0.199448,25069.18,0.195357,25594.13,0.126508,39523.08,25
72,3,30,50,5000,0.527410,9480.29,0.196918,25391.24,0.196375,25461.51,0.122473,40825.35,25
73,3,30,50,5000,0.527869,9472.04,0.196962,25385.55,0.198774,25154.16,0.122823,40708.95,25
74,3,30,50,5000,0.526213,9501.85,0.197758,25283.47,0.195681,25551.76,0.125238,39923.83,25
75,3,30,50,5000,0.525515,9514.48,0.198271,25217.95,0.194530,25703.02,0.119345,41895.37,26
76,3,30,50,5000,0.525700,9511.12,0.199114,25111.18,0.194317,25731.20,0.115552,43270.47,25
77,3,30,50,5000,0.527545,9477.87,0.198300,25214.30,0.197937,25260.61,0.123822,40380.44,25
78,3,30,50,5000,0.525457,9515.53,0.197341,25336.87,0.196928,25389.98,0.127628,39176.44,26
79,3,30,50,5000,0.527216,9483.79,0.194400,25720.13,0.195386,25590.40,0.114427,43696.14,25
80,3,30,50,5000,0.527340,9481.55,0.193085,25895.38,0.198537,25184.21,0.120953,41338.53,25
81,3,30,50,5000,0.529681,9439.65,0.197916,25263.19,0.196328,25467.58,0.120131,41621.06,25
82,3,30,50,5000,0.534093,9361.67,0.197999,25252.60,0.201304,24838.02,0.116083,43072.69,25
83,3,30,50,5000,0.527513,9478.44,0.197207,25354.04,0.198294,25215.14,0.123025,40641.99,26
84,3,30,50,5000,0.528796,9455.45,0.197995,25253.20,0.196573,25435.85,0.116613,42876.82,25
85,3,30,50,5000,0.526807,9491.15,0.199268,25091.85,0.193874,25789.98,0.124800,40064.22,25
86,3,30,50,5000,0.525245,9519.38,0.198722,25160.79,0.195682,25551.69,0.126293,39590.43,25
87,3,30,50,5000,0.524544,9532.09,0.194605,25693.06,0.196278,25474.04,0.119263,41924.08,25
88,3,30,50,5000,0.528076,9468.34,0.198324,25211.22,0.195170,25618.63,0.120373,41537.65,26
89,3,30,50,5000,0.528341,9463.58,0.196501,25445.13,0.196108,25496.10,0.119074,41990.64,25
90,3,30,50,5000,0.526045,9504.89,0.197533,25312.18,0.194202,25746.41,0.115144,43423.91,25
91,3,30,50,5000,0.547952,9124.89,0.198339,25209.39,0.198333,25210.08,0.116433,42943.08,25
92,3,30,50,5000,0.525569,9513.51,0.197691,25291.96,0.197197,25355.40,0.118643,42143.13,25
93,3,30,50,5000,0.553246,9037.56,0.200563,24929.82,0.198144,25234.19,0.115307,43362.44,25
94,3,30,50,5000,0.526083,9504.21,0.196323,25468.27,0.195139,25622.73,0.117702,42480.05,25
95,3,30,50,5000,0.524651,9530.15,0.197868,25269.36,0.198047,25246.50,0.119884,41707.04,25
96,3,30,50,5000,0.527428,9479.96,0.200267,24966.64,0.198697,25163.94,0.114445,43689.11,25
97,3,30,50,5000,0.525709,9510.96,0.195358,25594.04,0.195355,25594.45,0.118568,42169.97,25
98,3,30,50,5000,0.525330,9517.83,0.197114,25366.05,0.198138,25234.91,0.120594,41461.29,25
99,3,30,50,5000,0.526160,9502.82,0.199230,25096.57,0.195030,25637.13,0.123686,40424.83,25
