batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,50,5000,8,10,0.523111,9558.21,0.196753,25412.60,0.120521,41486.38,0.088382,56572.39,0.193346,25860.38,0.112516,44438.11,0.310406,16107.96,0.524463,0.025449,0.030483,0.112516,0.692911,0.041829,25,312185,413650,1828000,4729,1393,142,0,5350,1373,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7595857940223887323,7595857940223887323,7595857940223887323,7725988451864431477,7725988451864431477,7725988451864431477
1,50,5000,8,10,0.527500,9478.67,0.196991,25381.86,0.118469,42205.26,0.087423,57193.03,0.196261,25476.26,0.117119,42691.80,0.308612,16201.55,0.525450,0.018600,0.024729,0.117119,0.685897,0.042133,25,312249,413689,1828000,4618,1415,122,0,5210,1389,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11465333373921987356,11465333373921987356,11465333373921987356,16363313606672504753,16363313606672504753,16363313606672504753
2,50,5000,8,10,0.527027,9487.19,0.196327,25467.76,0.113744,43958.18,0.089058,56143.20,0.196679,25422.11,0.120543,41479.14,0.305610,16360.71,0.525964,0.019785,0.024448,0.120543,0.690740,0.041672,26,312423,413823,1828000,4670,1412,138,0,5212,1399,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15783413701453455698,15783413701453455698,15783413701453455698,1092693723079660105,1092693723079660105,1092693723079660105
3,50,5000,8,10,0.524795,9527.53,0.194648,25687.40,0.114691,43595.37,0.087295,57276.77,0.194515,25705.02,0.113093,44211.34,0.305274,16378.72,0.532548,0.015687,0.026578,0.113093,0.687906,0.042086,25,312449,413869,1828000,4717,1384,149,0,5278,1365,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764640248439527417,1764640248439527417,1764640248439527417,9223340209903629445,9223340209903629445,9223340209903629445
4,50,5000,8,10,0.521863,9581.06,0.195932,25519.08,0.117186,42667.22,0.088134,56731.51,0.194562,25698.76,0.126218,39614.07,0.309067,16177.75,0.523855,0.019796,0.024199,0.126218,0.694068,0.042082,25,312360,413820,1828000,4668,1379,138,0,5283,1408,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13415373340919193854,13415373340919193854,13415373340919193854,884859706541881840,884859706541881840,884859706541881840
5,50,5000,8,10,0.528501,9460.72,0.196714,25417.59,0.116749,42827.00,0.088731,56349.98,0.193651,25819.63,0.117553,42534.18,0.308230,16221.63,0.525209,0.020362,0.022451,0.117553,0.685574,0.041956,25,312212,413667,1828000,4798,1419,122,0,5322,1367,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13461417004854729745,13461417004854729745,13461417004854729745,16917455330644133206,16917455330644133206,16917455330644133206
6,50,5000,8,10,0.524097,9540.22,0.196086,25499.03,0.119024,42008.42,0.087742,56984.96,0.193482,25842.20,0.117831,42433.51,0.304995,16393.71,0.526275,0.025026,0.026907,0.117831,0.696039,0.041708,25,312355,413755,1828000,4635,1372,133,0,5180,1368,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15203458789013619646,15203458789013619646,15203458789013619646,11297107983146050758,11297107983146050758,11297107983146050758
7,50,5000,8,10,0.527671,9475.60,0.197483,25318.68,0.116733,42832.78,0.088155,56718.05,0.194589,25695.12,0.120189,41601.30,0.308628,16200.75,0.524286,0.020664,0.024640,0.120189,0.689778,0.041462,25,312287,413722,1828000,4718,1385,119,0,5230,1365,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15035763547350026664,15035763547350026664,15035763547350026664,17664182441582031541,17664182441582031541,17664182441582031541
8,50,5000,8,10,0.526294,9500.40,0.197960,25257.68,0.116495,42920.19,0.089066,56138.12,0.196481,25447.69,0.120262,41575.86,0.308268,16219.63,0.523773,0.020752,0.023110,0.120262,0.687898,0.041647,24,312420,413810,1828000,4720,1395,133,0,5204,1388,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12841132091861605243,12841132091861605243,12841132091861605243,182666381516234325,182666381516234325,182666381516234325
9,50,5000,8,10,0.524847,9526.59,0.196491,25446.41,0.117053,42715.64,0.087109,57399.04,0.195409,25587.37,0.126969,39379.63,0.305151,16385.32,0.525200,0.020192,0.022955,0.126969,0.695316,0.041576,25,312364,413784,1828000,4671,1393,132,0,5287,1399,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17944011089649688477,17944011089649688477,17944011089649688477,15463029518067783852,15463029518067783852,15463029518067783852
