batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,50,5000,8,10,0.523786,9545.88,0.250305,19975.62,0.137321,36411.11,0.104906,47661.81,0.248738,20101.49,0.151994,32896.11,0.389050,12851.82,0.525623,0.025582,0.031460,0.151994,0.734659,0.040697,25,322675,507830,1844000,7817,1913,179,0,9340,1991,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16998683035657720400,16998683035657720400,16998683035657720400,16626525592141434588,16626525592141434588,16626525592141434588
1,50,5000,8,10,0.526948,9488.60,0.252347,19814.01,0.134293,37232.15,0.103689,48221.26,0.249397,20048.39,0.151600,32981.55,0.382671,13066.05,0.522867,0.021167,0.026192,0.151600,0.721826,0.041318,21,322739,507839,1844000,7740,1916,163,0,9003,2034,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195293595608351151,1195293595608351151,1195293595608351151,1879700208910650190,1879700208910650190,1879700208910650190
2,50,5000,8,10,0.523111,9558.20,0.253903,19692.55,0.138658,36060.03,0.106900,46772.83,0.249806,20015.52,0.157346,31777.13,0.383040,13053.46,0.525816,0.018893,0.025223,0.157346,0.727278,0.040477,23,322923,507973,1844000,7362,1908,176,0,9304,2035,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212235844233535090,212235844233535090,212235844233535090,9846185105476993325,9846185105476993325,9846185105476993325
3,50,5000,8,10,0.523785,9545.90,0.253018,19761.45,0.136987,36499.80,0.106188,47086.45,0.251120,19910.79,0.144756,34540.86,0.385710,12963.12,0.532063,0.015684,0.028130,0.144756,0.720634,0.040164,22,322939,507999,1844000,7666,1916,185,0,8890,1991,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13155785188666516643,13155785188666516643,13155785188666516643,14859590978705485061,14859590978705485061,14859590978705485061
4,50,5000,8,10,0.522290,9573.22,0.252678,19788.00,0.141855,35247.18,0.112577,44414.10,0.251279,19898.23,0.148060,33770.20,0.379880,13162.05,0.526128,0.020512,0.025172,0.148060,0.719872,0.040552,22,322860,507985,1844000,7810,1949,186,0,9361,2109,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3225498875264376388,3225498875264376388,3225498875264376388,1135676386383374335,1135676386383374335,1135676386383374335
5,50,5000,8,10,0.525335,9517.74,0.252807,19777.95,0.134309,37227.48,0.097448,51309.52,0.247334,20215.55,0.153005,32678.58,0.386711,12929.54,0.524491,0.019417,0.025427,0.153005,0.722341,0.040626,21,322712,507857,1844000,7619,1902,179,0,8911,1917,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9100802386712441507,9100802386712441507,9100802386712441507,9006056470703796799,9006056470703796799,9006056470703796799
6,50,5000,8,10,0.523437,9552.25,0.249397,20048.33,0.141521,35330.57,0.103144,48475.96,0.249511,20039.22,0.147413,33918.39,0.382873,13059.16,0.526886,0.023047,0.030827,0.147413,0.728172,0.040274,20,322850,507920,1844000,7590,1922,155,0,9146,2025,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870636181912156537,2870636181912156537,2870636181912156537,7072645383414687541,7072645383414687541,7072645383414687541
7,50,5000,8,10,0.558923,8945.77,0.252466,19804.68,0.136801,36549.46,0.104832,47695.16,0.249982,20001.47,0.154492,32364.21,0.392656,12733.78,0.523721,0.021469,0.026710,0.154492,0.726391,0.040631,22,322777,507847,1844000,7842,1921,149,0,9145,2019,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11998326084268706640,11998326084268706640,11998326084268706640,3577193954359866296,3577193954359866296,3577193954359866296
8,50,5000,8,10,0.524987,9524.04,0.252358,19813.09,0.136826,36542.74,0.112754,44344.52,0.252518,19800.58,0.149362,33475.76,0.390340,12809.36,0.526185,0.022931,0.025758,0.149362,0.724236,0.040213,22,322920,507970,1844000,7699,1957,169,0,9226,2095,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8090192895529265135,8090192895529265135,8090192895529265135,11834107795929112990,11834107795929112990,11834107795929112990
9,50,5000,8,10,0.527133,9485.27,0.256488,19494.12,0.140741,35526.37,0.112429,44472.34,0.254101,19677.22,0.150146,33300.96,0.385807,12959.85,0.525863,0.021347,0.028455,0.150146,0.725811,0.040759,19,322864,507969,1844000,7644,1916,176,0,9067,2037,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18277564122613755797,18277564122613755797,18277564122613755797,16580424486510651756,16580424486510651756,16580424486510651756
