batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,50,5000,8,10,0.521917,9580.08,0.107558,46486.49,0.093168,53666.44,0.085025,58805.99,0.102003,49018.18,0.099282,50361.67,0.100958,49525.64,0.531049,0.027281,0.024729,0.099282,0.682341,0.011218,50,291190,291190,1796000,509,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13419620870476878949,13419620870476878949,13419620870476878949,11976191277748863967,11976191277748863967,11976191277748863967
1,50,5000,8,10,0.526089,9504.09,0.107042,46710.83,0.093957,53216.00,0.084180,59396.48,0.101427,49296.61,0.099761,50119.58,0.102804,48636.35,0.531108,0.023924,0.017261,0.099761,0.672055,0.010348,50,291249,291249,1796000,495,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11492703052934190176,11492703052934190176,11492703052934190176,10617060623369074164,10617060623369074164,10617060623369074164
2,50,5000,8,10,0.524490,9533.07,0.106042,47151.22,0.091461,54668.24,0.085185,58695.64,0.100440,49780.92,0.100639,49682.75,0.102695,48688.08,0.533718,0.020529,0.017100,0.100639,0.671987,0.010135,50,291438,291438,1796000,501,0,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253092136712821814,253092136712821814,253092136712821814,198028275361474054,198028275361474054,198028275361474054
3,50,5000,8,10,0.521397,9589.63,0.105453,47414.56,0.092585,54004.36,0.084160,59410.73,0.100962,49523.74,0.100451,49775.35,0.099854,50073.24,0.534159,0.022659,0.020037,0.100451,0.677306,0.010013,50,291464,291464,1796000,456,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6171943086007109137,6171943086007109137,6171943086007109137,4249525761041346602,4249525761041346602,4249525761041346602
4,50,5000,8,10,0.524004,9541.91,0.106544,46928.92,0.092321,54158.95,0.085879,58221.56,0.100248,49876.25,0.100986,49511.99,0.103365,48372.26,0.532118,0.022221,0.016296,0.100986,0.671621,0.010388,50,291360,291360,1796000,489,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6185475211487297744,6185475211487297744,6185475211487297744,7135973305010688712,7135973305010688712,7135973305010688712
5,50,5000,8,10,0.524123,9539.75,0.105564,47364.68,0.089738,55717.80,0.083774,59684.18,0.097947,51047.79,0.098934,50538.60,0.099221,50392.71,0.532524,0.020380,0.016696,0.098934,0.668535,0.009893,50,291217,291217,1796000,514,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562955289464365779,1562955289464365779,1562955289464365779,2082520286522098046,2082520286522098046,2082520286522098046
6,50,5000,8,10,0.521831,9581.65,0.105180,47537.51,0.091603,54583.17,0.084080,59467.01,0.098685,50666.14,0.099409,50297.11,0.102282,48884.30,0.534507,0.022038,0.019608,0.099409,0.675561,0.010340,50,291355,291355,1796000,510,0,0,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7930467716090890134,7930467716090890134,7930467716090890134,7537420542913080845,7537420542913080845,7537420542913080845
7,50,5000,8,10,0.523572,9549.79,0.105092,47577.21,0.089642,55777.72,0.082253,60787.76,0.098073,50982.56,0.097475,51295.37,0.101213,49400.53,0.534999,0.018944,0.016319,0.097475,0.667737,0.010315,50,291292,291292,1796000,501,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116797918334929041,3116797918334929041,3116797918334929041,15562630161889591972,15562630161889591972,15562630161889591972
8,50,5000,8,10,0.524522,9532.48,0.107572,46480.40,0.091624,54570.90,0.087259,57300.47,0.099927,50036.29,0.098350,50838.66,0.102505,48778.09,0.531655,0.022829,0.016434,0.098350,0.669268,0.010471,50,291425,291425,1796000,532,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16794020519283939931,16794020519283939931,16794020519283939931,12679191494090295730,12679191494090295730,12679191494090295730
9,50,5000,8,10,0.528181,9466.45,0.104305,47936.21,0.091318,54753.69,0.083656,59768.81,0.100490,49756.23,0.100930,49539.11,0.103197,48451.11,0.530450,0.023976,0.015954,0.100930,0.671309,0.010401,50,291364,291364,1796000,491,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3733744019897709469,3733744019897709469,3733744019897709469,2080963322267821560,2080963322267821560,2080963322267821560
