batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,50,5000,8,10,0.508228,9838.10,0.140105,35687.40,0.100363,49819.02,0.087424,57192.85,0.140321,35632.57,0.141869,35243.86,0.227424,21985.37,0.525263,0.037432,0.037092,0.141869,0.741656,0.047617,50,381685,424430,1812000,2284,842,658,0,2338,829,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12476979672293595342,12476979672293595342,12476979672293595342,6322308192728697334,6322308192728697334,6322308192728697334,0,0,0,0,0,0,0,0,0,0,0
1,50,5000,8,10,0.511626,9772.76,0.139190,35922.09,0.099402,50301.01,0.084106,59449.12,0.143057,34951.05,0.141885,35239.92,0.226348,22089.85,0.524937,0.029774,0.027895,0.141885,0.724490,0.047991,50,381749,424479,1812000,2239,837,639,0,2336,815,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4563801251080507410,4563801251080507410,4563801251080507410,9949496158620928323,9949496158620928323,9949496158620928323,0,0,0,0,0,0,0,0,0,0,0
2,50,5000,8,10,0.509929,9805.29,0.140547,35575.24,0.100371,49815.14,0.085252,58649.98,0.141934,35227.57,0.142750,35026.26,0.225385,22184.23,0.525339,0.028384,0.026231,0.142750,0.722704,0.047279,50,381928,424653,1812000,2232,829,631,0,2320,820,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3653553927352246224,3653553927352246224,3653553927352246224,1821376347521203771,1821376347521203771,1821376347521203771,0,0,0,0,0,0,0,0,0,0,0
3,50,5000,8,10,0.509398,9815.52,0.140309,35635.67,0.102293,48879.37,0.087126,57388.30,0.141595,35311.88,0.139485,35846.21,0.228132,21917.14,0.530970,0.026069,0.030213,0.139485,0.726736,0.047888,50,381949,424684,1812000,2234,847,644,0,2367,835,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3709996979589723811,3709996979589723811,3709996979589723811,15035304929290900794,15035304929290900794,15035304929290900794,0,0,0,0,0,0,0,0,0,0,0
4,50,5000,8,10,0.510382,9796.59,0.141208,35408.64,0.101533,49245.14,0.088713,56361.33,0.142362,35121.67,0.140248,35651.21,0.225731,22150.24,0.526221,0.027241,0.025919,0.140248,0.719628,0.047752,50,381860,424590,1812000,2252,830,627,0,2323,813,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17086627723421292821,17086627723421292821,17086627723421292821,13857511050206862645,13857511050206862645,13857511050206862645,0,0,0,0,0,0,0,0,0,0,0
5,50,5000,8,10,0.508086,9840.85,0.141043,35450.07,0.098314,50857.48,0.084928,58873.30,0.141969,35219.00,0.139822,35759.82,0.227175,22009.49,0.525231,0.027706,0.024606,0.139822,0.717365,0.047576,50,381717,424452,1812000,2217,830,648,0,2339,815,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7047217067938519604,7047217067938519604,7047217067938519604,8067956173251486125,8067956173251486125,8067956173251486125,0,0,0,0,0,0,0,0,0,0,0
6,50,5000,8,10,0.510518,9793.97,0.139805,35764.18,0.098414,50805.79,0.085708,58337.63,0.142729,35031.32,0.140104,35687.65,0.226563,22068.89,0.525622,0.034627,0.030387,0.140104,0.730740,0.047763,50,381855,424550,1812000,2200,820,632,0,2252,810,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400887383477836329,1400887383477836329,1400887383477836329,9517636877251886888,9517636877251886888,9517636877251886888,0,0,0,0,0,0,0,0,0,0,0
7,50,5000,8,10,0.508061,9841.34,0.139448,35855.60,0.098366,50830.65,0.085227,58667.03,0.142884,34993.30,0.139884,35744.00,0.225757,22147.71,0.525921,0.027180,0.025680,0.139884,0.718664,0.047463,50,381792,424527,1812000,2230,816,650,0,2318,801,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15452923717961967863,15452923717961967863,15452923717961967863,10549659938099302157,10549659938099302157,10549659938099302157,0,0,0,0,0,0,0,0,0,0,0
8,50,5000,8,10,0.512800,9750.39,0.141285,35389.55,0.100091,49954.40,0.085174,58703.50,0.142294,35138.58,0.140742,35526.04,0.226728,22052.83,0.524749,0.028675,0.024763,0.140742,0.718928,0.047540,50,381920,424605,1812000,2248,841,637,0,2377,827,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14772078218709009005,14772078218709009005,14772078218709009005,10334405477221518000,10334405477221518000,10334405477221518000,0,0,0,0,0,0,0,0,0,0,0
9,50,5000,8,10,0.506495,9871.76,0.140423,35606.60,0.099226,50390.03,0.086774,57620.71,0.142467,35095.93,0.139177,35925.49,0.226244,22100.05,0.525035,0.027194,0.025008,0.139177,0.716414,0.047862,50,381869,424604,1812000,2249,828,631,0,2334,811,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17998210617508168202,17998210617508168202,17998210617508168202,12618485866368401949,12618485866368401949,12618485866368401949,0,0,0,0,0,0,0,0,0,0,0
10,50,5000,8,10,0.520345,9609.00,0.137237,36433.42,0.098130,50952.76,0.085297,58618.65,0.140541,35576.90,0.140458,35597.86,0.226161,22108.10,0.529737,0.030026,0.025246,0.140458,0.725468,0.047556,50,381813,424548,1812000,2255,836,646,0,2351,828,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9107207886333324381,9107207886333324381,9107207886333324381,17227360946365624841,17227360946365624841,17227360946365624841,0,0,0,0,0,0,0,0,0,0,0
11,50,5000,8,10,0.509424,9815.00,0.140913,35482.96,0.099046,50481.47,0.088267,56646.03,0.143369,34875.03,0.141409,35358.46,0.226540,22071.16,0.526327,0.026305,0.024953,0.141409,0.718994,0.048131,50,381988,424733,1812000,2279,852,654,0,2335,816,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9321306884614383347,9321306884614383347,9321306884614383347,3906874129683274234,3906874129683274234,3906874129683274234,0,0,0,0,0,0,0,0,0,0,0
12,50,5000,8,10,0.507754,9847.28,0.141478,35341.15,0.098365,50831.16,0.087163,57363.92,0.142863,34998.63,0.144069,34705.56,0.227745,21954.41,0.524391,0.028987,0.024729,0.144069,0.722176,0.047876,50,381825,424510,1812000,2254,834,664,0,2299,812,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14966810406808140744,14966810406808140744,14966810406808140744,16681292969696246827,16681292969696246827,16681292969696246827,0,0,0,0,0,0,0,0,0,0,0
13,50,5000,8,10,0.530773,9420.23,0.141049,35448.55,0.098376,50825.45,0.086854,57567.98,0.141160,35420.84,0.141891,35238.43,0.226709,22054.68,0.528869,0.024553,0.024674,0.141891,0.719986,0.048148,50,381810,424545,1812000,2223,812,615,0,2315,822,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7548983852164242911,7548983852164242911,7548983852164242911,7482794786024140158,7482794786024140158,7482794786024140158,0,0,0,0,0,0,0,0,0,0,0
14,50,5000,8,10,0.507002,9861.90,0.141823,35255.27,0.099867,50066.45,0.085425,58530.96,0.142543,35077.22,0.139250,35906.73,0.236886,21107.22,0.524659,0.028365,0.024717,0.139250,0.716991,0.047382,50,381852,424572,1812000,2248,825,628,0,2276,816,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10687792065144748978,10687792065144748978,10687792065144748978,3355436933369383805,3355436933369383805,3355436933369383805,0,0,0,0,0,0,0,0,0,0,0
15,50,5000,8,10,0.507693,9848.48,0.140661,35546.48,0.097857,51095.01,0.086937,57512.62,0.140241,35652.82,0.142038,35201.89,0.226781,22047.71,0.533059,0.020775,0.025423,0.142038,0.721294,0.047840,50,381718,424423,1812000,2264,845,659,0,2399,843,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603884140895397490,1603884140895397490,1603884140895397490,7911131541256774737,7911131541256774737,7911131541256774737,0,0,0,0,0,0,0,0,0,0,0
16,50,5000,8,10,0.509614,9811.34,0.142300,35137.03,0.098890,50561.26,0.086136,58047.71,0.142583,35067.18,0.143106,34939.22,0.226117,22112.43,0.524396,0.030063,0.024934,0.143106,0.722499,0.047378,50,381908,424603,1812000,2267,832,665,0,2374,825,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18303411835456993826,18303411835456993826,18303411835456993826,13386615894477372213,13386615894477372213,13386615894477372213,0,0,0,0,0,0,0,0,0,0,0
17,50,5000,8,10,0.509636,9810.93,0.140009,35712.03,0.100022,49989.10,0.085694,58346.93,0.142972,34971.88,0.141437,35351.40,0.226131,22111.12,0.525661,0.028587,0.024867,0.141437,0.720552,0.047821,50,381828,424513,1812000,2260,824,648,0,2405,820,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320053362067216549,2320053362067216549,2320053362067216549,18400312957326032641,18400312957326032641,18400312957326032641,0,0,0,0,0,0,0,0,0,0,0
18,50,5000,8,10,0.509605,9811.51,0.140857,35497.00,0.099395,50304.46,0.086857,57565.67,0.142770,35021.31,0.141309,35383.49,0.226183,22105.99,0.526653,0.027840,0.025420,0.141309,0.721222,0.047798,50,381844,424564,1812000,2241,821,646,0,2338,812,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16966772938066069648,16966772938066069648,16966772938066069648,4979356578500458840,4979356578500458840,4979356578500458840,0,0,0,0,0,0,0,0,0,0,0
19,50,5000,8,10,0.510193,9800.22,0.140304,35636.79,0.099791,50104.49,0.085979,58153.71,0.142330,35129.70,0.142373,35119.11,0.226685,22057.08,0.527083,0.029002,0.024893,0.142373,0.723350,0.047792,50,381738,424428,1812000,2226,818,637,0,2309,805,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11277349253336916893,11277349253336916893,11277349253336916893,2191304974515730290,2191304974515730290,2191304974515730290,0,0,0,0,0,0,0,0,0,0,0
20,50,5000,8,10,0.515464,9700.01,0.139020,35965.93,0.100145,49927.62,0.085202,58683.82,0.141121,35430.60,0.142245,35150.61,0.226793,22046.53,0.524247,0.027901,0.025266,0.142245,0.719659,0.047687,50,381772,424462,1812000,2274,828,647,0,2324,816,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17012786511578020435,17012786511578020435,17012786511578020435,4437828947473766204,4437828947473766204,4437828947473766204,0,0,0,0,0,0,0,0,0,0,0
21,50,5000,8,10,0.506659,9868.58,0.140974,35467.66,0.098733,50641.56,0.086131,58050.80,0.143747,34783.25,0.141941,35225.88,0.226636,22061.80,0.526719,0.027410,0.024991,0.141941,0.721061,0.047684,50,381796,424486,1812000,2230,829,633,0,2262,809,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9111943347643988452,9111943347643988452,9111943347643988452,9867575475009103051,9867575475009103051,9867575475009103051,0,0,0,0,0,0,0,0,0,0,0
22,50,5000,8,10,0.511945,9766.67,0.141353,35372.39,0.099808,50096.14,0.087497,57144.87,0.146991,34015.62,0.144513,34598.97,0.229680,21769.44,0.525236,0.028448,0.024853,0.144513,0.723050,0.048722,50,381884,424609,1812000,2260,830,633,0,2307,810,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3292362422998323029,3292362422998323029,3292362422998323029,9604225654683740322,9604225654683740322,9604225654683740322,0,0,0,0,0,0,0,0,0,0,0
23,50,5000,8,10,0.509687,9809.95,0.141470,35343.10,0.100912,49548.20,0.084961,58850.86,0.141644,35299.79,0.140605,35560.53,0.226587,22066.57,0.526140,0.029747,0.026908,0.140605,0.723401,0.047932,50,381893,424628,1812000,2249,828,654,0,2316,822,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8711550490854330526,8711550490854330526,8711550490854330526,12551229501053667072,12551229501053667072,12551229501053667072,0,0,0,0,0,0,0,0,0,0,0
24,50,5000,8,10,0.513868,9730.12,0.139060,35955.63,0.100637,49683.58,0.084983,58835.49,0.141036,35451.89,0.140698,35537.11,0.227614,21967.03,0.530408,0.029497,0.025460,0.140698,0.726063,0.047851,50,381784,424509,1812000,2279,829,655,0,2439,824,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3462079298232159512,3462079298232159512,3462079298232159512,13273152943743247332,13273152943743247332,13273152943743247332,0,0,0,0,0,0,0,0,0,0,0
25,50,5000,8,10,0.517662,9658.81,0.139294,35895.33,0.101132,49440.16,0.089195,56056.84,0.143986,34725.48,0.144846,34519.54,0.225857,22137.91,0.530060,0.029314,0.025327,0.144846,0.729547,0.048447,50,381824,424524,1812000,2248,832,656,0,2349,820,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804884666973762436,2804884666973762436,2804884666973762436,517538767973112791,517538767973112791,517538767973112791,0,0,0,0,0,0,0,0,0,0,0
26,50,5000,8,10,0.510248,9799.17,0.138608,36073.05,0.099623,50189.22,0.086903,57535.53,0.140799,35511.51,0.139829,35757.89,0.227496,21978.38,0.526194,0.028995,0.026296,0.139829,0.721314,0.048031,50,381623,424353,1812000,2262,827,661,0,2347,822,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4972375892359132275,4972375892359132275,4972375892359132275,5779635576452741279,5779635576452741279,5779635576452741279,0,0,0,0,0,0,0,0,0,0,0
27,50,5000,8,10,0.509747,9808.79,0.139021,35965.68,0.099249,50378.38,0.085683,58354.51,0.141788,35263.97,0.139945,35728.38,0.226831,22042.83,0.524233,0.030718,0.024915,0.139945,0.719810,0.047873,50,381929,424649,1812000,2262,833,651,0,2376,827,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726762002364198550,726762002364198550,726762002364198550,16665699262230860114,16665699262230860114,16665699262230860114,0,0,0,0,0,0,0,0,0,0,0
28,50,5000,8,10,0.508364,9835.48,0.141082,35440.35,0.099437,50283.32,0.086307,57932.81,0.141192,35412.74,0.141914,35232.70,0.226453,22079.66,0.524147,0.028315,0.025681,0.141914,0.720057,0.047659,50,381839,424554,1812000,2254,826,646,0,2340,812,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9874443436251009874,9874443436251009874,9874443436251009874,4998033111451918237,4998033111451918237,4998033111451918237,0,0,0,0,0,0,0,0,0,0,0
29,50,5000,8,10,0.508152,9839.57,0.140637,35552.64,0.099641,50180.14,0.085631,58390.00,0.143364,34876.37,0.141513,35332.46,0.226189,22105.36,0.524267,0.028542,0.025548,0.141513,0.719870,0.047763,50,381745,424485,1812000,2186,821,625,0,2288,811,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449625327145922485,449625327145922485,449625327145922485,8213290976233524830,8213290976233524830,8213290976233524830,0,0,0,0,0,0,0,0,0,0,0
30,50,5000,8,10,0.511820,9769.06,0.140585,35565.60,0.097426,51321.22,0.084921,58878.51,0.141064,35444.90,0.140586,35565.52,0.226340,22090.67,0.524190,0.029055,0.024949,0.140586,0.718779,0.048145,50,381884,424624,1812000,2277,840,654,0,2322,817,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11980462298454729100,11980462298454729100,11980462298454729100,8519100008116387384,8519100008116387384,8519100008116387384,0,0,0,0,0,0,0,0,0,0,0
31,50,5000,8,10,0.513339,9740.15,0.139775,35771.71,0.098549,50736.35,0.088920,56230.51,0.142144,35175.66,0.140670,35544.30,0.227168,22010.14,0.531881,0.027937,0.025177,0.140670,0.725665,0.047929,50,381820,424545,1812000,2229,810,638,0,2353,810,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10380912028383320511,10380912028383320511,10380912028383320511,15773770189631351963,15773770189631351963,15773770189631351963,0,0,0,0,0,0,0,0,0,0,0
32,50,5000,8,10,0.514767,9713.13,0.140961,35470.74,0.101055,49478.22,0.085397,58550.09,0.141676,35291.90,0.141307,35383.83,0.225459,22176.94,0.532281,0.027911,0.025224,0.141307,0.726724,0.048044,50,381718,424453,1812000,2189,816,636,0,2281,816,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2968390558762924114,2968390558762924114,2968390558762924114,13955934076356366201,13955934076356366201,13955934076356366201,0,0,0,0,0,0,0,0,0,0,0
33,50,5000,8,10,0.514697,9714.44,0.139117,35940.88,0.100774,49616.02,0.086065,58095.94,0.141600,35310.82,0.140327,35631.04,0.226547,22070.52,0.530625,0.028553,0.025049,0.140327,0.724554,0.047455,50,381767,424502,1812000,2291,831,648,0,2350,823,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12942673261675809873,12942673261675809873,12942673261675809873,17735096161090878726,17735096161090878726,17735096161090878726,0,0,0,0,0,0,0,0,0,0,0
