batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,50,5000,8,10,0.523905,9543.71,0.140322,35632.34,0.110366,45303.64,0.089947,55588.27,0.144304,34649.08,0.142949,34977.39,0.234998,21276.79,0.526320,0.036551,0.036685,0.142949,0.742505,0.048756,50,381685,424430,1812000,2294,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3022865903589694738,3022865903589694738,3022865903589694738,14994978600568483754,14994978600568483754,14994978600568483754,0,0,0,0,0,0,0,0,0,0,0
1,50,5000,8,10,0.530818,9419.43,0.140184,35667.29,0.106334,47021.52,0.092341,54147.20,0.143532,34835.45,0.145482,34368.49,0.232626,21493.76,0.524843,0.028964,0.027773,0.145482,0.727063,0.048708,50,381749,424479,1812000,2245,0,0,0,3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5748685355930953003,5748685355930953003,5748685355930953003,11950599401558604327,11950599401558604327,11950599401558604327,0,0,0,0,0,0,0,0,0,0,0
2,50,5000,8,10,0.523475,9551.55,0.141098,35436.34,0.107122,46675.90,0.090609,55181.92,0.143313,34888.59,0.142004,35210.22,0.231696,21580.02,0.527000,0.027830,0.026261,0.142004,0.723095,0.048559,50,381928,424653,1812000,2231,0,0,0,3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12284714066172549220,12284714066172549220,12284714066172549220,14120465812793224812,14120465812793224812,14120465812793224812,0,0,0,0,0,0,0,0,0,0,0
3,50,5000,8,10,0.524403,9534.66,0.140042,35703.70,0.108179,46219.63,0.090402,55308.50,0.142364,35121.28,0.142857,35000.05,0.231757,21574.34,0.529656,0.027674,0.029699,0.142857,0.729887,0.048698,50,381949,424684,1812000,2243,0,0,0,3940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15850364544502116968,15850364544502116968,15850364544502116968,13179015008388300597,13179015008388300597,13179015008388300597,0,0,0,0,0,0,0,0,0,0,0
4,50,5000,8,10,0.525943,9506.73,0.142134,35178.05,0.109235,45772.88,0.090768,55085.33,0.142126,35180.02,0.142877,34995.20,0.232366,21517.77,0.524351,0.028399,0.025140,0.142877,0.720767,0.049139,50,381860,424590,1812000,2269,0,0,0,4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7288519985530328296,7288519985530328296,7288519985530328296,10027470141186142070,10027470141186142070,10027470141186142070,0,0,0,0,0,0,0,0,0,0,0
5,50,5000,8,10,0.528203,9466.06,0.140573,35568.74,0.105919,47206.05,0.090958,54970.63,0.144482,34606.30,0.142915,34985.94,0.232163,21536.59,0.525244,0.029065,0.024655,0.142915,0.721878,0.048535,50,381717,424452,1812000,2209,0,0,0,3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564578516435012429,564578516435012429,564578516435012429,17006618764043058236,17006618764043058236,17006618764043058236,0,0,0,0,0,0,0,0,0,0,0
6,50,5000,8,10,0.523857,9544.60,0.140841,35500.98,0.107813,46376.53,0.091366,54724.74,0.145173,34441.69,0.143888,34749.17,0.233983,21369.09,0.524152,0.035771,0.030149,0.143888,0.733961,0.048788,50,381855,424550,1812000,2224,0,0,0,4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951309300679577258,1951309300679577258,1951309300679577258,2459687402255386123,2459687402255386123,2459687402255386123,0,0,0,0,0,0,0,0,0,0,0
7,50,5000,8,10,0.526047,9504.85,0.139648,35804.20,0.105609,47344.27,0.090755,55093.25,0.140803,35510.60,0.144571,34585.09,0.234423,21328.98,0.524711,0.028350,0.024909,0.144571,0.722540,0.048421,50,381792,424527,1812000,2270,0,0,0,3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7619127812412664672,7619127812412664672,7619127812412664672,15350857494801943849,15350857494801943849,15350857494801943849,0,0,0,0,0,0,0,0,0,0,0
8,50,5000,8,10,0.524982,9524.13,0.141596,35311.70,0.109542,45644.51,0.091045,54917.99,0.141263,35394.94,0.141323,35379.97,0.230540,21688.18,0.524454,0.027882,0.024609,0.141323,0.718268,0.048886,50,381920,424605,1812000,2272,0,0,0,4031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17565777095216697447,17565777095216697447,17565777095216697447,4385020042635690524,4385020042635690524,4385020042635690524,0,0,0,0,0,0,0,0,0,0,0
9,50,5000,8,10,0.527268,9482.84,0.145169,34442.51,0.108504,46081.46,0.090893,55009.63,0.144947,34495.49,0.142821,35008.80,0.232200,21533.12,0.525823,0.025567,0.024951,0.142821,0.719162,0.048582,50,381869,424604,1812000,2259,0,0,0,3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5571919479819524529,5571919479819524529,5571919479819524529,8450270916883334764,8450270916883334764,8450270916883334764,0,0,0,0,0,0,0,0,0,0,0
10,50,5000,8,10,0.524398,9534.74,0.141016,35457.04,0.108002,46295.26,0.090716,55117.02,0.145655,34327.59,0.143218,34911.72,0.232550,21500.80,0.525983,0.025697,0.025009,0.143218,0.719907,0.048675,50,381813,424548,1812000,2284,0,0,0,3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4755078579983617460,4755078579983617460,4755078579983617460,10314078450122081706,10314078450122081706,10314078450122081706,0,0,0,0,0,0,0,0,0,0,0
11,50,5000,8,10,0.524512,9532.68,0.142831,35006.29,0.106625,46893.53,0.090505,55245.42,0.142734,35030.18,0.143597,34819.69,0.229893,21749.24,0.524403,0.028741,0.024804,0.143597,0.721545,0.048017,50,381988,424733,1812000,2312,0,0,0,3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12006490425187182161,12006490425187182161,12006490425187182161,9653177897022306333,9653177897022306333,9653177897022306333,0,0,0,0,0,0,0,0,0,0,0
12,50,5000,8,10,0.523574,9549.75,0.140391,35614.81,0.105728,47291.34,0.090837,55043.84,0.143877,34751.89,0.140927,35479.43,0.231023,21642.86,0.524928,0.028223,0.024938,0.140927,0.719015,0.048544,50,381825,424510,1812000,2272,0,0,0,4174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9547980911156254439,9547980911156254439,9547980911156254439,5056238733653127940,5056238733653127940,5056238733653127940,0,0,0,0,0,0,0,0,0,0,0
13,50,5000,8,10,0.526047,9504.85,0.141878,35241.48,0.110054,45432.36,0.091946,54380.02,0.148065,33769.03,0.142577,35068.74,0.231919,21559.28,0.523243,0.029316,0.024756,0.142577,0.719892,0.049243,50,381810,424545,1812000,2226,0,0,0,3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13800333976158551441,13800333976158551441,13800333976158551441,10185880725545747667,10185880725545747667,10185880725545747667,0,0,0,0,0,0,0,0,0,0,0
14,50,5000,8,10,0.526111,9503.70,0.141514,35332.24,0.107807,46379.14,0.089597,55805.28,0.141582,35315.32,0.141416,35356.77,0.233541,21409.51,0.524133,0.035870,0.025025,0.141416,0.726444,0.048907,50,381852,424572,1812000,2269,0,0,0,3902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12491094971816098920,12491094971816098920,12491094971816098920,14065815729529129982,14065815729529129982,14065815729529129982,0,0,0,0,0,0,0,0,0,0,0
15,50,5000,8,10,0.526987,9487.90,0.145483,34368.24,0.107263,46614.52,0.090757,55091.88,0.143232,34908.35,0.142993,34966.70,0.232831,21474.79,0.526596,0.025608,0.024437,0.142993,0.719634,0.048239,50,381718,424423,1812000,2284,0,0,0,3949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421732337683446399,1421732337683446399,1421732337683446399,14481467715965917031,14481467715965917031,14481467715965917031,0,0,0,0,0,0,0,0,0,0,0
16,50,5000,8,10,0.524900,9525.62,0.137578,36342.95,0.107721,46416.03,0.088421,56547.34,0.142571,35070.18,0.140007,35712.45,0.231250,21621.63,0.524875,0.030373,0.025097,0.140007,0.720353,0.049255,50,381908,424603,1812000,2281,0,0,0,4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11455433975326553605,11455433975326553605,11455433975326553605,1513451301464053770,1513451301464053770,1513451301464053770,0,0,0,0,0,0,0,0,0,0,0
17,50,5000,8,10,0.527009,9487.51,0.143285,34895.42,0.109528,45650.39,0.090425,55294.62,0.142444,35101.49,0.141780,35265.94,0.232095,21542.94,0.524663,0.028375,0.024704,0.141780,0.719521,0.048751,50,381828,424513,1812000,2268,0,0,0,4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8632018204580138925,8632018204580138925,8632018204580138925,16964438887942050183,16964438887942050183,16964438887942050183,0,0,0,0,0,0,0,0,0,0,0
18,50,5000,8,10,0.526424,9498.06,0.141353,35372.38,0.104910,47659.91,0.091910,54401.18,0.143079,34945.75,0.142784,35017.90,0.231700,21579.63,0.526957,0.025562,0.024193,0.142784,0.719495,0.048337,50,381844,424564,1812000,2216,0,0,0,3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7943368854367742137,7943368854367742137,7943368854367742137,5548685006497740327,5548685006497740327,5548685006497740327,0,0,0,0,0,0,0,0,0,0,0
19,50,5000,8,10,0.523559,9550.03,0.144686,34557.67,0.109099,45829.89,0.087648,57046.09,0.146497,34130.35,0.147692,33854.27,0.226689,22056.67,0.524926,0.028486,0.024770,0.147692,0.725874,0.048505,50,381738,424428,1812000,2283,0,0,0,4109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320158167931611755,320158167931611755,320158167931611755,9170357753438329973,9170357753438329973,9170357753438329973,0,0,0,0,0,0,0,0,0,0,0
20,50,5000,8,10,0.531162,9413.32,0.138841,36012.41,0.108046,46276.66,0.091255,54791.24,0.146565,34114.54,0.145933,34262.34,0.232086,21543.78,0.527478,0.024838,0.024301,0.145933,0.722550,0.048725,50,381772,424462,1812000,2256,0,0,0,3802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11294145622236823457,11294145622236823457,11294145622236823457,15130402321250895154,15130402321250895154,15130402321250895154,0,0,0,0,0,0,0,0,0,0,0
21,50,5000,8,10,0.525292,9518.52,0.139432,35859.78,0.105588,47353.75,0.090846,55038.12,0.140395,35613.80,0.140912,35483.04,0.233640,21400.47,0.525994,0.027921,0.025236,0.140912,0.720063,0.048301,50,381796,424486,1812000,2181,0,0,0,3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535096979001836564,535096979001836564,535096979001836564,2675907053234989959,2675907053234989959,2675907053234989959,0,0,0,0,0,0,0,0,0,0,0
22,50,5000,8,10,0.529383,9444.96,0.141597,35311.44,0.107586,46474.50,0.091627,54569.02,0.146713,34080.16,0.144900,34506.63,0.232865,21471.70,0.522556,0.029915,0.024193,0.144900,0.721563,0.049328,50,381884,424609,1812000,2252,0,0,0,3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8094365996857056222,8094365996857056222,8094365996857056222,7135316718936804479,7135316718936804479,7135316718936804479,0,0,0,0,0,0,0,0,0,0,0
