batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,50,5000,8,10,0.533026,9380.41,0.250481,19961.63,0.136388,36660.00,0.106885,46779.39,0.251354,19892.22,0.151516,32999.76,0.384021,13020.13,0.525350,0.036582,0.049562,0.151516,0.763010,0.046923,25,402675,587830,1844000,7709,0,0,0,9086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000700076021954174,11000700076021954174,11000700076021954174,11029241956901203954,11029241956901203954,11029241956901203954,0,0,0,0,0,0,0,0,0,0,0
1,50,5000,8,10,0.524100,9540.16,0.244829,20422.40,0.134417,37197.67,0.105707,47300.65,0.251430,19886.25,0.152000,32894.73,0.375538,13314.23,0.524212,0.029401,0.048815,0.152000,0.754428,0.046995,21,402739,587839,1844000,7584,0,0,0,8959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13642029930291203985,13642029930291203985,13642029930291203985,9136925652970212464,9136925652970212464,9136925652970212464,0,0,0,0,0,0,0,0,0,0,0
2,50,5000,8,10,0.530376,9427.27,0.251842,19853.72,0.135462,36910.68,0.110718,45159.70,0.250812,19935.25,0.157276,31791.25,0.388522,12869.27,0.523852,0.029178,0.040709,0.157276,0.751015,0.046341,23,402923,587973,1844000,7625,0,0,0,9524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11759226951230504508,11759226951230504508,11759226951230504508,13721710325515344995,13721710325515344995,13721710325515344995,0,0,0,0,0,0,0,0,0,0,0
3,50,5000,8,10,0.523043,9559.45,0.251877,19850.97,0.134633,37138.09,0.106774,46827.70,0.249819,20014.52,0.146568,34113.86,0.381742,13097.87,0.525147,0.029399,0.041375,0.146568,0.742489,0.046275,22,402939,587999,1844000,7382,0,0,0,9052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17914714122433306008,17914714122433306008,17914714122433306008,7604247060680092606,7604247060680092606,7604247060680092606,0,0,0,0,0,0,0,0,0,0,0
4,50,5000,8,10,0.522991,9560.39,0.251924,19847.27,0.138579,36080.58,0.112221,44554.98,0.253503,19723.63,0.149777,33382.94,0.377678,13238.80,0.522962,0.029606,0.039799,0.149777,0.742144,0.047100,22,402860,587985,1844000,7772,0,0,0,8953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14748080183750241442,14748080183750241442,14748080183750241442,11498451448456459033,11498451448456459033,11498451448456459033,0,0,0,0,0,0,0,0,0,0,0
5,50,5000,8,10,0.527743,9474.31,0.249246,20060.49,0.130943,38184.54,0.095808,52187.59,0.249755,20019.62,0.154641,32332.94,0.377740,13236.60,0.524180,0.028082,0.040178,0.154641,0.747081,0.046327,21,402712,587857,1844000,7703,0,0,0,8555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8354414832322036601,8354414832322036601,8354414832322036601,15745618862410540005,15745618862410540005,15745618862410540005,0,0,0,0,0,0,0,0,0,0,0
6,50,5000,8,10,0.522896,9562.13,0.250831,19933.75,0.132091,37852.58,0.104469,47861.27,0.253850,19696.63,0.149300,33489.55,0.381763,13097.13,0.522730,0.029108,0.043020,0.149300,0.744159,0.046486,20,402850,587920,1844000,7635,0,0,0,8762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13296584300697031417,13296584300697031417,13296584300697031417,10769613635001031861,10769613635001031861,10769613635001031861,0,0,0,0,0,0,0,0,0,0,0
7,50,5000,8,10,0.523094,9558.52,0.248597,20112.85,0.134430,37193.99,0.100173,49913.53,0.251392,19889.24,0.155574,32139.10,0.382682,13065.68,0.527967,0.029287,0.044855,0.155574,0.757682,0.046221,22,402777,587847,1844000,7605,0,0,0,9130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17876450244934273818,17876450244934273818,17876450244934273818,15481086938795389170,15481086938795389170,15481086938795389170,0,0,0,0,0,0,0,0,0,0,0
8,50,5000,8,10,0.525904,9507.43,0.246744,20263.93,0.133001,37593.59,0.112863,44301.63,0.253203,19747.02,0.147547,33887.41,0.376383,13284.34,0.523994,0.028823,0.039027,0.147547,0.739391,0.046374,22,402920,587970,1844000,7535,0,0,0,8935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3226973215483643677,3226973215483643677,3226973215483643677,16642747709423353452,16642747709423353452,16642747709423353452,0,0,0,0,0,0,0,0,0,0,0
9,50,5000,8,10,0.526061,9504.59,0.248991,20081.02,0.133927,37333.85,0.112560,44420.84,0.250968,19922.88,0.148833,33594.74,0.376056,13295.89,0.525728,0.027035,0.043970,0.148833,0.745565,0.046390,19,402864,587969,1844000,7734,0,0,0,9238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597679159465841003,597679159465841003,597679159465841003,17813047673867998098,17813047673867998098,17813047673867998098,0,0,0,0,0,0,0,0,0,0,0
