batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,100,18072,8,10,1.003969,18000.55,0.452350,39951.39,0.402566,44891.99,0.464021,38946.52,0.515841,35034.02,0.437012,41353.59,0.783494,23065.90,0.913358,0.114159,0.214248,0.437012,1.678778,0.211461,20,1623720,2705410,9699106,11632,3739,2886,37,18606,3892,3592,50,11925,6603,4659,47,5715,2612,1681,1,6682,3478,2282,4,242,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,9507841367315337645,14819708939222048278
1,100,17248,8,10,0.918331,18781.91,0.434161,39727.22,0.378259,45598.35,0.441209,39092.60,0.483521,35671.64,0.379945,45396.01,0.667342,25845.81,0.921329,0.108406,0.195459,0.379945,1.605139,0.200491,22,1569055,1690185,9045600,10658,3456,2596,54,17541,3692,3403,71,11824,6684,4830,31,5732,2630,1763,1,6957,3478,2278,2,207,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,4151821341689671611,10618034756388649362
2,100,17320,8,10,1.126517,15374.83,0.657216,26353.59,0.520066,33303.48,0.512886,33769.70,0.687503,25192.61,0.520878,33251.56,0.889637,19468.61,1.145760,0.125302,0.207187,0.520878,1.999126,0.199164,17,1645453,1784243,8755758,12738,3807,2907,50,18204,3937,3646,73,12890,7284,5212,34,6749,2962,2009,0,8171,4016,2716,8,178,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,5094375558008665146,14048009188646292182
3,100,17430,8,10,0.919658,18952.71,0.472327,36902.42,0.410722,42437.43,0.461525,37766.14,0.508736,34261.38,0.393268,44320.97,0.708914,24586.91,0.927840,0.104157,0.196940,0.393268,1.622205,0.200791,18,1620257,1765077,7997905,12194,3914,3006,55,20025,4068,3807,61,12587,7013,4991,40,6510,2943,1924,2,7703,3844,2495,0,264,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,10576942809682011697,2693169927934114308
4,100,17481,8,10,1.035128,16887.77,0.560665,31179.05,1.104124,15832.46,1.078484,16208.86,0.603239,28978.56,0.462639,37785.37,0.788045,22182.73,1.049981,0.114078,0.204802,0.462639,1.831501,0.202319,20,1585891,1713676,8501489,11542,3679,2825,28,0,0,0,0,0,0,0,0,6598,2941,1939,0,8398,4048,2886,2,257,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,9505877569484508775,3228345204642697068
5,100,16498,8,10,0.945102,17456.31,0.483015,34156.28,0.400390,41204.79,0.457647,36049.63,0.522275,31588.75,0.387255,42602.46,0.675617,24419.16,0.935611,0.093799,0.191521,0.387255,1.608184,0.173995,18,1512415,1598660,8771725,10833,3521,2672,39,18116,3693,3480,57,12449,6885,5010,51,6804,2927,2006,1,8090,4024,2835,3,215,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,16515589616974050249,3288729658500030241
6,100,16403,8,10,0.957311,17134.45,0.496952,33007.20,0.384637,42645.36,0.453702,36153.67,0.536257,30587.95,0.389402,42123.52,0.718293,22836.09,0.958509,0.095650,0.187496,0.389402,1.631058,0.178659,20,1518607,1636897,7947003,10734,3392,2589,31,16606,3494,3277,44,11541,6372,4565,37,5974,2675,1770,0,7251,3430,2321,2,189,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,7635391910831837668,995006849725366061
7,100,17219,8,10,0.914608,18826.64,0.472673,36428.98,0.395353,43553.50,0.465762,36969.49,0.513477,33534.09,0.408613,42140.13,0.700090,24595.40,0.949625,0.089031,0.193247,0.408613,1.640516,0.191537,21,1558545,1710125,8618595,11691,3572,2781,36,18357,3710,3477,53,11806,6571,4615,62,6269,2851,1847,1,7905,3775,2627,2,192,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,4020179955589655655,13851720993492955383
8,100,16400,8,10,0.968140,16939.71,0.502724,32622.26,0.371779,44112.24,0.427907,38326.04,0.554516,29575.35,0.390591,41987.62,0.719141,22804.99,0.979101,0.097099,0.171268,0.390591,1.638060,0.178771,25,1496154,1599639,8632083,10371,3420,2595,46,16372,3495,3232,64,10652,6011,4264,41,6046,2649,1817,2,6597,3194,2141,3,167,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,11679376382692854419,5324986273561466848
9,100,16675,8,10,1.004905,16593.61,0.517110,32246.53,0.417381,39951.50,0.454296,36705.11,0.560870,29730.59,0.413122,40363.43,0.756195,22051.19,1.028702,0.079819,0.205027,0.413122,1.726670,0.186189,19,1555888,1684063,8482509,10725,3428,2643,43,17712,3740,3491,65,11580,6369,4525,47,6356,2854,1971,4,7253,3556,2479,4,254,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,8244220736083130527,14482907684010082884
