batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,100,13679,8,10,0.649987,21045.04,0.328295,41666.81,0.260082,52595.05,0.297470,45984.53,0.346359,39493.67,0.263163,51979.20,0.381301,35874.54,0.659112,0.120548,0.189873,0.263163,1.232696,0.063946,17,1338424,1338249,8602654,6742,0,0,0,11288,0,0,0,9911,0,0,0,3877,0,0,0,5781,0,0,0,4582,0,0,0,16290181522686356851,12660389987259375045,12660389987259375045,8413649451118563891,11357495751644599504,6149609807554141111
1,100,14553,8,10,0.636719,22856.22,0.294130,49478.17,0.235451,61809.10,0.836603,17395.35,0.337165,43162.82,0.260278,55913.40,0.366989,39655.17,0.655622,0.080665,0.163574,0.260278,1.160139,0.061113,18,1299198,1298863,9646121,5677,0,0,0,9596,0,0,0,0,0,0,0,3664,0,0,0,4966,0,0,0,3841,0,0,0,10661044271286872451,14843584958465260910,14843584958465260910,1424694399152275178,17393203424048206410,4992501847015063119
2,100,13931,8,10,0.619094,22502.25,0.277766,50153.72,0.215841,64542.96,0.265092,52551.52,0.312693,44551.64,0.239630,58135.37,0.338532,41151.17,0.626058,0.103273,0.163696,0.239630,1.132657,0.057890,22,1272456,1272286,9350358,5286,0,0,0,9285,0,0,0,8055,0,0,0,3455,0,0,0,4724,0,0,0,3830,0,0,0,1490727333569002472,4402424285216853895,4402424285216853895,1049501024281994910,4164465633868413917,7767853383531085578
3,100,13901,8,10,0.666320,20862.35,0.321594,43225.32,0.234178,59360.90,0.266388,52183.24,0.347749,39974.29,0.254986,54516.67,0.386383,35977.25,0.670552,0.086989,0.166139,0.254986,1.178667,0.055666,18,1258236,1258041,9060965,5494,0,0,0,9275,0,0,0,8554,0,0,0,3643,0,0,0,5303,0,0,0,3949,0,0,0,14500193851064682657,5002308453480877089,5002308453480877089,15915446536853492252,839565483351919175,5896107130035325889
4,100,14066,8,10,0.679243,20708.34,0.331202,42469.59,0.252045,55807.54,0.309240,45485.69,0.367303,38295.37,0.267551,52573.19,0.398017,35340.21,0.693506,0.082978,0.164086,0.267551,1.208121,0.058149,20,1332671,1332391,8801525,7090,0,0,0,11264,0,0,0,8978,0,0,0,4247,0,0,0,4695,0,0,0,4582,0,0,0,4350232754016254307,16059151523650557020,16864411614876087059,14740570392512317464,7892003393297774863,16307635866169082354
5,100,13375,8,10,0.625515,21382.37,0.286998,46603.08,0.249155,53681.45,0.295123,45320.15,0.322679,41449.90,0.251665,53146.00,0.357325,37430.89,0.633651,0.090840,0.160838,0.251665,1.136995,0.055494,17,1238682,1238567,9867979,5219,0,0,0,10062,0,0,0,9237,0,0,0,3600,0,0,0,5193,0,0,0,4122,0,0,0,4028395905601630330,18130115087217178391,18130115087217178391,13137333110564342947,635262676269237920,3879882109296493792
6,100,14060,8,10,0.717175,19604.69,0.335017,41968.02,0.260316,54011.20,0.301517,46630.90,0.364815,38540.05,0.260533,53966.32,0.399527,35191.64,0.716001,0.096192,0.169468,0.260533,1.242193,0.060257,23,1381802,1381572,9969365,6995,0,0,0,11926,0,0,0,9037,0,0,0,4248,0,0,0,4342,0,0,0,4414,0,0,0,11317186355931760512,15031582686461311345,15031582686461311345,15493272146988416672,11513689783533774103,17343950356142174282
7,100,13097,8,10,0.621428,21075.64,0.297416,44035.96,0.211095,62043.21,0.261442,50095.25,0.328785,39834.57,0.239355,54717.95,0.364769,35904.91,0.633849,0.079591,0.147922,0.239355,1.100716,0.052191,18,1187936,1187521,10708072,5788,0,0,0,9155,0,0,0,7644,0,0,0,3064,0,0,0,4221,0,0,0,3440,0,0,0,13285527963487704739,4382038379163290352,4382038379163290352,4689998498545166420,6773696704357076435,4212283485181309338
8,100,13416,8,10,0.649580,20653.35,0.282574,47477.86,0.242650,55289.49,0.292927,45799.81,0.320005,41924.39,0.251186,53410.58,0.360113,37254.99,0.676354,0.073203,0.169099,0.251186,1.169843,0.059141,17,1359998,1359543,8974075,5111,0,0,0,9819,0,0,0,9748,0,0,0,3951,0,0,0,5212,0,0,0,4474,0,0,0,9282029056521524698,3812576794807007700,3812576794807007700,16858406457088217404,16622690770694867663,16084364291475193339
9,100,14084,8,10,0.646066,21799.62,0.295971,47585.80,0.238827,58971.52,0.289486,48651.82,0.326609,43121.85,0.247108,56995.34,0.370459,38017.74,0.680793,0.075928,0.169616,0.247108,1.173445,0.056837,16,1298055,1297680,9257711,5338,0,0,0,9309,0,0,0,8401,0,0,0,3483,0,0,0,4919,0,0,0,4056,0,0,0,6442074769590520297,16936450751885753835,16936450751885753835,2889596036050776807,6264011433700869907,9163059819898979260
10,100,14225,8,10,0.638578,22276.05,0.301121,47240.08,0.225606,63052.49,0.265262,53626.29,0.332999,42717.81,0.261791,54337.19,0.361524,39347.35,0.650959,0.078587,0.156751,0.261791,1.148088,0.053423,15,1221728,1221368,10192203,6221,0,0,0,9783,0,0,0,8106,0,0,0,3105,0,0,0,4347,0,0,0,3135,0,0,0,15307593580181666499,14425788877480096252,14425788877480096252,10380199479191706710,5884522337856101998,5484055779389041472
