batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,100,14635,8,10,0.893880,16372.44,0.546786,26765.51,0.455242,32147.76,0.404008,36224.50,0.598960,24434.00,0.431890,33885.94,0.696852,21001.58,0.925855,0.114599,0.303979,0.431890,1.776323,0.165064,17,1766808,1941383,22094225,9432,3072,2376,70,16633,3796,3615,69,8727,4424,3307,0,5912,2405,1763,0,6760,2933,2187,1,120,0,0,0,18111129282136864069,16261080356400210771,16261080356400210771,11107107755229032479,12592705847721994167,16919633628257972101,1307,1061,0,0,1941,1445,0,0,0,0,0
1,100,14705,8,10,0.762280,19290.81,0.412728,35628.82,0.332374,44242.39,0.390687,37638.87,0.484124,30374.47,0.346312,42461.68,0.584445,25160.60,0.769797,0.115272,0.253109,0.346312,1.484490,0.168136,17,1696974,2012634,20187281,8563,2644,1976,36,15187,2875,2749,50,8413,4254,3281,0,4819,1994,1347,0,5949,2732,1964,0,107,0,0,0,9000018135908271896,6723795891784292468,6723795891784292468,5259523344058782267,2178966910019170829,236669536858407794,1200,1032,0,0,1890,1354,0,0,0,0,0
2,100,13744,8,10,0.773295,17773.30,0.459828,29889.43,0.378528,36309.11,0.390110,35231.09,0.511350,26877.89,0.346176,39702.35,0.589892,23299.17,0.791323,0.103411,0.232840,0.346176,1.473750,0.145261,18,1606769,1929289,23846738,8271,2811,2153,32,14831,3286,3169,68,8853,4485,3498,0,5453,2232,1568,0,6456,2939,2204,0,105,0,0,0,10220326392778295776,5065984277857055916,5065984277857055916,9561297146667156146,4717705923491979103,8953103660135846580,1242,1040,0,0,1903,1419,0,0,0,0,0
3,100,13339,8,10,0.922782,14455.21,0.620480,21497.88,0.524851,25414.83,0.426928,31244.14,0.676851,19707.45,0.349212,38197.40,0.721243,18494.46,0.939589,0.109229,0.234087,0.349212,1.632117,0.141955,19,1620285,1714910,27449382,8935,2851,2221,38,15225,3804,3643,55,8869,4486,3466,0,5677,2338,1689,0,5789,2661,1945,2,87,0,0,0,3519313317099163269,15508550740924659546,15508550740924659546,3335811462863732833,12007127847166406723,15252580668176233436,1289,1112,0,0,1739,1267,0,0,0,0,0
4,100,13302,8,10,0.818181,16258.01,0.481256,27640.17,0.401124,33161.83,0.437369,30413.65,0.539080,24675.36,0.325751,40834.88,0.609683,21817.90,0.826656,0.097377,0.218011,0.325751,1.467795,0.138864,17,1512529,1582124,22869434,8467,2801,2087,75,14996,3424,3302,77,8439,4333,3347,0,5561,2302,1648,0,5403,2491,1715,5,70,0,0,0,12581275282157189482,15050661091968202056,15050661091968202056,158337216414622080,11998704643113608473,17054653257485178665,1241,1105,0,0,1654,1153,0,0,0,0,0
5,100,15419,8,10,0.851990,18097.62,0.544801,28302.09,0.382151,40347.91,0.395622,38974.03,0.572262,26943.97,0.363588,42407.84,0.691696,22291.60,0.864865,0.112179,0.265431,0.363588,1.606063,0.193491,16,1704870,1999360,20117251,10829,3523,2639,43,15686,3847,3530,49,9047,4540,3661,0,5204,2104,1469,0,5918,2674,2017,2,70,0,0,0,15384952364892125095,10207557416939216461,10207557416939216461,6446403440801708138,5365687722444392790,16956560707048985289,1411,1210,0,0,1919,1454,0,0,0,0,0
6,100,15541,8,10,0.823609,18869.39,0.501788,30971.26,0.418098,37170.70,0.401101,38745.88,0.563200,27594.09,0.432146,35962.38,0.689379,22543.47,0.838802,0.118006,0.254103,0.432146,1.643056,0.197988,19,1774448,2103738,11734392,9081,2876,2145,58,15290,3560,3318,70,8446,4290,3310,0,5519,2183,1557,0,5701,2556,1770,2,74,0,0,0,13420583423186344780,2294733371085494131,2294733371085494131,13377165188986900438,2976050815952919489,15307422220423773351,1311,1135,0,0,1675,1166,0,0,0,0,0
7,100,14202,8,10,0.689858,20586.83,0.376159,37755.34,0.307783,46142.96,0.333195,42623.69,0.438445,32391.77,0.314388,45173.47,0.529816,26805.52,0.702459,0.107129,0.266076,0.314388,1.390051,0.153788,16,1627141,1898166,13564975,7467,2548,1876,48,13669,2754,2614,52,7903,4056,3159,0,4608,1894,1251,0,5310,2421,1726,0,98,0,0,0,14267620282648399980,8887842914046754239,8887842914046754239,10580157487357107558,15522305894466674310,1500952928710189107,1248,1093,0,0,1655,1172,0,0,0,0,0
8,100,13584,8,10,0.746909,18186.95,0.374660,36256.84,0.298831,45457.10,0.340653,39876.39,0.432210,31429.17,0.315979,42990.14,0.524158,25915.83,0.762032,0.107984,0.240686,0.315979,1.426681,0.144595,19,1631503,1688633,17832872,7319,2492,1850,43,13393,2698,2576,54,8074,4194,3097,0,4832,2047,1365,0,5064,2385,1627,0,100,0,0,0,12177246722060402814,1716622752997557053,1716622752997557053,13266003745347935784,586321791795375940,10269736437138603867,1419,1122,0,0,1561,1092,0,0,0,0,0
9,100,14206,8,10,0.783892,18122.40,0.411265,34542.21,0.315286,45057.44,0.345506,41116.45,0.457627,31042.75,0.302178,47012.02,0.574960,24707.79,0.794459,0.109430,0.244314,0.302178,1.450381,0.159106,17,1652951,1758761,15988339,8066,2656,1996,44,13770,2959,2825,49,7672,3949,3018,0,4508,1930,1277,0,5194,2387,1679,0,82,0,0,0,17025451624199801075,5153805153840347514,5153805153840347514,2134703549142460168,845400790779976216,2113341513104530759,1197,1000,0,0,1658,1169,0,0,0,0,0
