batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,100,18072,8,10,1.016226,17783.45,0.434164,41624.78,0.383248,47154.85,0.462095,39108.84,0.527166,34281.41,0.430925,41937.65,0.762069,23714.38,0.916421,0.157094,0.343655,0.430925,1.848095,0.269152,20,2130932,3240912,9699106,11582,0,0,0,17960,0,0,0,9624,0,0,0,4992,0,0,0,5345,0,0,0,221,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,11039185994146495882,16166866146743104358,0,0,0,0,0,0,0,0,0,0,0
1,100,17248,8,10,0.915742,18835.01,0.422059,40866.28,0.361042,47772.86,0.438834,39304.12,0.502995,34290.63,0.450840,38257.49,0.649189,26568.52,0.901081,0.142802,0.303140,0.450840,1.797862,0.250151,19,2059574,2205004,9045600,10501,0,0,0,17114,0,0,0,10532,0,0,0,5053,0,0,0,4697,0,0,0,204,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,11720173108905966017,10001545694717847885,0,0,0,0,0,0,0,0,0,0,2
2,100,17320,8,10,1.139038,15205.81,0.649339,26673.29,0.521454,33214.85,0.519002,33371.74,0.722254,23980.49,0.545879,31728.65,0.879075,19702.53,1.181882,0.142076,0.321897,0.545879,2.191733,0.247737,19,2149430,2314675,8755758,12503,0,0,0,18473,0,0,0,10978,0,0,0,5840,0,0,0,6286,0,0,0,189,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,3949057696072395827,9848535875795032510,0,0,0,0,0,0,0,0,0,0,0
3,100,17430,8,10,0.933694,18667.79,0.451945,38566.64,0.393896,44250.29,0.462438,37691.56,0.526277,33119.47,0.407337,42790.15,0.691960,25189.31,0.929994,0.137429,0.297396,0.407337,1.772157,0.249353,19,2121121,2296546,7997905,12111,0,0,0,19572,0,0,0,10515,0,0,0,5518,0,0,0,5555,0,0,0,257,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,9366842346084976875,15619100615596586961,0,0,0,0,0,0,0,0,0,0,0
4,100,17481,8,10,1.027291,17016.60,0.547901,31905.39,1.102010,15862.83,1.073682,16281.36,0.623319,28045.05,0.479588,36450.03,0.773334,22604.72,1.046486,0.168279,0.313031,0.479588,2.007384,0.253046,20,2085754,2241304,8501489,11403,0,0,0,0,0,0,0,0,0,0,0,5650,0,0,0,6362,0,0,0,252,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,1012625557549636354,15292687672863287833,0,0,0,0,0,0,0,1,1,0,0
5,100,16498,8,10,0.925253,17830.81,0.470477,35066.51,0.394651,41803.99,0.447787,36843.43,0.543834,30336.48,0.404675,40768.55,0.667149,24729.13,0.940662,0.127493,0.297774,0.404675,1.770604,0.216794,17,1989120,2099795,8771725,10510,0,0,0,17817,0,0,0,9878,0,0,0,5945,0,0,0,6295,0,0,0,213,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,17477926283653557961,83862109412190468,0,0,0,0,0,0,0,0,0,0,0
6,100,16403,8,10,0.956586,17147.43,0.471792,34767.41,0.367473,44637.27,0.451803,36305.67,0.553160,29653.24,0.413334,39684.61,0.708628,23147.54,0.957885,0.129277,0.302593,0.413334,1.803089,0.224079,18,1996279,2146014,7947003,10343,0,0,0,16875,0,0,0,9115,0,0,0,4867,0,0,0,5344,0,0,0,209,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,13013862989327385097,2895021414066339196,0,0,0,0,0,0,0,0,0,0,0
7,100,17219,8,10,0.914978,18819.04,0.455924,37767.29,0.382789,44983.02,0.463276,37167.87,0.542343,31749.29,0.417713,41222.11,0.692312,24871.74,0.925463,0.149086,0.298125,0.417713,1.790386,0.238592,20,2059526,2240441,8618595,11590,0,0,0,18442,0,0,0,9679,0,0,0,5313,0,0,0,6092,0,0,0,198,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,319876959554919435,12078405730224226247,0,0,0,0,0,0,0,0,0,0,0
8,100,16400,8,10,0.946904,17319.60,0.497166,32986.94,0.368000,44565.21,0.436192,37598.13,0.567217,28913.10,0.390099,42040.58,0.716166,22899.72,0.961848,0.126027,0.287055,0.390099,1.765029,0.220437,19,1972866,2098376,8632083,10419,0,0,0,16113,0,0,0,9353,0,0,0,5098,0,0,0,5264,0,0,0,166,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,16404621235882077472,5131294450007558655,0,0,0,0,0,0,0,0,0,0,0
9,100,16675,8,10,0.987545,16885.31,0.503820,33097.13,0.399416,41748.42,0.450939,36978.38,0.575515,28974.04,0.408352,40834.87,0.737213,22618.96,1.008636,0.125559,0.308522,0.408352,1.851069,0.233020,19,2066686,2221001,8482509,10553,0,0,0,17446,0,0,0,9396,0,0,0,5241,0,0,0,5502,0,0,0,211,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,4506843517512081550,14357341235718536801,0,0,0,0,0,0,0,0,0,0,0
