batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,100,14635,8,10,0.896569,16323.34,0.534848,27362.91,0.445036,32884.96,0.390233,37503.21,0.597504,24493.58,0.427020,34272.43,0.696584,21009.66,0.926824,0.121893,0.296719,0.427020,1.772456,0.163888,17,1766808,1941383,22094225,9482,0,0,0,16061,0,0,0,8671,0,0,0,5744,0,0,0,6730,0,0,0,120,0,0,0,18111129282136864069,16261080356400210771,16261080356400210771,11107107755229032479,12592705847721994167,16919633628257972101,0,0,0,0,0,0,0,0,0,0,0
1,100,14705,8,10,0.761931,19299.65,0.400990,36671.74,0.326869,44987.46,0.382125,38482.20,0.474093,31017.11,0.346490,42439.85,0.577033,25483.83,0.771224,0.121309,0.255639,0.346490,1.494662,0.164290,17,1696974,2012634,20187281,8687,0,0,0,15044,0,0,0,8556,0,0,0,4764,0,0,0,5827,0,0,0,107,0,0,0,9000018135908271896,6723795891784292468,6723795891784292468,5259523344058782267,2178966910019170829,236669536858407794,0,0,0,0,0,0,0,0,0,0,0
2,100,13744,8,10,0.777882,17668.50,0.458299,29989.14,0.374256,36723.56,0.380714,36100.63,0.497664,27617.05,0.339908,40434.46,0.587333,23400.69,0.820577,0.118615,0.251544,0.339908,1.530644,0.146210,18,1606769,1929289,23846738,8513,0,0,0,14651,0,0,0,8873,0,0,0,5515,0,0,0,6359,0,0,0,105,0,0,0,10220326392778295776,5065984277857055916,5065984277857055916,9561297146667156146,4717705923491979103,8953103660135846580,0,0,0,0,0,0,0,0,0,0,0
3,100,13339,8,10,0.921110,14481.44,0.607690,21950.34,0.512019,26051.75,0.425633,31339.19,0.667294,19989.69,0.349083,38211.49,0.727018,18347.55,0.932273,0.112191,0.227854,0.349083,1.621401,0.142965,19,1620285,1714910,27449382,8925,0,0,0,15059,0,0,0,8963,0,0,0,5727,0,0,0,5690,0,0,0,87,0,0,0,3519313317099163269,15508550740924659546,15508550740924659546,3335811462863732833,12007127847166406723,15252580668176233436,0,0,0,0,0,0,0,0,0,0,0
4,100,13302,8,10,0.829685,16032.59,0.468181,28412.06,0.378251,35167.17,0.407793,32619.53,0.523125,25427.96,0.316640,42009.86,0.604724,21996.82,0.836665,0.095435,0.229416,0.316640,1.478155,0.137104,17,1512529,1582124,22869434,8294,0,0,0,14689,0,0,0,8307,0,0,0,5587,0,0,0,5370,0,0,0,70,0,0,0,12581275282157189482,15050661091968202056,15050661091968202056,158337216414622080,11998704643113608473,17054653257485178665,0,0,0,0,0,0,0,0,0,0,0
5,100,15419,8,10,0.846139,18222.77,0.534035,28872.63,0.390501,39485.13,0.375907,41018.17,0.564207,27328.60,0.357187,43167.81,0.694650,22196.79,0.864429,0.121519,0.257799,0.357187,1.600934,0.190845,16,1704870,1999360,20117251,10748,0,0,0,16089,0,0,0,9050,0,0,0,5277,0,0,0,5824,0,0,0,70,0,0,0,15384952364892125095,10207557416939216461,10207557416939216461,6446403440801708138,5365687722444392790,16956560707048985289,0,0,0,0,0,0,0,0,0,0,0
6,100,15541,8,10,0.823288,18876.74,0.496966,31271.76,0.418594,37126.62,0.399200,38930.38,0.561209,27692.00,0.429100,36217.66,0.704335,22064.78,0.843867,0.120039,0.251529,0.429100,1.644535,0.200975,19,1774448,2103738,11734392,9134,0,0,0,15525,0,0,0,8260,0,0,0,5444,0,0,0,5697,0,0,0,74,0,0,0,13420583423186344780,2294733371085494131,2294733371085494131,13377165188986900438,2976050815952919489,15307422220423773351,0,0,0,0,0,0,0,0,0,0,0
7,100,14202,8,10,0.698973,20318.39,0.370923,38288.28,0.299716,47384.83,0.327706,43337.69,0.425179,33402.41,0.320010,44379.90,0.534902,26550.64,0.719671,0.103337,0.267429,0.320010,1.410448,0.150236,16,1627141,1898166,13564975,7396,0,0,0,13750,0,0,0,8007,0,0,0,4647,0,0,0,5465,0,0,0,98,0,0,0,14267620282648399980,8887842914046754239,8887842914046754239,10580157487357107558,15522305894466674310,1500952928710189107,0,0,0,0,0,0,0,0,0,0,0
8,100,13584,8,10,0.767397,17701.39,0.369880,36725.41,0.292957,46368.51,0.330077,41153.98,0.424780,31978.90,0.317470,42788.27,0.523463,25950.28,0.781726,0.106671,0.247473,0.317470,1.453340,0.143834,19,1631503,1688633,17832872,7248,0,0,0,12878,0,0,0,8095,0,0,0,4629,0,0,0,4932,0,0,0,100,0,0,0,12177246722060402814,1716622752997557053,1716622752997557053,13266003745347935784,586321791795375940,10269736437138603867,0,0,0,0,0,0,0,0,0,0,0
9,100,14206,8,10,0.787274,18044.55,0.399346,35573.14,0.298955,47518.79,0.338488,41968.98,0.452662,31383.23,0.300698,47243.46,0.575030,24704.80,0.809400,0.107306,0.248451,0.300698,1.465854,0.158204,17,1652951,1758761,15988339,7835,0,0,0,13275,0,0,0,7557,0,0,0,4416,0,0,0,5112,0,0,0,82,0,0,0,17025451624199801075,5153805153840347514,5153805153840347514,2134703549142460168,845400790779976216,2113341513104530759,0,0,0,0,0,0,0,0,0,0,0
