batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,100,13679,8,10,0.654774,20891.18,0.342401,39950.28,0.278375,49138.82,0.316072,43278.06,0.388753,35186.83,0.283383,48270.37,0.478838,28567.05,0.667711,0.163427,0.313494,0.283383,1.428016,0.156657,16,1705005,1824315,8602654,6764,2582,1821,63,11706,2934,2696,83,6837,3696,2790,0,3430,1595,1023,0,4201,2220,1488,0,75,0,0,0,16290181522686356851,12660389987259375045,12660389987259375045,8413649451118563891,8159843359983077966,15887818022966254384,1138,947,0,0,1620,1078,0,0,0,0,0
1,100,14553,8,10,0.654289,22242.45,0.303793,47904.29,0.233535,62316.01,0.286146,50858.70,0.361785,40225.50,0.272679,53370.43,0.503873,28882.27,0.664651,0.118556,0.268872,0.272679,1.324758,0.166799,17,1672070,2024275,9646121,5810,2291,1575,52,9778,2504,2235,58,7509,4161,3335,0,3190,1537,967,0,3832,1958,1299,0,60,0,0,0,10661044271286872451,14843584958465260910,14843584958465260910,1424694399152275178,16994961994829185054,286984776628687817,1317,1113,0,0,1418,967,0,0,0,0,0
2,100,13931,8,10,0.609964,22839.07,0.288777,48241.33,0.222507,62609.34,0.274339,50780.23,0.344042,40492.10,0.257003,54205.54,0.443373,31420.46,0.632014,0.108418,0.244899,0.257003,1.242335,0.169144,20,1641096,1705306,9350358,5323,2071,1402,69,9273,2364,2158,57,6310,3435,2626,0,3027,1405,861,0,3800,2078,1359,0,66,0,0,0,1490727333569002472,4402424285216853895,4402424285216853895,1049501024281994910,2055859243136396476,4357915444581620703,1134,940,0,0,1436,953,0,0,0,0,0
3,100,13901,8,10,0.664986,20904.21,0.336182,41349.64,0.242531,57316.33,0.292644,47501.43,0.388584,35773.50,0.279739,49692.79,0.486972,28545.79,0.670912,0.120915,0.265656,0.279739,1.337222,0.154515,16,1633112,1785472,9060965,5584,2153,1461,46,9184,2444,2224,40,6358,3497,2662,0,3275,1572,952,0,3928,2043,1304,0,69,0,0,0,14500193851064682657,5002308453480877089,5002308453480877089,15915446536853492252,5396634513470018155,275238337536773818,1192,947,0,0,1490,947,0,0,0,0,0
4,100,14066,8,10,0.688138,20440.66,0.340565,41302.00,0.265213,53036.60,0.321697,43724.33,0.405356,34700.38,0.295653,47575.98,0.525334,26775.36,0.698974,0.127164,0.254511,0.295653,1.376304,0.166300,19,1714123,1880068,8801525,7297,2339,1763,322,11552,2555,2387,309,6752,3808,2902,0,3489,1625,953,0,3938,2087,1270,46,150,0,0,0,4350232754016254307,16059151523650557020,16864411614876087059,14740570392512317464,8677740670395401992,11263940046570397026,1210,1050,0,0,1338,823,0,0,0,0,0
5,100,13375,8,10,0.645370,20724.53,0.299592,44643.99,0.259547,51532.03,0.300735,44474.40,0.357772,37384.13,0.272164,49143.13,0.428854,31187.76,0.646299,0.118836,0.264478,0.272164,1.301777,0.147852,16,1601759,1667209,9867979,5401,2141,1493,171,10309,2504,2323,154,7089,3856,2937,0,3301,1524,966,0,4276,2232,1529,10,74,0,0,0,4028395905601630330,18130115087217178391,18130115087217178391,13137333110564342947,9322347413756406971,9757921840800006188,1281,1050,0,0,1631,1146,0,0,0,0,0
6,100,14060,8,10,0.714083,19689.58,0.342765,41019.38,0.279726,50263.53,0.314962,44640.34,0.399857,35162.57,0.285079,49319.72,0.528777,26589.68,0.728750,0.128394,0.253557,0.285079,1.395780,0.167178,20,1766426,1926201,9969365,7000,2451,1735,71,11589,2711,2516,94,7781,4260,3316,0,3744,1804,1177,0,4394,2359,1608,1,103,0,0,0,11317186355931760512,15031582686461311345,15031582686461311345,15493272146988416672,16168370080877622881,14461460683636258410,1365,1165,0,0,1702,1195,0,0,0,0,0
7,100,13097,8,10,0.641469,20417.18,0.312971,41847.29,0.223663,58556.84,0.269818,48540.13,0.358770,36505.25,0.257198,50921.77,0.490360,26708.97,0.642642,0.112987,0.222684,0.257198,1.235512,0.151448,19,1530842,1677852,10708072,5927,2198,1527,326,9432,2427,2167,319,6223,3524,2685,0,2598,1269,731,0,3342,1905,1158,134,77,0,0,0,13285527963487704739,4382038379163290352,4382038379163290352,4689998498545166420,59392741875070620,2487966954266182801,1168,927,0,0,1280,796,0,0,0,0,0
8,100,13416,8,10,0.656991,20420.37,0.292205,45912.91,0.250227,53615.23,0.305621,43897.50,0.357976,37477.41,0.274543,48866.66,0.437366,30674.54,0.669725,0.126036,0.257057,0.274543,1.327361,0.153280,17,1733666,1773871,8974075,5059,1953,1275,71,9784,2360,2203,85,8155,4533,3556,0,3500,1621,1014,0,4482,2372,1531,0,68,0,0,0,9282029056521524698,3812576794807007700,3812576794807007700,16858406457088217404,1458775821152129488,2500018394892371479,1619,1395,0,0,1777,1165,0,0,0,0,0
9,100,14084,8,10,0.660006,21339.20,0.309097,45565.05,0.244222,57668.92,0.303311,46434.20,0.360255,39094.49,0.276419,50951.70,0.456543,30849.25,0.673297,0.124040,0.263513,0.276419,1.337269,0.167710,16,1679023,1805543,9257711,5224,2020,1383,82,9291,2382,2178,83,6869,3709,2918,0,3059,1424,844,0,3890,2004,1272,0,78,0,0,0,6442074769590520297,16936450751885753835,16936450751885753835,2889596036050776807,5464968525177748147,3507736507723744895,1342,1146,0,0,1467,920,0,0,0,0,0
