batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,1.160481,11787.35,0.653412,20934.73,0.554564,24666.22,0.540145,25324.68,94
1,16774745,16774844,100,14553,1.267529,11481.40,0.973138,14954.72,0.621862,23402.31,0.602008,24174.10,95
2,16774845,16774944,100,13931,1.220950,11409.97,0.945579,14732.77,0.595061,23411.05,0.581064,23974.99,96
3,16774945,16775044,100,13901,1.252504,11098.57,1.070801,12981.87,0.650823,21359.10,0.622571,22328.37,97
4,16775045,16775144,100,14066,1.123464,12520.20,0.861017,16336.49,0.554095,25385.52,0.556283,25285.70,97
5,16775145,16775244,100,13375,1.206388,11086.82,0.945395,14147.53,0.595960,22442.77,0.561042,23839.55,97
6,16775245,16775344,100,14060,1.406251,9998.21,1.287767,10918.12,0.777558,18082.25,0.746929,18823.76,96
7,16775345,16775444,100,13097,1.448814,9039.81,1.501760,8721.10,0.873752,14989.37,0.825333,15868.75,92
8,16775445,16775544,100,13416,1.147852,11687.91,0.844613,15884.20,0.567005,23661.17,0.563236,23819.49,97
9,16775545,16775644,100,14084,1.183794,11897.34,0.827676,17016.31,0.541781,25995.73,0.540106,26076.37,96
10,16775645,16775744,100,14225,1.346170,10567.02,1.161438,12247.74,0.738163,19270.82,0.684195,20790.84,91
11,16775745,16775844,100,14412,1.274711,11306.10,1.129945,12754.60,0.683707,21079.20,0.627413,22970.52,92
12,16775845,16775944,100,13180,1.193123,11046.64,0.944664,13952.04,0.604980,21785.85,0.562810,23418.21,94
13,16775945,16776044,100,14450,1.226618,11780.36,0.961127,15034.44,0.626016,23082.49,0.599026,24122.48,90
14,16776045,16776144,100,14110,1.227375,11496.08,1.022709,13796.69,0.645702,21852.19,0.650986,21674.81,100
15,16776145,16776244,100,13388,1.081501,12379.09,0.777863,17211.27,0.526895,25409.26,0.532473,25143.04,99
16,16776245,16776344,100,14314,1.225006,11684.84,1.028722,13914.36,0.639381,22387.27,0.630269,22710.95,96
17,16776345,16776444,100,14382,1.018304,14123.48,0.791055,18180.78,0.536055,26829.32,0.547241,26280.90,100
18,16776445,16776544,100,14191,1.120330,12666.81,0.829454,17108.84,0.575282,24667.88,0.567106,25023.54,99
19,16776545,16776644,100,14870,1.222680,12161.81,0.943753,15756.24,0.612570,24274.76,0.607491,24477.74,100
20,16776645,16776744,100,14874,1.159327,12829.86,0.840720,17691.97,0.569620,26112.16,0.566626,26250.12,99
21,16776745,16776844,100,15018,1.035811,14498.79,0.727910,20631.67,0.510046,29444.40,0.502784,29869.69,99
22,16776845,16776944,100,16167,1.169588,13822.81,0.865710,18674.84,0.562627,28734.84,0.542251,29814.62,98
23,16776945,16777044,100,15610,1.047779,14898.18,0.831530,18772.63,0.550648,28348.40,0.547755,28498.13,100
24,16777045,16777144,100,15393,1.101247,13977.80,0.796513,19325.50,0.543709,28311.09,0.539352,28539.80,98
25,16777145,16777244,100,15575,1.198797,12992.19,0.812927,19159.16,0.563603,27634.72,0.556740,27975.36,99
26,16777245,16777344,100,15004,1.164265,12887.10,0.865557,17334.50,0.569370,26351.94,0.572888,26190.12,99
27,16777345,16777444,100,15907,1.111536,14310.83,0.734088,21669.08,0.516816,30778.84,0.506825,31385.61,100
28,16777445,16777544,100,17133,1.092845,15677.43,0.770644,22232.05,0.524956,32637.05,0.528039,32446.46,100
29,16777545,16777644,100,15750,1.061848,14832.63,0.723556,21767.49,0.507527,31032.85,0.501705,31392.95,99
30,16777645,16777744,100,16020,1.057227,15152.85,0.719392,22268.81,0.506731,31614.39,0.508665,31494.21,100
31,16777745,16777844,100,17300,0.915081,18905.43,0.679032,25477.44,0.467884,36974.99,0.428108,40410.37,77
32,16777845,16777944,100,15673,0.981934,15961.36,0.587863,26660.95,0.421066,37222.20,0.421446,37188.62,99
33,16777945,16778044,100,14808,1.063533,13923.40,0.727526,20353.91,0.495643,29876.32,0.487541,30372.81,98
34,16778045,16778144,100,17223,1.017782,16922.10,0.730724,23569.76,0.493139,34925.26,0.492238,34989.15,100
35,16778145,16778244,100,14729,1.093585,13468.54,0.773753,19035.78,0.525357,28036.18,0.526576,27971.26,100
36,16778245,16778344,100,14230,1.022827,13912.42,0.717118,19843.30,0.484898,29346.37,0.474832,29968.48,98
37,16778345,16778444,100,14563,0.996503,14614.10,0.722917,20144.76,0.490294,29702.58,0.490940,29663.51,99
38,16778445,16778544,100,14766,1.062153,13901.96,0.723362,20413.03,0.484977,30446.79,0.491278,30056.28,100
39,16778545,16778644,100,15804,1.127838,14012.65,0.821336,19241.81,0.552582,28600.27,0.553682,28543.45,97
40,16778645,16778744,100,16064,1.057602,15189.07,0.759412,21153.20,0.516292,31114.20,0.513673,31272.84,100
41,16778745,16778844,100,15896,1.094979,14517.18,0.776098,20481.94,0.521121,30503.45,0.518909,30633.51,99
42,16778845,16778944,100,14379,1.153977,12460.38,0.853126,16854.49,0.551603,26067.66,0.545898,26340.06,99
43,16778945,16779044,100,14535,1.192859,12185.01,0.923194,15744.26,0.569565,25519.48,0.569084,25541.04,99
44,16779045,16779144,100,15203,1.067904,14236.30,0.765862,19850.84,0.536692,28327.21,0.534039,28467.98,99
45,16779145,16779244,100,15017,1.102842,13616.64,0.883542,16996.36,0.614019,24456.90,0.597336,25139.96,99
46,16779245,16779344,100,14849,1.108209,13399.10,0.852701,17414.09,0.548111,27091.21,0.546397,27176.23,99
