batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,1.195650,11440.64,0.560394,24409.61,0.528748,25870.57,0.488788,27985.57,88
1,16774745,16774844,100,14553,1.304028,11160.03,0.908502,16018.67,0.586562,24810.68,0.507485,28676.73,78
2,16774845,16774944,100,13931,1.247653,11165.76,0.850954,16371.03,0.569713,24452.65,0.468242,29751.72,82
3,16774945,16775044,100,13901,1.286744,10803.23,0.937692,14824.69,0.624346,22264.90,0.561333,24764.27,82
4,16775045,16775144,100,14066,1.156183,12165.90,0.782374,17978.60,0.534591,26311.73,0.503322,27946.33,86
5,16775145,16775244,100,13375,1.235877,10822.27,0.843145,15863.22,0.569225,23496.87,0.506909,26385.42,89
6,16775245,16775344,100,14060,1.507683,9325.57,1.236877,11367.34,0.762667,18435.29,0.704411,19959.93,82
7,16775345,16775444,100,13097,1.458734,8978.34,1.331569,9835.77,0.861904,15195.42,0.795918,16455.21,76
8,16775445,16775544,100,13416,1.173362,11433.81,0.790892,16963.13,0.530500,25289.34,0.485689,27622.59,81
9,16775545,16775644,100,14084,1.201719,11719.87,0.788523,17861.24,0.510926,27565.64,0.464214,30339.43,81
10,16775645,16775744,100,14225,1.378082,10322.32,1.053839,13498.27,0.716625,19850.00,0.600856,23674.55,71
11,16775745,16775844,100,14412,1.310186,10999.96,1.042558,13823.70,0.654671,22014.10,0.531199,27131.08,81
12,16775845,16775944,100,13180,1.212617,10869.06,0.831575,15849.45,0.582277,22635.27,0.455309,28947.38,67
13,16775945,16776044,100,14450,1.263963,11432.30,0.873006,16552.00,0.588175,24567.51,0.544606,26532.95,80
14,16776045,16776144,100,14110,1.254989,11243.12,0.945214,14927.83,0.621675,22696.76,0.581470,24266.06,90
15,16776145,16776244,100,13388,1.122501,11926.94,0.710141,18852.59,0.495983,26992.87,0.462520,28945.78,95
16,16776245,16776344,100,14314,1.262307,11339.56,0.945483,15139.35,0.604487,23679.59,0.580461,24659.69,91
17,16776345,16776444,100,14382,1.048984,13710.41,0.756477,19011.80,0.505049,28476.47,0.493700,29131.05,98
18,16776445,16776544,100,14191,1.140356,12444.35,0.798746,17766.60,0.538145,26370.23,0.518734,27356.96,95
19,16776545,16776644,100,14870,1.249943,11896.54,0.863178,17227.03,0.592326,25104.44,0.568292,26166.12,99
20,16776645,16776744,100,14874,1.189410,12505.36,0.791003,18803.96,0.540662,27510.72,0.536770,27710.19,98
21,16776745,16776844,100,15018,1.061417,14149.01,0.678770,22125.32,0.473003,31750.32,0.475217,31602.42,97
22,16776845,16776944,100,16167,1.196497,13511.94,0.773541,20899.98,0.533915,30280.09,0.510122,31692.40,97
23,16776945,16777044,100,15610,1.075828,14509.75,0.780101,20010.23,0.523957,29792.53,0.512735,30444.57,96
24,16777045,16777144,100,15393,1.123871,13696.41,0.751330,20487.66,0.522737,29446.96,0.496732,30988.55,94
25,16777145,16777244,100,15575,1.322250,11779.16,0.757241,20568.08,0.543015,28682.46,0.528631,29462.87,95
26,16777245,16777344,100,15004,1.192473,12582.26,0.783728,19144.41,0.554932,27037.55,0.551993,27181.51,98
27,16777345,16777444,100,15907,1.120336,14198.41,0.693499,22937.31,0.473727,33578.41,0.478392,33250.95,100
28,16777445,16777544,100,17133,1.117888,15326.22,0.708428,24184.55,0.504312,33973.04,0.489425,35006.40,97
29,16777545,16777644,100,15750,1.089151,14460.80,0.676890,23268.17,0.470071,33505.59,0.464607,33899.63,96
30,16777645,16777744,100,16020,1.081362,14814.65,0.661389,24221.75,0.474892,33734.01,0.464300,34503.54,97
31,16777745,16777844,100,17300,0.937010,18462.99,0.613234,28211.09,0.439342,39377.08,0.371537,46563.29,60
32,16777845,16777944,100,15673,1.010034,15517.30,0.531201,29504.84,0.384133,40801.00,0.359944,43542.88,85
