batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,0.662778,20638.89,0.534302,25601.63,0.426272,32089.86,0.324000,42219.11,47
1,16774745,16774844,100,14553,0.663534,21932.55,0.471281,30879.68,0.399724,36407.59,0.305260,47674.04,34
2,16774845,16774944,100,13931,0.620125,22464.81,0.450933,30893.72,0.378009,36853.60,0.303726,45866.93,44
3,16774945,16775044,100,13901,0.666625,20852.80,0.524212,26517.88,0.421643,32968.66,0.374980,37071.36,36
4,16775045,16775144,100,14066,0.681125,20651.12,0.538967,26098.07,0.435516,32297.33,0.340790,41274.66,38
5,16775145,16775244,100,13375,0.638766,20938.80,0.467803,28591.08,0.398065,33600.02,0.315147,42440.56,46
6,16775245,16775344,100,14060,0.709383,19820.05,0.541336,25972.78,0.433549,32430.02,0.311454,45143.12,46
7,16775345,16775444,100,13097,0.654119,20022.34,0.486382,26927.40,0.392435,33373.66,0.303277,43184.94,42
8,16775445,16775544,100,13416,0.658163,20384.02,0.432746,31002.00,0.388727,34512.66,0.325091,41268.41,45
9,16775545,16775644,100,14084,0.685669,20540.53,0.475752,29603.67,0.401522,35076.54,0.332996,42294.74,52
10,16775645,16775744,100,14225,0.647104,21982.55,0.481211,29560.84,0.400813,35490.40,0.367058,38754.10,49
11,16775745,16775844,100,14412,0.638314,22578.24,0.489925,29416.75,0.405015,35583.82,0.312613,46101.66,37
12,16775845,16775944,100,13180,0.636496,20707.11,0.492861,26741.81,0.398497,33074.26,0.346400,38048.52,35
13,16775945,16776044,100,14450,0.671384,21522.69,0.456438,31658.19,0.399838,36139.68,0.302022,47844.15,33
14,16776045,16776144,100,14110,0.777631,18144.85,0.679744,20757.81,0.454713,31030.58,0.351298,40165.38,45
15,16776145,16776244,100,13388,0.661207,20247.83,0.494740,27060.69,0.410223,32635.89,0.324830,41215.41,36
16,16776245,16776344,100,14314,0.723858,19774.60,0.582897,24556.64,0.444644,32192.07,0.356600,40140.23,39
17,16776345,16776444,100,14382,0.672345,21390.81,0.498996,28821.88,0.422059,34075.83,0.321295,44762.57,24
18,16776445,16776544,100,14191,0.728717,19473.95,0.582031,24381.88,0.466237,30437.32,0.370380,38314.69,50
19,16776545,16776644,100,14870,0.802335,18533.41,0.646075,23015.92,0.520042,28593.86,0.423584,35105.22,50
20,16776645,16776744,100,14874,0.761573,19530.63,0.588799,25261.59,0.490014,30354.24,0.410213,36259.25,64
21,16776745,16776844,100,15018,0.691506,21717.83,0.547294,27440.47,0.443841,33836.43,0.350451,42853.30,35
22,16776845,16776944,100,16167,0.693651,23307.09,0.493555,32756.20,0.441353,36630.51,0.358979,45036.09,37
23,16776945,16777044,100,15610,0.701472,22253.21,0.579117,26954.83,0.439507,35517.10,0.363598,42932.06,50
24,16777045,16777144,100,15393,0.729004,21115.11,0.543934,28299.39,0.456546,33716.21,0.392972,39170.73,58
25,16777145,16777244,100,15575,0.838313,18578.98,0.528902,29447.81,0.494190,31516.21,0.436550,35677.47,72
26,16777245,16777344,100,15004,0.770194,19480.79,0.546953,27431.97,0.471194,31842.53,0.407019,36863.15,63
27,16777345,16777444,100,15907,0.779553,20405.27,0.560242,28393.10,0.462853,34367.29,0.450967,35273.07,57
28,16777445,16777544,100,17133,0.684962,25013.08,0.485487,35290.32,0.409436,41845.35,0.355311,48219.66,57
29,16777545,16777644,100,15750,0.722495,21799.45,0.512027,30760.09,0.446770,35253.07,0.377646,41705.77,59
30,16777645,16777744,100,16020,0.681284,23514.44,0.487300,32875.03,0.411482,38932.49,0.339710,47157.88,45
31,16777745,16777844,100,17300,0.599707,28847.41,0.524653,32974.18,0.415696,41616.96,0.346087,49987.38,55
32,16777845,16777944,100,15673,0.626324,25023.77,0.407685,38443.88,0.356349,43982.21,0.300034,52237.40,46
33,16777945,16778044,100,14808,0.579680,25545.13,0.395352,37455.19,0.345244,42891.45,0.285562,51855.55,36
34,16778045,16778144,100,17223,0.646299,26648.64,0.461912,37286.34,0.401765,42868.31,0.376016,45803.84,45
35,16778145,16778244,100,14729,0.633069,23266.02,0.447795,32892.25,0.388206,37941.16,0.323485,45532.24,42
36,16778245,16778344,100,14230,0.633970,22445.86,0.464734,30619.67,0.381867,37264.32,0.323879,43936.17,51
37,16778345,16778444,100,14563,0.616192,23633.87,0.473380,30763.86,0.395459,36825.61,0.315170,46206.82,43
38,16778445,16778544,100,14766,0.636814,23187.31,0.474785,31100.37,0.399866,36927.41,0.346110,42662.80,64
39,16778545,16778644,100,15804,0.649035,24350.01,0.473336,33388.56,0.405624,38962.15,0.346630,45593.27,62
40,16778645,16778744,100,16064,0.665919,24123.06,0.474543,33851.52,0.410041,39176.54,0.339393,47331.57,57
41,16778745,16778844,100,15896,0.662529,23992.91,0.518701,30645.81,0.438064,36286.94,0.378756,41968.95,62
42,16778845,16778944,100,14379,0.693903,20721.92,0.519513,27677.82,0.431430,33328.67,0.343892,41812.52,41
43,16778945,16779044,100,14535,0.722764,20110.29,0.548613,26494.09,0.457768,31751.87,0.393347,36952.14,57
44,16779045,16779144,100,15203,0.730130,20822.33,0.549960,27643.83,0.461847,32917.80,0.388517,39130.88,70
45,16779145,16779244,100,15017,0.760998,19733.30,0.624945,24029.30,0.504491,29766.63,0.421596,35619.44,73
46,16779245,16779344,100,14849,0.763102,19458.73,0.543329,27329.65,0.467246,31779.86,0.391048,37972.32,60
47,16779345,16779444,100,14417,0.734379,19631.54,0.557433,25863.19,0.450096,32030.96,0.386681,37284.00,63
48,16779445,16779544,100,13748,0.654237,21013.79,0.490956,28002.53,0.413503,33247.61,0.357605,38444.66,58
49,16779545,16779644,100,14524,0.696682,20847.37,0.509290,28518.15,0.426425,34059.88,0.325535,44615.81,38
50,18581726,18581825,100,14635,0.887260,16494.61,0.877722,16673.85,0.650901,22484.23,0.433065,33793.97,56
51,18581826,18581925,100,14705,0.758573,19385.07,0.653231,22511.17,0.525326,27992.12,0.420057,35007.16,54
52,18581926,18582025,100,13744,0.782314,17568.38,0.729867,18830.82,0.553878,24814.13,0.387102,35504.88,44
53,18582026,18582125,100,13339,0.920968,14483.68,1.025866,13002.67,0.720326,18518.02,0.399303,33405.75,33
54,18582126,18582225,100,13302,0.817457,16272.41,0.768348,17312.46,0.581076,22892.02,0.353698,37608.33,34
55,18582226,18582325,100,15419,0.839695,18362.61,0.876755,17586.43,0.621521,24808.51,0.428683,35968.30,43
56,18582326,18582425,100,15541,0.839718,18507.40,0.792127,19619.32,0.611111,25430.75,0.514349,30214.89,40
