batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,1.164564,11746.03,0.592009,23106.07,0.534639,25585.48,0.513585,26634.36,92
1,16774745,16774844,100,14553,1.343596,10831.38,0.990675,14689.98,0.605456,24036.45,0.573858,25359.92,92
2,16774845,16774944,100,13931,1.227468,11349.38,0.922361,15103.63,0.575525,24205.72,0.535367,26021.40,90
3,16774945,16775044,100,13901,1.264055,10997.15,1.046114,13288.23,0.634991,21891.65,0.605678,22951.14,96
4,16775045,16775144,100,14066,1.120724,12550.82,0.847590,16595.28,0.546715,25728.21,0.529213,26579.11,94
5,16775145,16775244,100,13375,1.286352,10397.62,0.953601,14025.78,0.575880,23225.32,0.532303,25126.66,96
6,16775245,16775344,100,14060,1.403417,10018.40,1.302812,10792.04,0.749018,18771.26,0.716493,19623.36,92
7,16775345,16775444,100,13097,1.507858,8685.83,1.512197,8660.91,0.856979,15282.76,0.808735,16194.43,91
8,16775445,16775544,100,13416,1.151963,11646.20,0.845411,15869.21,0.545665,24586.50,0.529594,25332.60,94
9,16775545,16775644,100,14084,1.249894,11268.15,0.841432,16738.14,0.521992,26981.28,0.508462,27699.23,93
10,16775645,16775744,100,14225,1.355297,10495.85,1.180420,12050.80,0.719437,19772.42,0.641553,22172.76,84
11,16775745,16775844,100,14412,1.286250,11204.67,1.108483,13001.55,0.673540,21397.40,0.546496,26371.63,88
12,16775845,16775944,100,13180,1.198461,10997.44,0.945630,13937.80,0.578484,22783.68,0.509942,25846.09,84
13,16775945,16776044,100,14450,1.235587,11694.84,0.966637,14948.73,0.601031,24042.01,0.558812,25858.42,82
14,16776045,16776144,100,14110,1.236021,11415.66,1.011103,13955.06,0.624525,22593.18,0.613129,23013.11,97
15,16776145,16776244,100,13388,1.092643,12252.86,0.783477,17087.93,0.510744,26212.73,0.499937,26779.35,99
16,16776245,16776344,100,14314,1.306753,10953.87,1.031805,13872.78,0.616658,23212.20,0.600006,23856.42,94
17,16776345,16776444,100,14382,1.094735,13137.42,0.814582,17655.67,0.520375,27637.74,0.517921,27768.70,100
18,16776445,16776544,100,14191,1.108527,12801.67,0.841520,16863.53,0.552057,25705.69,0.542182,26173.89,99
19,16776545,16776644,100,14870,1.291998,11509.31,0.954620,15576.87,0.591858,25124.28,0.598000,24866.22,100
20,16776645,16776744,100,14874,1.164389,12774.08,0.853128,17434.66,0.544567,27313.44,0.547162,27183.90,99
21,16776745,16776844,100,15018,1.031770,14555.57,0.728160,20624.57,0.484638,30988.09,0.474602,31643.32,98
22,16776845,16776944,100,16167,1.232815,13113.89,0.853533,18941.28,0.540379,29917.92,0.524044,30850.48,98
23,16776945,16777044,100,15610,1.061033,14712.08,0.818458,19072.44,0.530952,29400.01,0.521692,29921.88,99
24,16777045,16777144,100,15393,1.111922,13843.59,0.801721,19199.95,0.525942,29267.49,0.520438,29577.00,98
25,16777145,16777244,100,15575,1.230739,12654.99,0.814719,19117.01,0.543903,28635.64,0.545935,28529.01,99
26,16777245,16777344,100,15004,1.171353,12809.12,0.863109,17383.67,0.555507,27009.56,0.547957,27381.70,98
27,16777345,16777444,100,15907,1.099865,14462.69,0.746951,21295.91,0.487449,32633.18,0.485013,32797.06,100
28,16777445,16777544,100,17133,1.146006,14950.18,0.785368,21815.24,0.508553,33689.71,0.504499,33960.41,99
29,16777545,16777644,100,15750,1.074887,14652.70,0.750606,20983.04,0.494337,31860.86,0.478659,32904.45,97
30,16777645,16777744,100,16020,1.116414,14349.51,0.715877,22378.13,0.483387,33141.18,0.481760,33253.09,100
31,16777745,16777844,100,17300,0.924367,18715.50,0.673864,25672.84,0.452611,38222.67,0.387471,44648.45,64
32,16777845,16777944,100,15673,1.013828,15459.24,0.589330,26594.62,0.398293,39350.43,0.386588,40541.88,95
33,16777945,16778044,100,14808,1.064742,13907.60,0.732772,20208.19,0.480483,30819.01,0.469566,31535.49,97
34,16778045,16778144,100,17223,1.013404,16995.19,0.720942,23889.59,0.476471,36147.04,0.471562,36523.27,100
35,16778145,16778244,100,14729,1.130344,13030.55,0.798502,18445.80,0.505296,29149.25,0.498480,29547.84,99
36,16778245,16778344,100,14230,1.078284,13196.89,0.686546,20726.93,0.462955,30737.35,0.459797,30948.47,97
37,16778345,16778444,100,14563,1.000401,14557.16,0.702315,20735.71,0.465426,31289.60,0.468673,31072.85,98
38,16778445,16778544,100,14766,1.127188,13099.85,0.722870,20426.90,0.463716,31842.73,0.459613,32127.00,99
39,16778545,16778644,100,15804,1.153353,13702.65,0.811813,19467.53,0.526136,30037.85,0.520386,30369.78,95
40,16778645,16778744,100,16064,1.135023,14153.02,0.743698,21600.16,0.490259,32766.37,0.478449,33575.13,99
41,16778745,16778844,100,15896,1.148363,13842.32,0.800716,19852.24,0.508746,31245.45,0.487163,32629.77,97
42,16778845,16778944,100,14379,1.157490,12422.57,0.852510,16866.67,0.519815,27661.79,0.520119,27645.62,99
43,16778945,16779044,100,14535,1.192670,12186.94,0.929554,15636.54,0.546632,26590.08,0.534635,27186.79,99
44,16779045,16779144,100,15203,1.073012,14168.53,0.779331,19507.75,0.509684,29828.27,0.510160,29800.46,99
45,16779145,16779244,100,15017,1.165140,12888.58,0.897817,16726.13,0.583611,25731.17,0.574938,26119.36,99
46,16779245,16779344,100,14849,1.111324,13361.54,0.826856,17958.39,0.521970,28448.01,0.517521,28692.57,99
47,16779345,16779444,100,14417,1.095426,13161.09,0.778994,18507.20,0.512457,28133.08,0.508884,28330.63,96
48,16779445,16779544,100,13748,1.111636,12367.36,0.813803,16893.53,0.528075,26034.20,0.533980,25746.30,99
49,16779545,16779644,100,14524,1.299971,11172.56,0.954319,15219.23,0.597759,24297.41,0.583376,24896.46,94
50,18581726,18581825,100,14635,2.035205,7190.92,2.633337,5557.59,1.555715,9407.25,1.471379,9946.45,93
51,18581826,18581925,100,14705,1.834386,8016.31,2.227183,6602.51,1.325002,11098.10,1.309547,11229.08,95
52,18581926,18582025,100,13744,2.214009,6207.74,2.939766,4675.20,1.708241,8045.70,1.690270,8131.24,97
53,18582026,18582125,100,13339,2.564564,5201.27,3.586808,3718.90,2.065774,6457.14,2.002224,6662.09,92
54,18582126,18582225,100,13302,1.889533,7039.84,2.446090,5438.07,1.425760,9329.76,1.405662,9463.16,96
55,18582226,18582325,100,15419,1.879890,8202.08,2.401919,6419.45,1.405579,10969.86,1.381967,11157.28,90
56,18582326,18582425,100,15541,1.153999,13467.09,1.088716,14274.62,0.670007,23195.27,0.648531,23963.39,96
