batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,0.685929,19942.29,0.359108,38091.58,0.365240,37452.06,0.314084,43552.03,30
1,16774745,16774844,100,14553,0.649582,22403.65,0.331493,43901.44,0.340397,42753.00,0.295144,49308.06,30
2,16774845,16774944,100,13931,0.617349,22565.83,0.322069,43254.70,0.327372,42554.03,0.301407,46219.88,30
3,16774945,16775044,100,13901,0.666932,20843.21,0.361049,38501.65,0.366001,37980.79,0.318292,43673.73,29
4,16775045,16775144,100,14066,0.682093,20621.83,0.369565,38060.96,0.382318,36791.35,0.324336,43368.64,30
5,16775145,16775244,100,13375,0.628636,21276.22,0.327025,40899.07,0.344854,38784.52,0.312746,42766.27,33
6,16775245,16775344,100,14060,0.707809,19864.12,0.377991,37196.62,0.378559,37140.80,0.300922,46723.07,33
7,16775345,16775444,100,13097,0.629450,20807.07,0.335177,39074.85,0.341203,38384.78,0.281859,46466.51,29
8,16775445,16775544,100,13416,0.654469,20499.07,0.325842,41173.27,0.341333,39304.72,0.295874,45343.63,41
9,16775545,16775644,100,14084,0.657194,21430.52,0.340135,41407.09,0.352393,39966.72,0.300965,46796.18,57
10,16775645,16775744,100,14225,0.648426,21937.72,0.343514,41410.22,0.352520,40352.31,0.303370,46889.86,53
11,16775745,16775844,100,14412,0.639363,22541.18,0.353290,40793.72,0.361052,39916.73,0.303496,47486.61,31
12,16775845,16775944,100,13180,0.639843,20598.79,0.340878,38664.84,0.345732,38122.00,0.288408,45699.21,30
13,16775945,16776044,100,14450,0.697210,20725.45,0.358117,40349.99,0.352365,41008.59,0.293951,49157.88,30
14,16776045,16776144,100,14110,0.775236,18200.90,0.425651,33149.22,0.404084,34918.51,0.332252,42467.72,43
15,16776145,16776244,100,13388,0.659004,20315.50,0.347439,38533.39,0.352470,37983.34,0.296080,45217.44,27
16,16776245,16776344,100,14314,0.718417,19924.37,0.403824,35446.12,0.392989,36423.37,0.360184,39740.75,32
17,16776345,16776444,100,14382,0.670373,21453.72,0.351045,40969.15,0.365578,39340.40,0.319400,45028.16,35
18,16776445,16776544,100,14191,0.725184,19568.83,0.400653,35419.71,0.414983,34196.56,0.345576,41064.82,31
19,16776545,16776644,100,14870,0.794138,18724.72,0.434790,34200.42,0.462428,32156.38,0.365583,40674.76,34
20,16776645,16776744,100,14874,0.745592,19949.25,0.399798,37203.81,0.428361,34723.04,0.363879,40876.22,54
21,16776745,16776844,100,15018,0.685855,21896.76,0.373359,40224.07,0.397510,37780.23,0.320424,46869.21,32
22,16776845,16776944,100,16167,0.689480,23448.11,0.349372,46274.45,0.387073,41767.33,0.338938,47699.00,31
23,16776945,16777044,100,15610,0.701852,22241.15,0.375305,41592.84,0.387466,40287.45,0.327832,47615.78,31
24,16777045,16777144,100,15393,0.726451,21189.31,0.381085,40392.59,0.403892,38111.68,0.343201,44851.21,34
25,16777145,16777244,100,15575,0.823025,18924.09,0.400790,38860.71,0.440883,35326.87,0.385988,40350.95,51
26,16777245,16777344,100,15004,0.797700,18809.07,0.408523,36727.47,0.425279,35280.34,0.362412,41400.45,33
27,16777345,16777444,100,15907,0.777048,20471.07,0.399077,39859.49,0.415214,38310.33,0.351708,45227.84,33
28,16777445,16777544,100,17133,0.678709,25243.50,0.352006,48672.48,0.365751,46843.39,0.311439,55012.34,48
29,16777545,16777644,100,15750,0.707320,22267.15,0.362316,43470.30,0.399317,39442.37,0.344841,45673.20,53
30,16777645,16777744,100,16020,0.682742,23464.20,0.348137,46016.39,0.359792,44525.72,0.314819,50886.42,47
31,16777745,16777844,100,17300,0.599610,28852.06,0.356802,48486.25,0.372327,46464.52,0.313614,55163.35,35
32,16777845,16777944,100,15673,0.623636,25131.66,0.302689,51779.28,0.313617,49974.93,0.281431,55690.34,53
33,16777945,16778044,100,14808,0.583248,25388.88,0.288748,51283.54,0.299798,49393.31,0.268947,55059.10,29
34,16778045,16778144,100,17223,0.646789,26628.46,0.337365,51051.54,0.357421,48186.86,0.309821,55590.12,33
35,16778145,16778244,100,14729,0.629862,23384.49,0.320052,46020.69,0.340857,43211.69,0.295758,49800.81,29
36,16778245,16778344,100,14230,0.632686,22491.42,0.333516,42666.64,0.343256,41455.90,0.290278,49022.01,34
37,16778345,16778444,100,14563,0.615307,23667.86,0.334063,43593.57,0.349692,41645.22,0.289228,50351.30,39
38,16778445,16778544,100,14766,0.637923,23147.00,0.337238,43785.14,0.352582,41879.57,0.304895,48429.74,50
39,16778545,16778644,100,15804,0.644832,24508.72,0.334530,47242.33,0.349836,45175.44,0.309169,51117.65,59
40,16778645,16778744,100,16064,0.662653,24241.94,0.354568,45305.87,0.366721,43804.38,0.317942,50524.94,52
41,16778745,16778844,100,15896,0.657762,24166.78,0.368343,43155.41,0.380882,41734.74,0.326763,48646.87,47
42,16778845,16778944,100,14379,0.691366,20797.95,0.365424,39348.83,0.378239,38015.68,0.323633,44429.92,29
43,16778945,16779044,100,14535,0.724647,20058.04,0.385722,37682.56,0.409240,35517.01,0.345849,42027.06,31
44,16779045,16779144,100,15203,0.729894,20829.05,0.391247,38857.79,0.401415,37873.52,0.359951,42236.35,51
45,16779145,16779244,100,15017,0.758665,19793.99,0.418365,35894.49,0.445860,33680.96,0.371319,40442.30,51
46,16779245,16779344,100,14849,0.762347,19478.01,0.384771,38591.78,0.406649,36515.54,0.348643,42590.84,45
47,16779345,16779444,100,14417,0.705172,20444.64,0.376032,38339.84,0.392445,36736.33,0.343322,41992.68,44
48,16779445,16779544,100,13748,0.649353,21171.85,0.343233,40054.38,0.365557,37608.39,0.306146,44906.63,30
49,16779545,16779644,100,14524,0.672896,21584.31,0.363520,39953.81,0.375866,38641.43,0.331458,43818.57,31
50,18581726,18581825,100,14635,0.889679,16449.76,0.558328,26212.21,0.582834,25110.09,0.439967,33263.86,37
51,18581826,18581925,100,14705,0.759390,19364.22,0.434646,33832.15,0.458892,32044.54,0.366280,40146.93,32
52,18581926,18582025,100,13744,0.779058,17641.82,0.482477,28486.31,0.489760,28062.73,0.357467,38448.36,32
53,18582026,18582125,100,13339,0.913367,14604.21,0.639202,20868.21,0.650039,20520.31,0.481814,27684.98,34
54,18582126,18582225,100,13302,0.819098,16239.81,0.500601,26572.05,0.520684,25547.17,0.357366,37222.33,31
55,18582226,18582325,100,15419,0.844538,18257.32,0.553490,27857.77,0.562195,27426.42,0.446578,34526.98,38
56,18582326,18582425,100,15541,0.827553,18779.45,0.522267,29756.79,0.540542,28750.79,0.416958,37272.35,30
57,18582426,18582525,100,14202,0.693275,20485.39,0.395061,35948.91,0.413176,34372.74,0.340617,41694.90,30
58,18582526,18582625,100,13584,0.751519,18075.40,0.410270,33109.92,0.415634,32682.57,0.334868,40565.27,33
