batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,0.663354,20620.96,0.394725,34654.52,0.379047,36087.88,0.286859,47685.52,14
1,16774745,16774844,100,14553,0.652544,22301.96,0.371298,39194.91,0.354789,41018.76,0.260542,55856.70,14
2,16774845,16774944,100,13931,0.620058,22467.24,0.346546,40199.62,0.337340,41296.61,0.250881,55528.40,17
3,16774945,16775044,100,13901,0.663205,20960.33,0.411474,33783.44,0.377309,36842.49,0.281910,49310.13,13
4,16775045,16775144,100,14066,0.681552,20638.18,0.410128,34296.57,0.388640,36192.85,0.296352,47463.81,17
5,16775145,16775244,100,13375,0.645410,20723.26,0.347630,38474.87,0.352488,37944.59,0.287013,46600.60,12
6,16775245,16775344,100,14060,0.709139,19826.86,0.417486,33677.79,0.395516,35548.54,0.288424,48747.74,19
7,16775345,16775444,100,13097,0.630203,20782.18,0.380040,34462.14,0.347493,37689.99,0.266701,49107.42,22
8,16775445,16775544,100,13416,0.654142,20509.31,0.356598,37622.23,0.345120,38873.45,0.280917,47757.91,14
9,16775545,16775644,100,14084,0.658011,21403.90,0.369162,38151.23,0.352892,39910.18,0.268672,52420.73,13
10,16775645,16775744,100,14225,0.650589,21864.82,0.365155,38956.06,0.359536,39564.92,0.307127,46316.32,12
11,16775745,16775844,100,14412,0.636001,22660.35,0.411057,35060.80,0.364286,39562.31,0.276478,52127.16,13
12,16775845,16775944,100,13180,0.637630,20670.31,0.386262,34121.94,0.354235,37206.93,0.252254,52248.92,15
13,16775945,16776044,100,14450,0.670440,21553.00,0.355142,40687.99,0.357476,40422.33,0.276869,52190.80,19
14,16776045,16776144,100,14110,0.773730,18236.35,0.513839,27459.96,0.413123,34154.48,0.314076,44925.37,13
15,16776145,16776244,100,13388,0.659304,20306.27,0.381746,35070.43,0.370806,36105.11,0.300208,44595.71,15
16,16776245,16776344,100,14314,0.720003,19880.48,0.436290,32808.43,0.398362,35932.11,0.336918,42485.06,13
17,16776345,16776444,100,14382,0.669870,21469.83,0.382071,37642.23,0.376294,38220.13,0.330391,43530.26,14
18,16776445,16776544,100,14191,0.727487,19506.87,0.469408,30231.72,0.418881,33878.33,0.328836,43155.21,15
19,16776545,16776644,100,14870,0.816357,18215.07,0.524966,28325.63,0.477491,31141.92,0.364157,40834.04,23
20,16776645,16776744,100,14874,0.748779,19864.33,0.431199,34494.53,0.440652,33754.50,0.325758,45659.72,16
21,16776745,16776844,100,15018,0.684062,21954.16,0.410648,36571.45,0.398638,37673.32,0.304645,49296.67,17
22,16776845,16776944,100,16167,0.699942,23097.62,0.376710,42916.29,0.398750,40544.24,0.328968,49144.66,17
23,16776945,16777044,100,15610,0.706684,22089.08,0.413955,37709.41,0.391671,39854.88,0.305102,51163.25,11
24,16777045,16777144,100,15393,0.721179,21344.22,0.426241,36113.38,0.410719,37478.16,0.330597,46561.16,25
25,16777145,16777244,100,15575,0.823137,18921.52,0.418658,37202.19,0.451015,34533.24,0.365811,42576.60,15
26,16777245,16777344,100,15004,0.770392,19475.81,0.429241,34954.74,0.430276,34870.62,0.344362,43570.46,23
27,16777345,16777444,100,15907,0.774501,20538.38,0.424822,37443.92,0.420333,37843.77,0.337443,47139.77,14
28,16777445,16777544,100,17133,0.677569,25285.98,0.372573,45985.58,0.370754,46211.21,0.281546,60853.31,15
29,16777545,16777644,100,15750,0.707511,22261.14,0.395892,39783.62,0.402694,39111.55,0.328524,47941.71,18
30,16777645,16777744,100,16020,0.680817,23530.55,0.372926,42957.53,0.364898,43902.72,0.293797,54527.46,20
31,16777745,16777844,100,17300,0.607835,28461.67,0.387086,44692.95,0.370991,46631.90,0.301224,57432.30,27
32,16777845,16777944,100,15673,0.620535,25257.23,0.310714,50441.81,0.311626,50294.20,0.256328,61144.31,11
33,16777945,16778044,100,14808,0.597765,24772.29,0.297057,49849.08,0.301283,49149.87,0.250770,59050.22,17
34,16778045,16778144,100,17223,0.643881,26748.74,0.355283,48476.85,0.352977,48793.48,0.281010,61289.55,17
35,16778145,16778244,100,14729,0.625782,23536.96,0.345158,42673.16,0.355293,41455.90,0.279014,52789.41,15
36,16778245,16778344,100,14230,0.632739,22489.52,0.361007,39417.57,0.342510,41546.24,0.269542,52793.24,16
37,16778345,16778444,100,14563,0.617306,23591.21,0.380958,38227.27,0.350028,41605.25,0.260409,55923.57,16
38,16778445,16778544,100,14766,0.634874,23258.16,0.365240,40428.18,0.366939,40241.03,0.288278,51221.41,13
39,16778545,16778644,100,15804,0.638905,24736.06,0.362630,43581.63,0.355958,44398.49,0.278562,56734.28,12
40,16778645,16778744,100,16064,0.665075,24153.67,0.376205,42700.17,0.368381,43607.03,0.298547,53807.23,14
41,16778745,16778844,100,15896,0.662438,23996.19,0.408553,38908.09,0.387815,40988.66,0.302826,52492.12,12
42,16778845,16778944,100,14379,0.693738,20726.83,0.391157,36760.15,0.388538,37007.93,0.357363,40236.41,15
43,16778945,16779044,100,14535,0.721457,20146.74,0.437502,33222.72,0.414974,35026.33,0.318225,45675.30,13
44,16779045,16779144,100,15203,0.725019,20969.12,0.431546,35229.13,0.419553,36236.15,0.342231,44423.24,19
45,16779145,16779244,100,15017,0.755765,19869.92,0.490219,30633.27,0.465214,32279.76,0.369557,40635.12,52
46,16779245,16779344,100,14849,0.765802,19390.14,0.402488,36893.05,0.412121,36030.70,0.335528,44255.62,14
47,16779345,16779444,100,14417,0.705826,20425.71,0.414614,34772.14,0.401612,35897.86,0.316911,45492.28,12
48,16779445,16779544,100,13748,0.653663,21032.26,0.371939,36963.03,0.375438,36618.56,0.291270,47200.16,11
49,16779545,16779644,100,14524,0.670499,21661.49,0.410202,35406.91,0.378911,38330.87,0.306594,47372.09,15
50,18581726,18581825,100,14635,0.889318,16456.43,0.663923,22043.21,0.598297,24461.09,0.363190,40295.73,12
51,18581826,18581925,100,14705,0.752697,19536.41,0.493191,29816.05,0.479777,30649.69,0.350940,41901.70,12
52,18581926,18582025,100,13744,0.779401,17634.05,0.542423,25338.15,0.505706,27177.84,0.386810,35531.64,19
53,18582026,18582125,100,13339,0.913770,14597.76,0.748706,17816.08,0.673404,19808.30,0.346665,38478.03,17
54,18582126,18582225,100,13302,0.816646,16288.58,0.614185,21657.96,0.531090,25046.60,0.321176,41416.58,20
55,18582226,18582325,100,15419,0.841544,18322.28,0.634810,24289.16,0.571712,26969.85,0.396337,38903.78,18
56,18582326,18582425,100,15541,0.821212,18924.48,0.586376,26503.46,0.558661,27818.32,0.467004,33278.06,19
57,18582426,18582525,100,14202,0.692451,20509.74,0.476546,29801.97,0.432436,32841.86,0.335914,42278.63,14
58,18582526,18582625,100,13584,0.748447,18149.59,0.456419,29762.12,0.430724,31537.58,0.326177,41646.07,21
59,18582626,18582725,100,14206,0.787120,18048.07,0.501031,28353.54,0.461009,30815.03,0.334885,42420.56,16
60,18582726,18582825,100,14594,0.933549,15632.81,0.738176,19770.35,0.604411,24145.82,0.422660,34528.91,20
61,18582826,18582925,100,14306,1.453803,9840.40,1.274045,11228.80,1.125488,12710.94,0.654762,21849.17,28
62,18582926,18583025,100,14637,0.906089,16154.04,0.619902,23611.81,0.553130,26462.11,0.490506,29840.59,12
63,18583026,18583125,100,19445,0.965138,20147.38,0.641694,30302.59,0.618704,31428.60,0.448032,43400.94,18
64,18583126,18583225,100,22352,0.853594,26185.75,0.574731,38891.21,0.558224,40041.27,0.356178,62755.08,22
65,18583226,18583325,100,15072,1.118208,13478.71,0.927757,16245.63,0.796083,18932.71,0.693639,21728.88,21
66,18583326,18583425,100,15082,0.918617,16418.16,0.590800,25528.09,0.568693,26520.45,0.356815,42268.40,30
67,18583426,18583525,100,15003,0.805397,18628.07,0.472981,31720.12,0.441434,33986.95,0.322010,46591.68,21
68,18583526,18583625,100,15544,1.187470,13090.01,0.938386,16564.61,0.848074,18328.59,0.398111,39044.38,24
69,18583626,18583725,100,15573,1.000842,15559.91,0.759777,20496.81,0.672953,23141.30,0.509674,30554.83,28
