batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,1.165757,11734.00,0.543517,25167.57,0.509523,26846.69,0.411510,33241.01,71
1,16774745,16774844,100,14553,1.265751,11497.52,0.738363,19709.83,0.560937,25944.09,0.438765,33168.10,70
2,16774845,16774944,100,13931,1.218532,11432.61,0.684047,20365.56,0.549428,25355.45,0.421101,33082.36,59
3,16774945,16775044,100,13901,1.256221,11065.72,0.828397,16780.61,0.596266,23313.44,0.463979,29960.38,62
4,16775045,16775144,100,14066,1.122227,12534.01,0.663067,21213.56,0.510807,27536.84,0.443799,31694.54,73
5,16775145,16775244,100,13375,1.203617,11112.34,0.711309,18803.35,0.537010,24906.44,0.459560,29103.93,71
6,16775245,16775344,100,14060,1.399498,10046.46,0.938670,14978.64,0.725788,19372.06,0.580385,24225.29,51
7,16775345,16775444,100,13097,1.437107,9113.45,1.089337,12022.91,0.820894,15954.55,0.667129,19631.89,43
8,16775445,16775544,100,13416,1.156866,11596.85,0.622457,21553.30,0.498234,26927.10,0.437454,30668.37,74
9,16775545,16775644,100,14084,1.186441,11870.80,0.624959,22535.87,0.482208,29207.33,0.406856,34616.67,72
10,16775645,16775744,100,14225,1.350603,10532.33,0.872022,16312.66,0.683710,20805.60,0.513324,27711.54,53
11,16775745,16775844,100,14412,1.278606,11271.65,0.833414,17292.72,0.638311,22578.32,0.478979,30089.01,52
12,16775845,16775944,100,13180,1.187617,11097.85,0.722890,18232.37,0.565272,23316.22,0.390799,33725.79,45
13,16775945,16776044,100,14450,1.228015,11766.95,0.682518,21171.61,0.567427,25465.83,0.494095,29245.40,73
14,16776045,16776144,100,14110,1.228830,11482.47,0.751145,18784.65,0.586055,24076.24,0.500913,28168.59,74
15,16776145,16776244,100,13388,1.079440,12402.72,0.564264,23726.49,0.473899,28250.73,0.434427,30817.61,88
16,16776245,16776344,100,14314,1.235947,11581.40,0.747957,19137.46,0.576514,24828.55,0.506640,28252.78,77
17,16776345,16776444,100,14382,1.024892,14032.70,0.604500,23791.56,0.480781,29913.84,0.448985,32032.28,89
18,16776445,16776544,100,14191,1.115046,12726.83,0.666687,21285.84,0.509736,27839.91,0.462135,30707.45,87
19,16776545,16776644,100,14870,1.222045,12168.13,0.714829,20802.17,0.561172,26498.10,0.521873,28493.50,91
20,16776645,16776744,100,14874,1.155267,12874.95,0.652334,22801.20,0.509818,29175.12,0.483346,30772.98,92
21,16776745,16776844,100,15018,1.038887,14455.85,0.577527,26003.99,0.448840,33459.62,0.438758,34228.41,93
22,16776845,16776944,100,16167,1.167120,13852.04,0.632120,25575.84,0.505991,31951.16,0.447919,36093.59,86
23,16776945,16777044,100,15610,1.049812,14869.33,0.593425,26304.91,0.486185,32107.14,0.472487,33037.97,90
24,16777045,16777144,100,15393,1.104237,13939.95,0.581517,26470.42,0.487512,31574.63,0.458075,33603.67,92
25,16777145,16777244,100,15575,1.204097,12935.00,0.600361,25942.70,0.499062,31208.55,0.486659,32003.96,90
26,16777245,16777344,100,15004,1.155857,12980.84,0.631716,23751.19,0.512542,29273.69,0.484220,30985.90,92
27,16777345,16777444,100,15907,1.084502,14667.56,0.545723,29148.49,0.453093,35107.62,0.449166,35414.52,98
28,16777445,16777544,100,17133,1.090198,15715.50,0.573987,29849.09,0.474676,36094.10,0.442313,38734.97,89
29,16777545,16777644,100,15750,1.063262,14812.91,0.538765,29233.53,0.438190,35943.29,0.429366,36681.99,95
30,16777645,16777744,100,16020,1.058942,15128.31,0.523799,30584.28,0.445698,35943.64,0.420354,38110.77,87
31,16777745,16777844,100,17300,0.928415,18633.91,0.502930,34398.45,0.415428,41643.81,0.363327,47615.47,66
32,16777845,16777944,100,15673,0.978573,16016.18,0.438288,35759.60,0.362961,43181.00,0.334861,46804.48,75
33,16777945,16778044,100,14808,1.049621,14107.95,0.550585,26895.04,0.435011,34040.51,0.411004,36028.89,89
34,16778045,16778144,100,17223,1.013795,16988.64,0.522180,32982.89,0.434843,39607.39,0.412545,41748.19,91
35,16778145,16778244,100,14729,1.112606,13238.29,0.600077,24545.16,0.455378,32344.59,0.438782,33567.96,92
36,16778245,16778344,100,14230,1.021486,13930.68,0.509853,27910.01,0.417459,34087.16,0.394976,36027.54,83
37,16778345,16778444,100,14563,0.995692,14626.00,0.556377,26174.69,0.430667,33814.99,0.397237,36660.69,82
38,16778445,16778544,100,14766,1.060805,13919.62,0.550459,26824.89,0.432947,34105.81,0.412422,35803.12,90
39,16778545,16778644,100,15804,1.135906,13913.12,0.611985,25824.17,0.496993,31799.26,0.456187,34643.67,83
40,16778645,16778744,100,16064,1.054054,15240.21,0.579415,27724.51,0.454173,35369.82,0.444585,36132.59,96
41,16778745,16778844,100,15896,1.084934,14651.58,0.606182,26223.13,0.462198,34392.22,0.445968,35643.77,90
42,16778845,16778944,100,14379,1.151204,12490.41,0.633254,22706.55,0.490348,29324.05,0.449421,31994.52,92
43,16778945,16779044,100,14535,1.191008,12203.95,0.705813,20593.27,0.507677,28630.43,0.498115,29180.02,95
44,16779045,16779144,100,15203,1.069169,14219.45,0.587412,25881.31,0.473333,32119.05,0.471286,32258.53,97
45,16779145,16779244,100,15017,1.102793,13617.25,0.679123,22112.35,0.545574,27525.13,0.526587,28517.60,95
46,16779245,16779344,100,14849,1.108291,13398.10,0.597678,24844.47,0.483451,30714.61,0.470731,31544.57,95
47,16779345,16779444,100,14417,1.070458,13468.07,0.587015,24559.86,0.474963,30353.93,0.474493,30384.02,96
48,16779445,16779544,100,13748,1.105487,12436.15,0.615334,22342.35,0.497482,27635.19,0.483001,28463.69,96
49,16779545,16779644,100,14524,1.227822,11829.07,0.737884,19683.32,0.562643,25813.89,0.507867,28598.03,84
50,18581726,18581825,100,14635,2.037049,7184.41,1.819769,8042.23,1.506444,9714.93,1.375283,10641.45,75
51,18581826,18581925,100,14705,1.848147,7956.62,1.647280,8926.83,1.286354,11431.54,1.215665,12096.26,79
52,18581926,18582025,100,13744,2.181261,6300.94,2.057688,6679.34,1.663661,8261.30,1.579955,8698.98,71
53,18582026,18582125,100,13339,2.562321,5205.83,2.470533,5399.24,2.015926,6616.81,1.886255,7071.69,69
54,18582126,18582225,100,13302,1.894321,7022.04,1.684174,7898.23,1.381347,9629.73,1.312800,10132.54,83
