batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,1.161032,11781.76,0.537898,25430.48,0.503474,27169.23,0.414494,33001.65,63
1,16774745,16774844,100,14553,1.275007,11414.05,0.587198,24783.82,0.525064,27716.63,0.459495,31671.72,67
2,16774845,16774944,100,13931,1.212248,11491.87,0.546002,25514.55,0.507767,27435.82,0.446183,31222.64,74
3,16774945,16775044,100,13901,1.247921,11139.33,0.618586,22472.22,0.556673,24971.58,0.457040,30415.29,57
4,16775045,16775144,100,14066,1.124241,12511.55,0.505628,27818.87,0.474838,29622.75,0.430042,32708.46,73
5,16775145,16775244,100,13375,1.212114,11034.44,0.575973,23221.59,0.505999,26432.88,0.449661,29744.60,72
6,16775245,16775344,100,14060,1.391159,10106.68,0.761297,18468.49,0.681288,20637.39,0.537977,26134.94,51
7,16775345,16775444,100,13097,1.431505,9149.11,0.851181,15386.85,0.795485,16464.17,0.600567,21807.71,37
8,16775445,16775544,100,13416,1.148126,11685.13,0.497821,26949.44,0.469174,28594.96,0.429884,31208.41,80
9,16775545,16775644,100,14084,1.181568,11919.75,0.507312,27762.02,0.448552,31398.81,0.409380,34403.26,82
10,16775645,16775744,100,14225,1.349870,10538.05,0.687923,20678.19,0.650812,21857.31,0.557045,25536.53,59
11,16775745,16775844,100,14412,1.273668,11315.35,0.649010,22206.13,0.601235,23970.64,0.494848,29124.11,49
12,16775845,16775944,100,13180,1.184402,11127.98,0.551196,23911.65,0.518821,25403.76,0.428492,30759.01,58
13,16775945,16776044,100,14450,1.231075,11737.71,0.569295,25382.25,0.532603,27130.93,0.480962,30043.96,69
14,16776045,16776144,100,14110,1.227567,11494.28,0.590817,23882.19,0.550127,25648.63,0.479307,29438.33,74
15,16776145,16776244,100,13388,1.085908,12328.85,0.468409,28581.87,0.438564,30526.87,0.421319,31776.37,77
16,16776245,16776344,100,14314,1.223764,11696.70,0.610820,23434.09,0.543349,26344.02,0.470992,30391.19,64
17,16776345,16776444,100,14382,1.024801,14033.94,0.484862,29662.06,0.449842,31971.23,0.416524,34528.61,75
18,16776445,16776544,100,14191,1.116127,12714.50,0.508032,27933.29,0.474885,29883.05,0.422961,33551.58,74
19,16776545,16776644,100,14870,1.222371,12164.88,0.564651,26334.86,0.522600,28453.88,0.469965,31640.69,74
20,16776645,16776744,100,14874,1.150226,12931.38,0.495518,30017.06,0.474599,31340.13,0.431755,34450.06,80
21,16776745,16776844,100,15018,1.032501,14545.26,0.436776,34383.75,0.417658,35957.66,0.389956,38512.05,75
22,16776845,16776944,100,16167,1.159721,13940.42,0.498886,32406.21,0.471464,34291.05,0.424294,38103.28,70
23,16776945,16777044,100,15610,1.049494,14873.83,0.486438,32090.41,0.455722,34253.34,0.427880,36482.21,75
24,16777045,16777144,100,15393,1.101624,13973.00,0.477383,32244.56,0.451551,34089.15,0.421083,36555.76,79
25,16777145,16777244,100,15575,1.205944,12915.19,0.490099,31779.28,0.463037,33636.61,0.437157,35627.97,78
26,16777245,16777344,100,15004,1.154129,13000.28,0.525839,28533.43,0.485063,30932.05,0.453891,33056.38,81
27,16777345,16777444,100,15907,1.105931,14383.36,0.442186,35973.57,0.415148,38316.43,0.410127,38785.57,88
28,16777445,16777544,100,17133,1.090805,15706.75,0.472526,36258.36,0.435456,39345.00,0.417906,40997.25,82
29,16777545,16777644,100,15750,1.051246,14982.22,0.431002,36542.79,0.412147,38214.49,0.396782,39694.31,85
30,16777645,16777744,100,16020,1.057786,15144.85,0.433669,36940.65,0.410609,39015.18,0.400854,39964.69,87
31,16777745,16777844,100,17300,0.916641,18873.25,0.404983,42717.83,0.393122,44006.71,0.346985,49858.07,75
32,16777845,16777944,100,15673,0.977700,16030.47,0.362487,43237.47,0.328790,47668.80,0.319600,49039.47,91
33,16777945,16778044,100,14808,1.050583,14095.03,0.438152,33796.46,0.401717,36861.73,0.385350,38427.45,84
34,16778045,16778144,100,17223,1.012712,17006.80,0.424873,40536.79,0.403371,42697.71,0.367609,46851.44,76
35,16778145,16778244,100,14729,1.083393,13595.26,0.469033,31402.90,0.428384,34382.70,0.409591,35960.27,83
36,16778245,16778344,100,14230,1.020621,13942.49,0.426241,33384.90,0.388813,36598.61,0.363115,39188.69,77
37,16778345,16778444,100,14563,0.993003,14665.62,0.426021,34183.75,0.398292,36563.60,0.368189,39553.01,79
38,16778445,16778544,100,14766,1.058512,13949.77,0.452783,32611.62,0.399172,36991.55,0.379238,38936.01,83
39,16778545,16778644,100,15804,1.123647,14064.91,0.493108,32049.78,0.457713,34528.18,0.430195,36736.79,82
40,16778645,16778744,100,16064,1.058762,15172.44,0.455744,35247.84,0.424250,37864.48,0.398894,40271.31,78
41,16778745,16778844,100,15896,1.076597,14765.04,0.471610,33705.79,0.434217,36608.40,0.398639,39875.70,71
42,16778845,16778944,100,14379,1.153694,12463.44,0.503981,28530.85,0.456673,31486.45,0.435742,32998.91,81
43,16778945,16779044,100,14535,1.189621,12218.17,0.538890,26972.12,0.464598,31285.13,0.435371,33385.30,81
44,16779045,16779144,100,15203,1.078470,14096.82,0.464303,32743.72,0.439587,34584.70,0.423057,35936.03,84
45,16779145,16779244,100,15017,1.100381,13647.09,0.527925,28445.33,0.508253,29546.30,0.479638,31309.02,88
46,16779245,16779344,100,14849,1.104311,13446.40,0.495286,29980.65,0.449833,33010.02,0.432376,34342.80,85
47,16779345,16779444,100,14417,1.095154,13164.36,0.463645,31094.89,0.442331,32593.25,0.409787,35181.71,81
48,16779445,16779544,100,13748,1.111115,12373.16,0.489851,28065.68,0.463052,29689.95,0.427298,32174.30,83
49,16779545,16779644,100,14524,1.226941,11837.57,0.571190,25427.61,0.528032,27505.93,0.462345,31413.79,70
50,18581726,18581825,100,14635,2.039050,7177.36,1.510998,9685.65,1.461313,10014.97,1.274480,11483.11,49
51,18581826,18581925,100,14705,1.838467,7998.51,1.292298,11378.96,1.237586,11882.01,1.097011,13404.60,56
52,18581926,18582025,100,13744,2.174421,6320.76,1.674677,8206.95,1.614448,8513.13,1.395852,9846.32,43
53,18582026,18582125,100,13339,2.557660,5215.31,2.025485,6585.58,1.980098,6736.54,1.728145,7718.68,51
54,18582126,18582225,100,13302,1.891071,7034.11,1.387608,9586.28,1.338496,9938.02,1.139672,11671.78,54
55,18582226,18582325,100,15419,1.858275,8297.48,1.369531,11258.60,1.336782,11534.41,1.066198,14461.67,45
56,18582326,18582425,100,15541,1.155079,13454.49,0.639308,24309.11,0.596846,26038.54,0.550953,28207.51,81
57,18582426,18582525,100,14202,1.215073,11688.19,0.672161,21128.87,0.637093,22291.88,0.510664,27810.86,65
58,18582526,18582625,100,13584,1.190549,11409.86,0.589641,23037.75,0.562260,24159.64,0.467813,29037.23,75
59,18582626,18582725,100,14206,1.292077,10994.70,0.674834,21051.09,0.630024,22548.35,0.481719,29490.24,65
60,18582726,18582825,100,14594,1.350750,10804.37,0.722959,20186.48,0.660416,22098.19,0.552682,26405.78,72
61,18582826,18582925,100,14306,1.661231,8611.68,1.060306,13492.34,1.013728,14112.26,0.892392,16031.06,62
62,18582926,18583025,100,14637,1.304124,11223.62,0.698334,20959.90,0.651193,22477.20,0.524221,27921.41,65
63,18583026,18583125,100,19445,1.272432,15281.76,0.650064,29912.46,0.612551,31744.31,0.530428,36659.05,77
64,18583126,18583225,100,22352,1.185184,18859.52,0.622442,35910.20,0.576323,38783.81,0.522841,42751.08,78
65,18583226,18583325,100,15072,1.447608,10411.66,0.848866,17755.46,0.811022,18583.96,0.675086,22326.04,63
66,18583326,18583425,100,15082,1.304125,11564.84,0.666409,22631.74,0.627229,24045.43,0.513899,29348.19,72
